"Theta [deg]","dB(GainTotal) [] - Freq='2.25GHz' Phi='90.0000000000002deg'"
0,3.2302351010921
2,3.19862321597619
4,3.1665498901673
6,3.1345044000906
8,3.1029298434689
10,3.07220209432921
12,3.04260910112432
14,3.01433172682209
16,2.98742733672583
18,2.96181723267555
20,2.93727880980829
22,2.91344299026891
24,2.8897970996832
26,2.86569294116337
28,2.84035943667009
30,2.8129188908085
32,2.78240571964822
34,2.74778639224277
36,2.70797935285271
38,2.66187381012625
40,2.60834646841006
42,2.54627550470161
44,2.47455133261518
46,2.3920839174047
48,2.29780659600838
50,2.19067650312883
52,2.06967180491301
54,1.93378599712968
56,1.78201953928056
58,1.61336907576481
60,1.42681444620375
62,1.22130361476239
64,0.995735556879571
66,0.748941033674603
68,0.479661060082094
70,0.186522731424897
72,-0.131988087740637
74,-0.47755789208411
76,-0.852081368792425
78,-1.25770305343116
80,-1.69686616520109
82,-2.17237018760406
84,-2.68743884560041
86,-3.24579987776686
88,-3.8517769418408
90,-4.51039109943913
92,-5.22746235981744
94,-6.00968577987337
96,-6.86462058448676
98,-7.80044981846447
100,-8.82518612980517
102,-9.94459366398529
104,-11.1572253427272
106,-12.4433326306409
108,-13.7425721838744
110,-14.9196511589414
112,-15.7481140312726
114,-15.998233774296
116,-15.6289395301571
118,-14.831112990824
120,-13.8501240853047
122,-12.8523245796508
124,-11.918857565683
126,-11.0802419720513
128,-10.3430731023596
130,-9.70408819612864
132,-9.15662717256603
134,-8.69339767413598
136,-8.30757427463262
138,-7.99317294948069
140,-7.74512140257374
142,-7.55921078308543
144,-7.43200969702227
146,-7.36077494086288
148,-7.34337283615142
150,-7.37821615434344
152,-7.46421802568624
154,-7.6007630580707
156,-7.78769585591854
158,-8.02532764822174
160,-8.31446256792653
162,-8.65644619094923
164,-9.05324023235409
166,-9.50752880733637
168,-10.0228633104257
170,-10.603854376226
172,-11.2564193826821
174,-11.9880891960231
176,-12.8083591368152
178,-13.7290112529365
180,-14.7641678746374
