"Freq [GHz]","dB(St11) []"
6,-0.404776974397529
6.05,-0.403996390146816
6.1,-0.404730334849352
6.15,-0.406875851862358
6.2,-0.410331470681239
6.25,-0.414997693868162
6.3,-0.420777440531972
6.35,-0.427576445418182
6.4,-0.435303613368077
6.45,-0.443871329528708
6.5,-0.45319572623689
6.55,-0.463196907959188
6.6,-0.473799136047921
6.65,-0.484930975373816
6.7,-0.49652540512409
6.75,-0.508519896216626
6.8,-0.520856457883241
6.85,-0.533481656024894
6.9,-0.54634660594646
6.95,-0.559406942045374
7,-0.572622766963686
7.05,-0.585958582623173
7.1,-0.599383205454221
7.15,-0.612869668005597
7.2,-0.626395108989315
7.25,-0.639940653676148
7.3,-0.653491286415909
7.35,-0.667035716916141
7.4,-0.68056624177457
7.45,-0.694078602627177
7.5,-0.707571842146014
7.55,-0.721048159000238
7.6,-0.734512762780983
7.65,-0.74797372978576
7.7,-0.761441860462343
7.75,-0.77493053922411
7.8,-0.788455597270406
7.85,-0.802035178974688
7.9,-0.815689612341243
7.95,-0.82944128397689
8,-0.843314518977406
8.05,-0.857335466088925
8.1,-0.871531988471846
8.15,-0.885933560368453
8.2,-0.900571169955235
8.25,-0.915477228646047
8.3,-0.93068548710298
8.35,-0.946230958206894
8.4,-0.962149847239836
8.45,-0.978479489535337
8.5,-0.995258295860839
8.55,-1.01252570580816
8.6,-1.03032214948301
8.65,-1.04868901780299
8.7,-1.06766864173516
8.75,-1.08730428082848
8.8,-1.1076401214243
8.85,-1.12872128495779
8.9,-1.1505938467971
8.95,-1.17330486610268
9,-1.1969024272287
9.05,-1.22143569323112
9.1,-1.24695497209258
9.15,-1.27351179632445
9.2,-1.3011590166599
9.25,-1.32995091061022
9.3,-1.35994330672002
9.35,-1.39119372542565
9.4,-1.42376153749633
9.45,-1.45770814111917
9.5,-1.49309715877896
9.55,-1.52999465518176
9.6,-1.56846937757897
9.65,-1.60859301996708
9.7,-1.65044051276863
9.75,-1.69409033974377
9.8,-1.73962488404011
9.85,-1.78713080546415
9.9,-1.83669945125099
9.95,-1.88842730282352
10,-1.94241646127007
10.05,-1.99877517453304
10.1,-2.0576184095941
10.15,-2.11906847326768
10.2,-2.18325568557862
10.25,-2.25031911010628
10.3,-2.32040734613446
10.35,-2.39367938796001
10.4,-2.47030555729395
10.45,-2.55046851534859
10.5,-2.63436436195757
10.55,-2.72220382994071
10.6,-2.81421358392625
10.65,-2.91063763400808
10.7,-3.01173887598181
10.75,-3.11780077151943
10.8,-3.22912918356714
10.85,-3.34605438456188
10.9,-3.46893325785865
10.95,-3.59815171616906
11,-3.73412736499313
11.05,-3.87731244419227
11.1,-4.02819708726724
11.15,-4.18731294591835
11.2,-4.35523723752023
11.25,-4.5325972858152
11.3,-4.72007564116006
11.35,-4.91841588701277
11.4,-5.12842926526529
11.45,-5.3510022861413
11.5,-5.58710553079912
11.55,-5.83780390928163
11.6,-6.10426870666713
11.65,-6.38779184096809
11.7,-6.68980287376321
11.75,-7.01188946694519
11.8,-7.35582217700769
11.85,-7.72358473568067
11.9,-8.1174112994855
11.95,-8.53983258081064
12,-8.99373331945465
12.05,-9.48242422814237
12.1,-10.0097323300908
12.15,-10.5801143983445
12.2,-11.1987986844421
12.25,-11.8719594248779
12.3,-12.6069245344087
12.35,-13.4124038927302
12.4,-14.2986897040929
12.45,-15.2776857093169
12.5,-16.3623754298077
12.55,-17.5646987000703
12.6,-18.8891658784657
12.65,-20.3156692091531
12.7,-21.7584856375134
12.75,-22.994379607312
12.8,-23.6410812023289
12.85,-23.4092123830872
12.9,-22.443775372935
12.95,-21.1398673176221
13,-19.7873659667127
13.05,-18.5141114700276
13.1,-17.3579528199924
13.15,-16.3203616859887
13.2,-15.3907408475012
13.25,-14.5558024701242
13.3,-13.8028430998796
13.35,-13.1206988613542
13.4,-12.4998610427745
13.45,-11.9323156883949
13.5,-11.4113172667219
13.55,-10.9311706001509
13.6,-10.4870433221581
13.65,-10.0748118739971
13.7,-9.6909375464222
13.75,-9.33236746373424
13.8,-8.99645557762091
13.85,-8.68089945490231
13.9,-8.38368943698477
13.95,-8.10306745801805
14,-7.83749339352481
14.05,-7.58561727673999
14.1,-7.34625608506082
14.15,-7.11837408459801
14.2,-6.90106594501858
14.25,-6.69354201423954
14.3,-6.49511528413873
14.35,-6.30518969242753
14.4,-6.12324949799065
14.45,-5.94884954141639
14.5,-5.78160626195434
14.55,-5.62118938876416
14.6,-5.4673142595834
14.65,-5.31973474512302
14.7,-5.17823677380635
14.75,-5.04263246013222
14.8,-4.91275484227353
14.85,-4.78845323188049
14.9,-4.66958917283188
14.95,-4.55603299720664
15,-4.44766095727077
15.05,-4.34435290285508
15.1,-4.24599046499683
15.15,-4.15245569975192
15.2,-4.06363014104027
15.25,-3.97939420842818
15.3,-3.89962691485233
15.35,-3.82420582027783
15.4,-3.7530071798782
