"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,2.37305834618426
6.05,2.52158325495565
6.1,2.65829290387824
6.15,2.78463875971823
6.2,2.90200224902236
6.25,3.01167696117849
6.3,3.11485763715453
6.35,3.21263443979736
6.4,3.30599138611822
6.45,3.39580849550812
6.5,3.48286582773179
6.55,3.56784948865067
6.6,3.6513584129837
6.65,3.73391152128995
6.7,3.81595531230496
6.75,3.89787085826149
6.8,3.97998068148859
6.85,4.0625553649316
6.9,4.14581921470857
6.95,4.22995562183436
7,4.31511185088763
7.05,4.40140310671224
7.1,4.48891579959233
7.15,4.57771040960432
7.2,4.66782302554167
7.25,4.75926667384456
7.3,4.85203087985342
7.35,4.94608033652042
7.4,5.04135202516481
7.45,5.13775083764876
7.5,5.23514311339086
7.55,5.33334894659798
7.6,5.432132460411
7.65,5.53119191431149
7.7,5.63015008112383
7.75,5.72854732065572
7.8,5.82583997536064
7.85,5.92140738255935
7.9,6.01457038441269
7.95,6.10462366137763
8,6.1908805752889
8.05,6.27272756429184
8.1,6.34968016429392
8.15,6.42143048504576
8.2,6.48787703540427
8.25,6.54912982534158
8.3,6.60548982463651
8.35,6.65740730023514
8.4,6.70542816377693
8.45,6.75013857662686
8.5,6.7921159543126
8.55,6.83189212928792
8.6,6.86993029160662
8.65,6.90661418688222
8.7,6.94224719701583
8.75,6.97705812058662
8.8,7.01120998223801
8.85,7.04481062031171
8.9,7.07792275611962
8.95,7.11057283871464
9,7.14275862949084
9.05,7.17445462660389
9.1,7.20561653691944
9.15,7.23618420150152
9.2,7.26608341683798
9.25,7.29522727395531
9.3,7.32351672894658
9.35,7.3508410365147
9.4,7.37707796531638
9.45,7.4020942917324
9.5,7.42574623352416
9.55,7.44788056750628
9.6,7.46833597649074
9.65,7.48694499879624
9.7,7.50353666476947
9.75,7.51793911210699
9.8,7.52998314950207
9.85,7.53950491071644
9.9,7.54634862108766
9.95,7.55036844705545
10,7.55142928483441
10.05,7.54940668273279
10.1,7.54418594193648
10.15,7.53566063066537
10.2,7.52373136724134
10.25,7.50830424389533
10.3,7.48929023691853
10.35,7.46660487871295
10.4,7.44016876673454
10.45,7.40990843626917
10.5,7.37575792998236
10.55,7.33766068881253
10.6,7.29557128303128
10.65,7.24945735685008
10.7,7.19930103373889
10.75,7.14510003689885
10.8,7.08686813510712
10.85,7.02463546907242
10.9,6.95844778086106
10.95,6.88836584712901
11,6.81446416424424
11.05,6.73682939845391
11.1,6.6555587651292
11.15,6.57075833398521
11.2,6.48254094419252
11.25,6.39102459157309
11.3,6.29633088040586
11.35,6.19858313952339
11.4,6.09790544950996
11.45,5.99442130882794
11.5,5.88825282645264
11.55,5.7795202341362
11.6,5.66834145491379
11.65,5.55483234845739
11.7,5.43910650321655
11.75,5.32127638645889
11.8,5.20145348166054
11.85,5.07974976936618
11.9,4.95627860368892
11.95,4.83115592328612
12,4.70450193222303
12.05,4.57644222275079
12.1,4.44710924599458
12.15,4.31664379210376
12.2,4.18519602535392
12.25,4.05292651245234
12.3,3.92000735086472
12.35,3.7866224965269
12.4,3.65296807631312
12.45,3.5192524731304
12.5,3.38569591334639
12.55,3.25252978606447
12.6,3.11999564551352
12.65,2.98834373996971
12.7,2.85783130200372
12.75,2.72872056178107
12.8,2.60127671498124
12.85,2.47576490051829
12.9,2.3524484084908
12.95,2.23158491175731
13,2.11342475257929
13.05,1.9982074679946
13.1,1.88615961617512
13.15,1.77749241499718
13.2,1.67239935531855
13.25,1.57105464156749
13.3,1.47361187338702
13.35,1.38020279834253
13.4,1.29093704564796
13.45,1.20590181234989
13.5,1.12516198094997
13.55,1.04876071631509
13.6,0.976720171143351
13.65,0.909042118715069
13.7,0.845708789838898
13.75,0.786683819305375
13.8,0.731912489829173
13.85,0.681322588206669
13.9,0.63482393258771
13.95,0.59230881999527
14,0.55365145768214
14.05,0.518707473671388
14.1,0.487312847955346
14.15,0.459283650965593
14.2,0.434414463874653
14.25,0.412478040454505
14.3,0.393224224937352
14.35,0.376379192882389
14.4,0.361645129475485
14.45,0.348699413328611
14.5,0.337195093331273
14.55,0.326760560610373
14.6,0.317000097446323
14.65,0.307494361576109
14.7,0.297801452690742
14.75,0.287457912075238
14.8,0.275980449508054
14.85,0.262867432101399
14.9,0.247601153294787
14.95,0.229650718928446
15,0.208473946794616
15.05,0.183521944359303
15.1,0.154241922724387
15.15,0.120082328076048
15.2,0.0804972494236457
15.25,0.03495218021127
15.3,-0.0170700791610205
15.35,-0.0760623896770863
15.4,-0.142486035062215
15.45,-0.21676259054531
15.5,-0.299265503850246
15.55,-0.390310536593303
15.6,-0.490146095087781
15.65,-0.598943017406756
15.7,-0.716783363024785
15.75,-0.843649491879568
15.8,-0.979411903575085
15.85,-1.1238171886579
15.9,-1.27647558332822
15.95,-1.43684825021314
16,-1.60423489155123
16.05,-1.77776076412156
16.1,-1.95636635447128
16.15,-2.13879750332657
16.2,-2.32359863744622
16.25,-2.50911022439738
16.3,-2.6934734129927
16.35,-2.87464076004487
16.4,-3.05039881008794
16.45,-3.21840265543294
16.5,-3.37622389027791
16.55,-3.52141277029158
16.6,-3.65157421420748
16.65,-3.76445274687982
16.7,-3.85802404687305
16.75,-3.9305829625187
16.8,-3.98082271504569
16.85,-4.00789502944878
16.9,-4.01144552339016
16.95,-3.99162101521477
