"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-2.76470943412389
6.05,-2.52127840956131
6.1,-2.28340839580358
6.15,-2.05113353628686
6.2,-1.82446352889414
6.25,-1.6033864576758
6.3,-1.38787149353054
6.35,-1.17787119105252
6.4,-0.973323606167458
6.45,-0.774153721773583
6.5,-0.580275168642064
6.55,-0.391591317805151
6.6,-0.207996967771947
6.65,-0.0293791200024312
6.7,0.144381915768232
6.75,0.313411488254431
6.8,0.477839744715642
6.85,0.637800806983975
6.9,0.793431929167072
6.95,0.944872682173522
7,1.0922645678861
7.05,1.23575010976653
7.1,1.37547227909159
7.15,1.51157393676138
7.2,1.64419733455131
7.25,1.77348382773217
7.3,1.89957297927556
7.35,2.02260255839249
7.4,2.14270796306914
7.45,2.26002199884087
7.5,2.3746744213286
7.55,2.48679185235593
7.6,2.59649741872246
7.65,2.70391051091913
7.7,2.80914676797904
7.75,2.91231774079458
7.8,3.01353091597523
7.85,3.11288949498938
7.9,3.21049234027689
7.95,3.3064339728643
8,3.40080453770258
8.05,3.49368967494344
8.1,3.58517060884169
8.15,3.67532414074224
8.2,3.76422271587276
8.25,3.85193433389103
8.3,3.93852271109079
8.35,4.02404741565896
8.4,4.1085637894452
8.45,4.19212310771196
8.5,4.2747727052572
8.55,4.35655602235531
8.6,4.43751275713505
8.65,4.51767893303666
8.7,4.59708708890459
8.75,4.67576620061411
8.8,4.75374214168635
8.85,4.83103735574577
8.9,4.90767131956914
8.95,4.98366040539801
9,5.0590180605397
9.05,5.13375490653521
9.1,5.20787878844084
9.15,5.2813948194459
9.2,5.35430543942259
9.25,5.42661052349395
9.3,5.4983073019677
9.35,5.56939055912223
9.4,5.63985249639457
9.45,5.70968283180682
9.5,5.77886885253973
9.55,5.84739522684653
9.6,5.9152442007122
9.65,5.98239552677025
9.7,6.04882634245782
9.75,6.11451126065458
9.8,6.17942239276276
9.85,6.2435292506289
9.9,6.30679890942119
9.95,6.36919611213949
10,6.43068335163736
10.05,6.49122104611248
10.1,6.55076753042303
10.15,6.609278961828
10.2,6.66670907441294
10.25,6.72300882465649
10.3,6.77812619614058
10.35,6.83200635678296
10.4,6.88459152966787
10.45,6.93582156423497
10.5,6.98563393147415
10.55,7.03396386669936
10.6,7.08074460610784
10.65,7.1259068750968
10.7,7.16937896475286
10.75,7.21108603403914
10.8,7.25094966597395
10.85,7.28888696220368
10.9,7.32480956078468
10.95,7.35862251396599
11,7.39022288466925
11.05,7.41949865287185
11.1,7.44632728636318
11.15,7.47057484980457
11.2,7.49209565296727
11.25,7.51073250506227
11.3,7.5263180634492
11.35,7.53867712070046
11.4,7.54763042558038
11.45,7.55299932959174
11.5,7.55461154515513
11.55,7.55230725472446
11.6,7.54594509332044
11.65,7.5354074166573
11.7,7.52060440525659
11.75,7.50147608241097
11.8,7.47799313262862
11.85,7.45015555642135
11.9,7.41799025724918
11.95,7.38154785011085
12,7.34089945517774
12.05,7.29613342203321
12.1,7.24735299385488
12.15,7.19467457065089
12.2,7.1382266185578
12.25,7.07814934422595
12.3,7.01459452485349
12.35,6.94772578523325
12.4,6.87771863805881
12.45,6.804760505164
12.5,6.72905034482673
12.55,6.65079810017866
12.6,6.57022357985364
12.65,6.48755520967617
12.7,6.40302825904183
12.75,6.31688285932995
12.8,6.22936173472382
12.85,6.14070774556448
12.9,6.05116108039471
12.95,5.96095670458941
13,5.8703214658853
13.05,5.7794711410265
13.1,5.68860803034403
13.15,5.59791819544298
13.2,5.50756935500093
13.25,5.4177088066869
13.3,5.32846214361863
