"Freq [GHz]","dB(St11) []"
6,-0.194970356798186
6.05,-0.196490855305394
6.1,-0.198603083953654
6.15,-0.201266679691192
6.2,-0.204442628453939
6.25,-0.208093389728283
6.3,-0.212183007639445
6.35,-0.216677208838466
6.4,-0.221543487572828
6.45,-0.226751178421443
6.5,-0.232271517254906
6.55,-0.23807769104702
6.6,-0.244144877214296
6.65,-0.250450273197689
6.7,-0.256973117026089
6.75,-0.263694699615554
6.8,-0.270598369562724
6.85,-0.277669531187257
6.9,-0.284895636566907
6.95,-0.292266172291953
7,-0.299772641643936
7.05,-0.307408542877887
7.1,-0.315169344259309
7.15,-0.323052456476861
7.2,-0.331057203021097
7.25,-0.339184789088328
7.3,-0.34743826953863
7.35,-0.355822516407342
7.4,-0.364344186442383
7.45,-0.3730116891141
7.5,-0.381835155521969
7.55,-0.390826408602667
7.6,-0.39999893502783
7.65,-0.409367859166971
7.7,-0.418949919482133
7.75,-0.428763447715929
7.8,-0.438828351233924
7.85,-0.449166098885979
7.9,-0.459799710759527
7.95,-0.470753752210708
8,-0.482054332577106
8.05,-0.493729108999051
8.1,-0.505807295804502
8.15,-0.518319679946401
8.2,-0.531298643020996
8.25,-0.544778190441066
8.3,-0.558793988389767
8.35,-0.573383409239689
8.4,-0.588585586186915
8.45,-0.604441477923267
8.5,-0.620993944251098
8.55,-0.638287833634623
8.6,-0.656370083780936
8.65,-0.675289836453005
8.7,-0.69509856783642
8.75,-0.715850235913669
8.8,-0.737601446443541
8.85,-0.76041163930157
8.9,-0.784343297110119
8.95,-0.809462178276313
9,-0.835837576762419
9.05,-0.863542611139579
9.1,-0.892654545722033
9.15,-0.923255146847577
9.2,-0.955431077662077
9.25,-0.989274335082933
9.3,-1.02488273295981
9.35,-1.06236043582134
9.4,-1.10181854799474
9.45,-1.14337576331123
9.5,-1.18715908106239
9.55,-1.23330459434955
9.6,-1.28195835746504
9.65,-1.3332773394558
9.7,-1.38743047153537
9.75,-1.44459979651805
9.8,-1.50498172892953
9.85,-1.568788434876
9.9,-1.63624934109511
9.95,-1.70761278281942
10,-1.7831478000965
10.05,-1.8631460919461
10.1,-1.94792413708713
10.15,-2.0378254887924
10.2,-2.133223249539
10.25,-2.23452272826711
10.3,-2.34216427890767
10.35,-2.45662631294841
10.4,-2.5784284705806
10.45,-2.70813492360216
10.5,-2.8463577676463
10.55,-2.99376043994493
10.6,-3.1510610696216
10.65,-3.31903562749077
10.7,-3.49852068734778
10.75,-3.69041553482203
10.8,-3.89568325449379
10.85,-4.11535027882009
10.9,-4.35050367563175
10.95,-4.60228515869772
11,-4.871880390755
11.05,-5.1605015569302
11.1,-5.46936034300314
11.15,-5.79962725341687
11.2,-6.15237151161991
11.25,-6.52847343588298
11.3,-6.9284980160954
11.35,-7.35251436718533
11.4,-7.79984106768229
11.45,-8.26869321145576
11.5,-8.7557062577986
11.55,-9.25532099077779
11.6,-9.75904549175803
11.65,-10.2546832802051
11.7,-10.7257515731802
11.75,-11.1515043701454
11.8,-11.5081347976986
11.85,-11.7716386158245
11.9,-11.922205475299
11.95,-11.9489153862426
12,-11.8527048682792
12.05,-11.646043946257
12.1,-11.3495051263056
12.15,-10.9869898565598
12.2,-10.5815701241683
12.25,-10.1529547225376
12.3,-9.71655409193971
12.35,-9.28361195760482
12.4,-8.86184834476114
12.45,-8.45623657897361
12.5,-8.0697205359788
12.55,-7.70380094437383
12.6,-7.35898343543332
12.65,-7.03510722298404
12.7,-6.73157992932911
12.75,-6.44754230639567
12.8,-6.18198214307322
12.85,-5.93381200700037
12.9,-5.70192153661055
12.95,-5.48521195615636
13,-5.28261824038912
13.05,-5.09312274113665
13.1,-4.91576294475788
13.15,-4.74963522627041
13.2,-4.59389590372336
13.25,-4.44776050317667
13.3,-4.31050186941915
13.35,-4.18144756456828
13.4,-4.05997686108096
13.45,-3.94551754020681
13.5,-3.83754263955689
13.55,-3.73556724590916
13.6,-3.6391453958156
13.65,-3.54786712294285
13.7,-3.46135567450451
13.75,-3.37926490760303
13.8,-3.30127686835532
13.85,-3.22709955130274
13.9,-3.15646483306866
13.95,-3.08912657199674
14,-3.02485886420107
14.05,-2.96345444580844
14.1,-2.90472323097719
14.15,-2.84849097538911
14.2,-2.79459805523059
14.25,-2.7428983521284
14.3,-2.69325823503353
14.35,-2.64555563061336
14.4,-2.59967917429268
14.45,-2.55552743465861
14.5,-2.51300820450174
14.55,-2.47203785229707
14.6,-2.43254072842959
14.65,-2.39444862093796
14.7,-2.35770025598445
14.75,-2.3222408386615
14.8,-2.28802163011474
14.85,-2.25499955730174
14.9,-2.22313685201685
14.95,-2.19240071609665
15,-2.16276300998105
15.05,-2.13419996204357
15.1,-2.10669189632275
15.15,-2.0802229764878
15.2,-2.05478096405682
15.25,-2.03035698905739
15.3,-2.00694533147891
15.35,-1.98454321201526
15.4,-1.96315059073628
15.45,-1.94276997245953
15.5,-1.92340621772009
15.55,-1.90506635835709
15.6,-1.88775941685252
15.65,-1.87149622867112
15.7,-1.85628926696012
15.75,-1.84215246907574
15.8,-1.82910106450856
15.85,-1.81715140388391
15.9,-1.80632078881476
15.95,-1.79662730248446
16,-1.78808964093384
16.05,-1.78072694512155
16.1,-1.77455863391805
16.15,-1.76960423828076
16.2,-1.76588323694057
16.25,-1.76341489400725
16.3,-1.76221809897219
16.35,-1.76231120965049
16.4,-1.7637118986602
16.45,-1.76643700408293
16.5,-1.77050238498712
16.55,-1.77592278252111
16.6,-1.7827116872988
16.65,-1.79088121380372
16.7,-1.80044198252904
16.75,-1.81140301055051
16.8,-1.82377161119659
16.85,-1.83755330343599
16.9,-1.85275173154722
16.95,-1.86936859556902
17,-1.8874035929548
17.05,-1.90685437177137
17.1,-1.92771649569026
17.15,-1.9499834209254
17.2,-1.97364648516911
17.25,-1.99869490847778
17.3,-2.02511580595448
17.35,-2.05289421197522
17.4,-2.08201311560677
17.45,-2.11245350676976
17.5,-2.14419443261359
17.55,-2.17721306348856
17.6,-2.2114847678293
17.65,-2.24698319520114
17.7,-2.28368036670908
17.75,-2.321546771928
17.8,-2.3605514714826
17.85,-2.40066220438682
17.9,-2.44184549924472
17.95,-2.48406678841736
18,-2.52729052427354
