Freq_GHz,S11_dB,Gain_dB,patchX,patchY,subH,feedX,feedLength,SimulationIndex,SimulationID
6,-0.226518907838487,2.81338154446373,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.05,-0.231725204942974,2.72031796646757,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.1,-0.236753148856933,2.64504197799913,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.15,-0.241629673719336,2.58834981564108,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.2,-0.24638064724988,2.55060002582156,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.25,-0.251030892180943,2.53165255346941,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.3,-0.25560421061933,2.53086249344258,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.35,-0.260123411289091,2.54712392080638,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.4,-0.264610339605294,2.57895288239107,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.45,-0.269085910528439,2.62459505134264,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.5,-0.27357014415062,2.68214045635971,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.55,-0.278082203967417,2.74963267773565,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.6,-0.282640437793832,2.82516136581746,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.65,-0.287262421288538,2.90693353369476,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.7,-0.291965004058489,2.99332183374824,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.75,-0.296764358325077,3.08289246512176,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.8,-0.301676030144363,3.1744157014162,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.85,-0.30671499318678,3.26686291587869,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.9,-0.311895705096844,3.35939532375647,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
6.95,-0.317232166470521,3.45134650388457,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7,-0.322737982507156,3.54220264814446,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.05,-0.328426427414963,3.63158175336613,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.1,-0.334310511673136,3.71921347014261,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.15,-0.340403052281179,3.80492047354918,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.2,-0.346716746156311,3.88860158985356,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.25,-0.353264246873549,3.97021705829888,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.3,-0.360058244980654,4.04977579448486,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.35,-0.367111552161847,4.12732447586977,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.4,-0.374437189570651,4.20293856946197,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.45,-0.382048480703647,4.27671473002258,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.5,-0.389959149244808,4.34876449548017,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.55,-0.398183422373833,4.41920935345794,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.6,-0.406736140103887,4.48817644481392,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.65,-0.415632871294142,4.55579536653049,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.7,-0.424890037072503,4.62219544178564,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.75,-0.434525042504826,4.68750358834457,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.8,-0.44455641746037,4.75184275875638,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.85,-0.455003967751352,4.81533053134494,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
7.9,-0.465888937768799,4.87807824766274,0.934517046640843,0.959469458014028,0.167829651060277,0.145583901654457,0.488050159496138,59,sim_059
