"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,3.37765483662673
6.05,3.50332526762303
6.1,3.62517557710021
6.15,3.74321526046042
6.2,3.85747920309187
6.25,3.96802467032095
6.3,4.07492832701017
6.35,4.17828332611138
6.4,4.27819674700081
6.45,4.37478710018559
6.5,4.46818196050373
6.55,4.5585158136855
6.6,4.64592803433949
6.65,4.7305611008278
6.7,4.81255880690493
6.75,4.89206481684057
6.8,4.96922123937358
6.85,5.0441673990414
6.9,5.11703881065376
6.95,5.18796619553543
7,5.25707472542796
7.05,5.32448329443022
7.1,5.39030399983706
7.15,5.45464178525915
7.2,5.51759398152225
7.25,5.57925022900975
7.3,5.6396922678335
7.35,5.69899400722262
7.4,5.75722149386481
7.45,5.81443311233422
7.5,5.87067973052466
7.55,5.92600512715451
7.6,5.98044607871604
7.65,6.03403305230474
7.7,6.08679034744591
7.75,6.13873689066451
7.8,6.18988645753209
7.85,6.24024850031196
7.9,6.28982851476442
7.95,6.33862882824242
8,6.38664899265133
8.05,6.43388664716182
8.1,6.48033799627795
8.15,6.52599832637641
8.2,6.57086287647466
8.25,6.61492713962729
8.3,6.65818755898836
8.35,6.70064182715786
8.4,6.74228955531237
8.45,6.78313255080869
8.5,6.82317510840676
8.55,6.8624242361172
8.6,6.90088996095599
8.65,6.93858523352357
8.7,6.97552609972204
8.75,7.01173144370137
8.8,7.04722291640591
8.85,7.08202454823941
8.9,7.11616247346794
8.95,7.14966431318847
9,7.18255867224732
9.05,7.21487443910412
9.1,7.24663999818033
9.15,7.2778822942037
9.2,7.30862603514985
9.25,7.33889249328736
9.3,7.36869839204606
9.35,7.39805493319107
9.4,7.42696629481491
9.45,7.455428433157
9.5,7.48342793806624
9.55,7.51094054281448
9.6,7.53792992995039
9.65,7.56434665537029
9.7,7.5901272168683
9.75,7.61519343315307
9.8,7.63945259405077
9.85,7.66279791951942
9.9,7.68511053722714
9.95,7.7062620984259
10,7.72611797664728
10.05,7.74454118053136
10.1,7.76139519866257
10.15,7.77654650948868
10.2,7.78986633773763
10.25,7.80123319191234
10.3,7.81053644794643
10.35,7.81768109839923
10.4,7.82259211184167
10.45,7.8252172141964
10.5,7.82552643422533
10.55,7.82350806837349
10.6,7.81916139932243
10.65,7.81248621023718
10.7,7.80347185107672
10.75,7.79208627264166
10.8,7.778267716574
10.85,7.76192001294563
10.9,7.74291213345177
10.95,7.7210823240461
11,7.69624586308875
11.05,7.6682053858753
11.1,7.63676269912841
11.15,7.60173046893422
11.2,7.56294298297803
11.25,7.52026547176006
11.3,7.47360096260285
11.35,7.42289563156076
11.4,7.36814147657643
11.45,7.30937715767017
11.5,7.24668781336678
11.55,7.18020251795806
11.6,7.11009118939067
11.65,7.03656043286773
11.7,6.95984828497741
11.75,6.88021899706907
11.8,6.79795681579616
11.85,6.71335973928492
11.9,6.62673323497257
11.95,6.53838403868443
12,6.44861398962999
12.05,6.35771450585228
12.1,6.26596148348733
12.15,6.17361097374475
12.2,6.08089560506289
12.25,5.98802219098392
12.3,5.89517037472878
12.35,5.80249241834687
12.4,5.71011431990654
12.45,5.61813801932909
12.5,5.52664480568466
12.55,5.43569939311895
12.6,5.34535486734223
12.65,5.25565774820145
12.7,5.16665237380414
12.75,5.07838537895236
12.8,4.99090885025093
12.85,4.90428190564738
12.9,4.8185717376912
12.95,4.73385260057817
13,4.6502042431538
13.05,4.56770944872246
13.1,4.48645057211426
13.15,4.4065065373825
13.2,4.32794955229619
13.25,4.25084182172592
13.3,4.17523314790642
13.35,4.10115883081234
13.4,4.02863796926524
13.45,3.95767260581374
13.5,3.88824760003666
13.55,3.82033064053061
13.6,3.75387335212362
13.65,3.68881269319136
13.7,3.62507276512595
13.75,3.5625672819298
13.8,3.50120217840271
13.85,3.44087868691541
13.9,3.38149621487747
13.95,3.32295578623571
14,3.26516304936026
14.05,3.20803127283859
14.1,3.15148450891945
14.15,3.09546005939279
14.2,3.03991082652877
14.25,2.98480726076413
14.3,2.93013914281978
14.35,2.87591661464176
14.4,2.8221710293179
14.45,2.76895493928901
14.5,2.71634211243942
14.55,2.66442615843108
14.6,2.61331906777304
14.65,2.56314903611631
14.7,2.51405689290866
14.75,2.46619239016416
14.8,2.41970913888569
14.85,2.37475866387567
14.9,2.3314837180681
14.95,2.290010635381
15,2.25044110274534
15.05,2.21284311611366
15.1,2.17724200979563
15.15,2.14361137981013
15.2,2.11186439729964
15.25,2.08184615920661
15.3,2.05332695580645
15.35,2.02599779287895
15.4,1.9994673275104
15.45,1.97326192310654
15.5,1.94682732615103
15.55,1.91953394221006
15.6,1.89068364090202
15.65,1.85951973639792
15.7,1.82523848451043
15.75,1.7870024103356
15.8,1.74395458296701
15.85,1.69523397960133
15.9,1.63999018507714
15.95,1.57739890202469
16,1.50667590751848
16.05,1.4270897507048
16.1,1.33797402485092
16.15,1.23873696644542
16.2,1.1288698643846
16.25,1.00795319006121
16.3,0.875660621597236
16.35,0.731761635209447
16.4,0.576121709546101
16.45,0.408700673297487
16.5,0.229549700380208
16.55,0.0388070593543972
16.6,-0.163307682889676
16.65,-0.376498884565928
16.7,-0.600400758182565
16.75,-0.834582098171511
16.8,-1.07854969764366
16.85,-1.33174933051905
16.9,-1.59356327363624
16.95,-1.86330444823218
17,-2.14020598657739
17.05,-2.42340445544417
17.1,-2.71191717589606
17.15,-3.00461371256847
17.2,-3.30017674165173
17.25,-3.59705927591981
17.3,-3.89343391736031
17.35,-4.18714180446503
17.4,-4.47564458779132
17.45,-4.75599451745142
17.5,-5.02482744220545
17.55,-5.27839839563106
17.6,-5.51266920687149
17.65,-5.72345662248706
17.7,-5.90664129777878
17.75,-6.05842792966388
17.8,-6.17562750955491
17.85,-6.255927075358
17.9,-6.2981049856652
17.95,-6.30215061730622
18,-6.26926919014212
