"Freq [GHz]","dB(St11) []"
6,-0.153876383202759
6.05,-0.154067805719006
6.1,-0.154844565743954
6.15,-0.156142677020113
6.2,-0.157902473651596
6.25,-0.160068509042391
6.3,-0.162589446899947
6.35,-0.165417946079451
6.4,-0.168510540864366
6.45,-0.171827518108166
6.5,-0.175332792501371
6.55,-0.17899378107896
6.6,-0.182781277946187
6.65,-0.186669330076293
6.7,-0.190635114922152
6.75,-0.194658820484542
6.8,-0.198723528393409
6.85,-0.202815100483909
6.9,-0.206922069286354
6.95,-0.211035532797958
7,-0.215149053863814
7.05,-0.21925856446487
7.1,-0.223362275191085
7.15,-0.227460590168396
7.2,-0.231556027708551
7.25,-0.235653146960648
7.3,-0.23975848086329
7.35,-0.243880475725771
7.4,-0.248029437807014
7.45,-0.252217487311723
7.5,-0.256458520285614
7.55,-0.260768178966562
7.6,-0.265163831237014
7.65,-0.269664559926707
7.7,-0.274291162835689
7.75,-0.279066164487589
7.8,-0.284013840785641
7.85,-0.289160257931426
7.9,-0.294533327183796
7.95,-0.300162877287055
8,-0.306080746689208
8.05,-0.312320898010423
8.1,-0.318919557616292
8.15,-0.325915383611154
8.2,-0.333349666104825
8.25,-0.341266564236861
8.3,-0.349713385182984
8.35,-0.358740911239794
8.4,-0.368403782111797
8.45,-0.378760940739152
8.5,-0.389876152442665
8.55,-0.40181860886796
8.6,-0.414663630236584
8.65,-0.4284934818218
8.7,-0.443398323436404
8.75,-0.459477314139603
8.8,-0.476839898447411
8.85,-0.495607305190593
8.9,-0.515914295953516
8.95,-0.53791120691166
9,-0.561766336052086
9.05,-0.587668737408818
9.1,-0.615831495275568
9.15,-0.646495564550089
9.2,-0.679934278533146
9.25,-0.716458642627987
9.3,-0.756423551182792
9.35,-0.800235084447922
9.4,-0.848359061757273
9.45,-0.901331042753593
9.5,-0.959767975784723
9.55,-1.02438168305878
9.6,-1.09599433178078
9.65,-1.17555594654831
9.7,-1.26416383425357
9.75,-1.3630834607874
9.8,-1.47376974850755
9.85,-1.59788681529253
9.9,-1.73732263911644
9.95,-1.89419269551
10,-2.07082283837267
10.05,-2.26969599285967
10.1,-2.49333892110159
10.15,-2.74411384764967
10.2,-3.02386528970136
10.25,-3.33335753343258
10.3,-3.67143097297259
10.35,-4.0338258605348
10.4,-4.41170974783727
10.45,-4.79016156371351
10.5,-5.14725927343964
10.55,-5.45489744518246
10.6,-5.68257620123822
10.65,-5.80436264298363
10.7,-5.80681400416723
10.75,-5.69364600638038
10.8,-5.48413246162245
10.85,-5.20635974309194
10.9,-4.8894426849678
10.95,-4.5581178977895
11,-4.2305756006098
11.05,-3.91862450647939
11.1,-3.62893940634689
11.15,-3.36452371145003
11.2,-3.12597551013466
11.25,-2.91243975983963
11.3,-2.7222664426092
11.35,-2.55343873328481
11.4,-2.40383720748685
