"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.53608980536982
6.05,1.58627010118612
6.1,1.63774905214923
6.15,1.69065440115377
6.2,1.74505331684787
6.25,1.80099276330763
6.3,1.85850489531554
6.35,1.91760909490006
6.4,1.97831901637786
6.45,2.04065074061341
6.5,2.10459419669503
6.55,2.17014950880146
6.6,2.23730929925826
6.65,2.30606145325272
6.7,2.37638781902526
6.75,2.44825471288305
6.8,2.52169030248349
6.85,2.5966088358271
6.9,2.67299000184043
6.95,2.75079570588985
7,2.82998137420749
7.05,2.91049795454217
7.1,2.99229200913734
7.15,3.07530616077108
7.2,3.15947982010734
7.25,3.24474935468994
7.3,3.33104858286047
7.35,3.41830898579789
7.4,3.50645953953249
7.45,3.59542413386283
7.5,3.68513671597118
7.55,3.77552541603765
7.6,3.86649449938815
7.65,3.95795293987291
7.7,4.04979949707317
7.75,4.14191515507058
7.8,4.23415796835553
7.85,4.32635497947182
7.9,4.418293280279
7.95,4.50970997457404
8,4.60028267564725
8.05,4.68962112678739
8.1,4.77726292087711
8.15,4.86267592695413
8.2,4.94526931925432
8.25,5.02441783420106
8.3,5.09949727276078
8.35,5.16993077323861
8.4,5.23524411013548
8.45,5.29511845841916
8.5,5.34943477994299
8.55,5.39829820973203
8.6,5.44203637381969
8.65,5.48117300527908
8.7,5.51638122881041
8.75,5.54842361286836
8.8,5.57809273555376
8.85,5.60615815438314
8.9,5.6333248563606
8.95,5.66020844003909
9,5.68732312737199
9.05,5.71508099703547
9.1,5.74379976111495
9.15,5.77371350185599
9.2,5.80498636893895
9.25,5.83772538796341
9.3,5.87199208141355
9.35,5.90781317472769
9.4,5.945188419124
9.45,5.98409744152971
9.5,6.02450452946562
9.55,6.06636220514654
9.6,6.10961388749266
9.65,6.15419550164347
9.7,6.20003665914052
9.75,6.24706128926444
9.8,6.29518795396876
9.85,6.34432996285825
9.9,6.39439556506074
9.95,6.44528746765799
10,6.49690307448313
10.05,6.54913418422751
10.1,6.60186692005954
10.15,6.65498169764314
10.2,6.70835316623558
10.25,6.76185029368675
10.3,6.8153363265462
10.35,6.86866916427981
10.4,6.9217013332943
10.45,6.97428058005091
10.5,7.02624990509486
10.55,7.07744841894052
10.6,7.1277113426969
10.65,7.17687102013538
10.7,7.22475735007248
10.75,7.2711985924942
10.8,7.31602195684626
10.85,7.35905461979704
10.9,7.40012438962505
10.95,7.43906046814323
11,7.47569450000673
11.05,7.50986087218846
11.1,7.54139749850927
11.15,7.57014617368718
11.2,7.59595269620204
11.25,7.6186667897858
11.3,7.63814185228099
11.35,7.65423437884173
11.4,7.66680370416053
11.45,7.6757119536416
11.5,7.68082448830531
11.55,7.68201124658687
11.6,7.67914852591665
11.65,7.67212144196561
11.7,7.66082634048225
11.75,7.64517324507764
11.8,7.62508766466409
11.85,7.60051206186386
11.9,7.57140658966434
11.95,7.53774943344811
12,7.49953669620945
12.05,7.45678229185932
12.1,7.4095176214694
12.15,7.35779130335338
12.2,7.30166882235534
12.25,7.24123258930758
12.3,7.17658155749045
12.35,7.10783139368329
12.4,7.03511422390908
12.45,6.95857850460054
12.5,6.87838892167781
12.55,6.79472594345355
12.6,6.70778559912442
12.65,6.61777873177136
12.7,6.52493034293946
12.75,6.4294787410626
12.8,6.33167434371979
12.85,6.23177853761521
12.9,6.13006205179853
12.95,6.02680344449884
13,5.92228709733642
13.05,5.81680135564156
13.1,5.71063637135187
13.15,5.6040817381742
13.2,5.49742430049782
13.25,5.390945771569
13.3,5.28492047853124
13.35,5.1796130207418
13.4,5.07527630456619
13.45,4.97214971474728
13.5,4.87045728686178
13.55,4.77040657173705
13.6,4.6721874499814
13.65,4.57597149391461
13.7,4.48191168034801
13.75,4.39014224040177
13.8,4.30077905830969
13.85,4.21391999370969
13.9,4.12964572631953
13.95,4.04802056722883
14,3.96909331319138
14.05,3.8928980662787
14.1,3.81945541422764
14.15,3.74877257901092
14.2,3.68084441641391
14.25,3.61565366929271
14.3,3.55317132105339
14.35,3.4933561511032
14.4,3.43615515016959
14.45,3.38150265511427
14.5,3.32932027580678
14.55,3.27951603071015
14.6,3.23198389164796
14.65,3.18660314363289
14.7,3.14323759734721
14.75,3.10173517992599
14.8,3.06192753058662
14.85,3.02362937595647
14.9,2.98663867008148
14.95,2.95073633123428
15,2.91568681585651
15.05,2.88123824467035
15.1,2.84712315461823
15.15,2.81305972790605
15.2,2.77875268308265
15.25,2.74389494979523
15.3,2.70816945970683
15.35,2.67125106165056
15.4,2.63280895535549
15.45,2.59250910039549
15.5,2.55001705549156
15.55,2.50500082505377
15.6,2.4571340760513
15.65,2.40609906986685
15.7,2.35159032853969
15.75,2.29331730285948
15.8,2.23100815869479
15.85,2.16441257815433
15.9,2.09330458816181
15.95,2.01748546495892
16,1.93678637126113
16.05,1.85107005071827
16.1,1.76023294705092
16.15,1.66420665966907
16.2,1.56295903051473
16.25,1.45649462397898
16.3,1.3448555709854
16.35,1.22812128118146
16.4,1.1064079955265
16.45,0.979868857114308
16.5,0.848692077821148
16.55,0.713101281837974
16.6,0.573353036818802
16.65,0.429736501924351
16.7,0.282571387227695
16.75,0.132207315746084
16.8,-0.0209790148096973
16.85,-0.17658367695335
16.9,-0.334178648914964
16.95,-0.49331248304114
17,-0.65351222805687
17.05,-0.814285481468227
17.1,-0.97512233035036
17.15,-1.13549639647707
17.2,-1.29486837022959
17.25,-1.45268786617085
17.3,-1.60839572672467
17.35,-1.76142701870937
17.4,-1.91121499311894
17.45,-2.0571938956742
17.5,-2.19880201215829
17.55,-2.33548753358025
17.6,-2.46671075653883
17.65,-2.59194909724828
17.7,-2.71070213770795
17.75,-2.82249458920682
17.8,-2.92688130671361
17.85,-3.02345055149955
17.9,-3.11182787207948
17.95,-3.19167855014654
18,-3.26271048119474
