"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-1.87193467466752
6.05,-1.73219574734572
6.1,-1.60414880237166
6.15,-1.48592655497918
6.2,-1.37577974231862
6.25,-1.27209630662589
6.3,-1.1734111855846
6.35,-1.0784070446291
6.4,-0.985909995772327
6.45,-0.894881051798799
6.5,-0.804405036898882
6.55,-0.713678185644673
6.6,-0.621995288657836
6.65,-0.528736983243067
6.7,-0.433357544758873
6.75,-0.335373253202325
6.8,-0.234351912016225
6.85,-0.129903404678702
6.9,-0.0216715369691521
6.95,0.0906727897251754
7,0.207436280323869
7.05,0.328906657756076
7.1,0.455351821819426
7.15,0.587017114602202
7.2,0.724116880173334
7.25,0.866821113603072
7.3,1.01523453664711
7.35,1.16936813824182
7.4,1.32910179310308
7.45,1.49413818512389
7.5,1.66395037801141
7.55,1.83772748462341
7.6,2.014326134192
7.65,2.19223939286269
7.7,2.36959737721031
7.75,2.54421358805104
7.8,2.71368717045175
7.85,2.87556135329522
7.9,3.02752373855737
7.95,3.16761980636694
8,3.29444068705866
8.05,3.40724809823475
8.1,3.50601194927995
8.15,3.59135707365351
8.2,3.66443707641021
8.25,3.7267671482483
8.3,3.78004961924229
8.35,3.8260197669253
8.4,3.86632817141497
8.45,3.90246419806141
8.5,3.93571639979501
8.55,3.96716246196922
8.6,3.99767871626888
8.65,4.0279613283354
8.7,4.05855292696605
8.75,4.08986937384622
8.8,4.12222533189564
8.85,4.15585616713102
8.9,4.19093648545696
8.95,4.22759461764747
9,4.26592431026118
9.05,4.30599325702162
9.1,4.34784951216996
9.15,4.39152612056289
9.2,4.43704409382059
9.25,4.48441454103193
9.3,4.53364007500448
9.35,4.58471519773347
9.4,4.63762691486341
9.45,4.69235453297539
9.5,4.7488696030085
9.55,4.80713572209765
9.6,4.86710805614433
9.65,4.9287331257641
9.7,4.99194849203082
9.75,5.05668235926969
9.8,5.12285336227784
9.85,5.19037020162493
9.9,5.25913165106909
9.95,5.32902641333869
10,5.39993367975909
10.05,5.47172375465609
10.1,5.5442593309466
10.15,5.61739683209197
10.2,5.69098777122002
10.25,5.76487940998805
10.3,5.83891518869315
10.35,5.91293464660698
10.4,5.98677333615979
10.45,6.06026309991951
10.5,6.13323242433695
10.55,6.20550724057228
10.6,6.27691172056987
10.65,6.34726881937576
10.7,6.41640101916211
10.75,6.48413049627717
10.8,6.55027912093582
10.85,6.61466807394759
10.9,6.67711726595352
10.95,6.73744421111709
11,6.79546252226806
11.05,6.85098020805424
11.1,6.90379768480963
11.15,6.95370542503906
11.2,7.0004819604369
11.25,7.04389176812665
11.3,7.0836838880607
11.35,7.11959127351145
11.4,7.15133135522735
11.45,7.17860824915145
11.5,7.20111617649095
11.55,7.21854539489081
11.6,7.23058924076561
11.65,7.23695263198902
11.7,7.23736114219807
11.75,7.23156982466945
11.8,7.21937079815642
11.85,7.2005991777828
11.9,7.17513637505762
11.95,7.14291118107431
12,7.10389866859409
12.05,7.05811770215078
12.1,7.00562775668217
12.15,6.94652591973957
12.2,6.88094449014768
12.25,6.80904981517105
12.3,6.73104167469988
12.35,6.64715400688608
12.4,6.55765551268732
12.45,6.4628504790292
12.5,6.36307877315463
12.55,6.25871554629888
12.6,6.15016929253379
12.65,6.03787900715372
12.7,5.92231010224769
12.75,5.80394941175448
12.8,5.68329892451764
12.85,5.56086935772759
12.9,5.43717295173252
12.95,5.31271625728786
13,5.18799316615203
13.05,5.0634780937441
13.1,4.9396198979774
13.15,4.81683660574719
13.2,4.69551094763862
13.25,4.57598693858276
13.3,4.45856786541648
13.35,4.34351462997272
13.4,4.23104600652185
13.45,4.12133928406275
13.5,4.01453189190957
13.55,3.91072384559916
13.6,3.80998077025601
13.65,3.71233668507422
13.7,3.61779780469811
13.75,3.52634568359326
13.8,3.4379401053881
13.85,3.35252236372586
13.9,3.2700173532433
13.95,3.19033550795163
14,3.11337448961
14.05,3.03901973101105
14.1,2.96714534555162
14.15,2.89761383731938
14.2,2.83027602550397
14.25,2.76497040860569
14.3,2.70152244742004
14.35,2.63974369972886
14.4,2.57943088388103
14.45,2.52036495819038
14.5,2.46231038565217
14.55,2.40501467574999
14.6,2.34820766566127
14.65,2.29160141921842
14.7,2.23489056413123
14.75,2.17775214616575
14.8,2.11984695324635
14.85,2.06082013137368
14.9,2.00030286517663
14.95,1.9379139421743
15,1.87326225322755
15.05,1.80594896564743
15.1,1.73557100954202
15.15,1.66172391335844
15.2,1.58400584301632
15.25,1.50202145233494
15.3,1.4153863696007
15.35,1.32373159981127
15.4,1.22670847899357
15.45,1.12399334263719
15.5,1.01529245728155
15.55,0.900347059464083
15.6,0.778937665155497
15.65,0.650888986548633
15.7,0.5160736631261
15.75,0.374416505273548
15.8,0.225897624494135
15.85,0.0705555663173653
15.9,-0.0915101949424963
15.95,-0.260136810208627
16,-0.435096764018828
16.05,-0.616095841528824
16.1,-0.802772165347498
16.15,-0.994694684519272
16.2,-1.19136246900835
16.25,-1.39220352494451
16.3,-1.59657367946236
16.35,-1.80375532482023
16.4,-2.01295665200244
16.45,-2.22331062148189
16.5,-2.43387421303251
16.55,-2.64362916342567
16.6,-2.85148254624193
16.65,-3.05626951892589
16.7,-3.25675843833816
16.75,-3.45165797598864
16.8,-3.63962751984797
16.85,-3.81929207608057
16.9,-3.98926068604498
16.95,-4.14814990006652
17,-4.29461121488202
17.05,-4.42736275342962
17.1,-4.54522283708273
17.15,-4.6471456432878
17.2,-4.73225352266106
17.25,-4.79986753155541
17.3,-4.84952702224138
17.35,-4.88100093932355
17.4,-4.89428086580912
17.45,-4.8895577825516
17.5,-4.86717688999366
17.55,-4.82757450139747
17.6,-4.77120568485485
17.65,-4.69848578088874
17.7,-4.60979022937914
17.75,-4.50556635093402
17.8,-4.38658883360845
17.85,-4.25430375801165
17.9,-4.11107454176594
17.95,-3.96011181078901
18,-3.80502916835865
