"Freq [GHz]","dB(St11) []"
6,-0.163556076113474
6.05,-0.170044312411232
6.1,-0.176179860562454
6.15,-0.181995683629987
6.2,-0.187524271608666
6.25,-0.192797584722218
6.3,-0.197847002209798
6.35,-0.202703276795407
6.4,-0.207396495003703
6.45,-0.21195604345762
6.5,-0.21641058126707
6.55,-0.220788018594106
6.6,-0.225115501458586
6.65,-0.229419402829715
6.7,-0.233725320033486
6.75,-0.238058078493614
6.8,-0.242441741814768
6.85,-0.246899628211858
6.9,-0.251454333287687
6.95,-0.256127759164094
7,-0.260941149978667
7.05,-0.265915133770515
7.1,-0.271069770794721
7.15,-0.276424608325936
7.2,-0.28199874203807
7.25,-0.28781088407854
7.3,-0.293879437993319
7.35,-0.300222580703148
7.4,-0.306858351782206
7.45,-0.313804750349031
7.5,-0.321079839946358
7.55,-0.328701861862568
7.6,-0.336689357433474
7.65,-0.345061299960926
7.7,-0.353837236995058
7.75,-0.363037443851903
7.8,-0.372683089379725
7.85,-0.382796415147413
7.9,-0.393400929410215
7.95,-0.404521617414537
8,-0.416185169838363
8.05,-0.428420231431669
8.1,-0.441257672226958
8.15,-0.454730884039752
8.2,-0.468876105379898
8.25,-0.483732778355034
8.3,-0.499343941677439
8.35,-0.515756664496654
8.4,-0.533022526485773
8.45,-0.551198150426517
8.5,-0.570345794485052
8.55,-0.590534012470856
8.6,-0.611838391650863
8.65,-0.634342379183643
8.7,-0.658138209980172
8.75,-0.683327950835911
8.8,-0.71002467806551
8.85,-0.738353808672177
8.9,-0.768454608374964
8.95,-0.80048190368995
9,-0.834608029826666
9.05,-0.871025051548936
9.1,-0.909947300518232
9.15,-0.951614280176016
9.2,-0.996293998157199
9.25,-1.0442867968328
9.3,-1.09592976518819
9.35,-1.15160183025313
9.4,-1.2117296442006
9.45,-1.27679440461951
9.5,-1.34733977107951
9.55,-1.42398107186454
9.6,-1.50741603181681
9.65,-1.59843729709968
9.7,-1.69794708731548
9.75,-1.80697437243104
9.8,-1.92669505499005
9.85,-2.05845574223785
9.9,-2.20380182546435
9.95,-2.36451075608053
10,-2.54263163634985
10.05,-2.74053255298086
10.1,-2.96095751409645
10.15,-3.20709546784722
10.2,-3.48266478518962
10.25,-3.79201794224644
10.3,-4.14027320095085
10.35,-4.53348328526592
10.4,-4.97885607772449
10.45,-5.48505035402706
10.5,-6.0625823942465
10.55,-6.72439996835583
10.6,-7.48671331798116
10.65,-8.3702242908199
10.7,-9.40196668084592
10.75,-10.6180301559701
10.8,-12.0672612354075
