Freq_GHz,S11_dB,Gain_dB,patchX,patchY,subH,feedX,feedLength,SimulationIndex,SimulationID
6,-0.303044287910718,-3.61005706149799,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.05,-0.306006453597843,-3.23616442928373,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.1,-0.30968253084396,-2.88584514127389,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.15,-0.314047135273588,-2.55740828518759,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.2,-0.319074951923606,-2.24923924445765,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.25,-0.324740860015873,-1.95979949107408,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.3,-0.331020054179198,-1.68762773997499,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.35,-0.337888161704057,-1.4313417200719,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.4,-0.345321355483978,-1.18963877133355,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.45,-0.353296462366846,-0.961296681738911,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.5,-0.361791066706724,-0.745173109648749,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.55,-0.370783608971043,-0.540204176409668,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.6,-0.38025347931911,-0.345403064262851,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.65,-0.390181106124857,-0.159856576790574,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.7,-0.400548039469586,0.0172778219584023,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.75,-0.411337029678755,0.186775881970064,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.8,-0.422532101020433,0.349350906738329,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.85,-0.4341186207221,0.505658105823886,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.9,-0.446083363496629,0.656299327861896,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
6.95,-0.458414571798188,0.801827549377526,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
7,-0.471102012054105,0.942751929923923,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
7.05,-0.484137027140034,1.07954218503632,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
7.1,-0.497512585383196,1.21263337143676,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
7.15,-0.511223326392186,1.34243020291747,0.988525761837933,0.836400909007116,0.144764354034048,0.293849431099548,0.697260361193646,29,sim_029
