"Freq [GHz]","dB(St11) []"
6,-0.184163820071921
6.05,-0.187689121364752
6.1,-0.191152354259778
6.15,-0.194565558029415
6.2,-0.197940218441058
6.25,-0.201287287393569
6.3,-0.204617203226254
6.35,-0.207939911667698
6.4,-0.21126488739318
6.45,-0.214601156161032
6.5,-0.217957317500275
6.55,-0.221341567923827
6.6,-0.224761724644073
6.65,-0.228225249770057
6.7,-0.231739274968548
6.75,-0.235310626574304
6.8,-0.23894585113827
6.85,-0.24265124140619
6.9,-0.246432862724192
6.95,-0.250296579872136
7,-0.254248084330346
7.05,-0.258292921990357
7.1,-0.262436521325888
7.15,-0.266684222045974
7.2,-0.271041304258871
7.25,-0.275513018181962
7.3,-0.28010461444059
7.35,-0.284821375006716
7.4,-0.289668644837098
7.45,-0.294651864280365
7.5,-0.299776602332468
7.55,-0.305048590831729
7.6,-0.31047375969672
7.65,-0.316058273324116
7.7,-0.321808568278354
7.75,-0.327731392421492
7.8,-0.333833845649689
7.85,-0.340123422422701
7.9,-0.346608056295002
7.95,-0.353296166681557
8,-0.36019670811862
8.05,-0.367319222310177
8.1,-0.374673893284542
8.15,-0.382271606023283
8.2,-0.390124008966886
8.25,-0.398243580848815
8.3,-0.406643702362552
8.35,-0.415338733225787
8.4,-0.424344095272642
8.45,-0.433676362280084
8.5,-0.443353357319574
8.55,-0.453394258520297
8.6,-0.463819714238509
8.65,-0.474651968749211
8.7,-0.485914999714339
8.75,-0.497634668837644
8.8,-0.509838887292999
8.85,-0.522557797713275
8.9,-0.535823974753663
8.95,-0.549672646500976
9,-0.564141939292477
9.05,-0.579273148839141
9.1,-0.595111040924663
9.15,-0.611704185377972
9.2,-0.629105327501167
9.25,-0.647371801683151
9.3,-0.666565992550276
9.35,-0.686755849707145
9.4,-0.708015462912973
9.45,-0.730425705430306
9.5,-0.754074954283168
9.55,-0.779059897279019
9.6,-0.805486437890114
9.65,-0.833470710459439
9.7,-0.863140219692474
9.75,-0.894635120011139
9.8,-0.928109652059353
9.85,-0.963733755423955
9.9,-1.00169487840729
9.95,-1.04220000736076
10,-1.08547793951161
10.05,-1.13178182416637
10.1,-1.18139199732896
10.15,-1.2346191336638
10.2,-1.29180773670064
10.25,-1.35333998228132
10.3,-1.41963992017866
10.35,-1.49117802274802
10.4,-1.56847604487654
10.45,-1.65211212289942
10.5,-1.7427259868035
10.55,-1.84102408347663
10.6,-1.94778430027521
10.65,-2.06385982611823
10.7,-2.19018147626818
10.75,-2.32775751685229
10.8,-2.47766963040112
10.85,-2.64106313257035
10.9,-2.81912884556958
10.95,-3.01307311588792
11,-3.22407129852862
11.05,-3.453198607285
11.1,-3.70133060386479
11.15,-3.96900396000057
11.2,-4.25622694578976
11.25,-4.56222935753922
11.3,-4.88514515174194
