"Freq [GHz]","dB(St11) []"
6,-0.147628633988036
6.05,-0.15074498005384
6.1,-0.153880425118968
6.15,-0.15704295888444
6.2,-0.160240239919602
6.25,-0.163479611923436
6.3,-0.166768120477877
6.35,-0.170112530297575
6.4,-0.173519342982484
6.45,-0.176994815281549
6.5,-0.180544977878205
6.55,-0.184175654710454
6.6,-0.187892482841048
6.65,-0.191700932895852
6.7,-0.195606330091459
6.75,-0.199613875876212
6.8,-0.203728670212304
6.85,-0.207955734530203
6.9,-0.212300035390733
6.95,-0.216766508894467
7,-0.221360085882837
7.05,-0.226085717980459
7.1,-0.230948404533832
7.15,-0.235953220507699
7.2,-0.241105345406905
7.25,-0.24641009329904
7.3,-0.251872944020961
7.35,-0.257499575661168
7.4,-0.263295898419417
7.45,-0.269268089955505
7.5,-0.2754226323507
7.55,-0.281766350817838
7.6,-0.288306454310204
7.65,-0.295050578194341
7.7,-0.302006829169292
7.75,-0.309183832632914
7.8,-0.316590782717026
7.85,-0.324237495235532
7.9,-0.33213446381535
7.95,-0.340292919507555
8,-0.348724894207628
8.05,-0.357443288247932
8.1,-0.366461942564169
8.15,-0.375795715880153
8.2,-0.38546056740303
8.25,-0.395473645574124
8.3,-0.405853383479997
8.35,-0.416619601594702
8.4,-0.427793618598333
8.45,-0.439398371100251
8.5,-0.451458543188526
8.55,-0.464000706831739
8.6,-0.477053474276819
8.65,-0.490647663718685
8.7,-0.504816479666162
8.75,-0.519595709596029
8.8,-0.535023938676078
8.85,-0.551142784550673
8.9,-0.567997154423534
8.95,-0.585635526943896
9,-0.604110261710247
9.05,-0.623477939554222
9.1,-0.643799737161843
9.15,-0.665141840037313
9.2,-0.687575898322549
9.25,-0.711179530562491
9.3,-0.736036881162538
9.35,-0.762239238029508
9.4,-0.78988571773679
9.45,-0.819084026519691
9.5,-0.849951306507959
9.55,-0.882615077856045
9.6,-0.917214288861496
9.65,-0.953900487792067
9.7,-0.99283913200249
9.75,-1.03421105204415
9.8,-1.07821409089386
9.85,-1.12506494119428
9.9,-1.17500120655688
9.95,-1.22828371658722
10,-1.28519912941488
10.05,-1.34606286022392
10.1,-1.41122237967168
10.15,-1.48106093225732
10.2,-1.55600173178127
10.25,-1.63651269916962
10.3,-1.72311181730763
10.35,-1.81637318836052
10.4,-1.9169338916487
10.45,-2.02550175486478
10.5,-2.14286416876831
10.55,-2.26989809613515
10.6,-2.40758145056982
10.65,-2.55700605102333
10.7,-2.71939239514125
10.75,-2.8961065410926
10.8,-3.08867944618976
10.85,-3.29882918506282
10.9,-3.52848656476873
10.95,-3.77982477359463
11,-4.05529384788642
11.05,-4.35766091583985
11.1,-4.69005736535727
11.15,-5.05603424217793
11.2,-5.45962720659554
11.25,-5.90543201131874
11.3,-6.39869014775602
11.35,-6.94538080302073
11.4,-7.55230683765065
11.45,-8.22714304626012
11.5,-8.97837081605648
11.55,-9.81492344462469
11.6,-10.7451408694716
11.65,-11.7741297268964
11.7,-12.8975599789513
11.75,-14.0880360747969
11.8,-15.2687718776368
11.85,-16.2779088477303
11.9,-16.8694892054376
11.95,-16.84166855141
12,-16.2230429854547
12.05,-15.2422241010612
12.1,-14.131733606748
12.15,-13.0319187113412
12.2,-12.0053945459458
12.25,-11.0724162068712
12.3,-10.2341188918076
12.35,-9.48409652564701
12.4,-8.81357955669461
12.45,-8.21360424222584
12.5,-7.67584616961713
12.55,-7.1928783738356
12.6,-6.75819072711827
12.65,-6.36611805791586
12.7,-6.011740622723
12.75,-5.69078339935664
12.8,-5.39952425163947
12.85,-5.1347138746368
12.9,-4.89350745652056
12.95,-4.67340688301896
13,-4.47221201508007
13.05,-4.28797961242652
13.1,-4.11898863982559
13.15,-3.96371088491581
13.2,-3.82078599783225
13.25,-3.68900022042227
13.3,-3.56726820430543
13.35,-3.45461742455532
13.4,-3.35017478290808
13.45,-3.25315506477382
13.5,-3.16285097119226
13.55,-3.07862449294772
13.6,-2.99989943154032
13.65,-2.92615490234862
13.7,-2.85691968049412
13.75,-2.79176727071567
13.8,-2.73031159983823
13.85,-2.67220324485044
13.9,-2.61712612172574
13.95,-2.56479457036021
14,-2.51495077969795
14.05,-2.46736250454948
14.1,-2.42182103200084
14.15,-2.37813936084282
14.2,-2.33615056226659
14.25,-2.29570629429231
14.3,-2.25667544611794
14.35,-2.21894289187312
14.4,-2.18240833619978
14.45,-2.14698523670758
14.5,-2.11259979070551
14.55,-2.07918997572476
14.6,-2.04670463524311
14.65,-2.01510260271834
14.7,-1.98435185855174
14.75,-1.95442871594294
14.8,-1.9253170327748
14.85,-1.89700744768879
14.9,-1.86949663938484
14.95,-1.8427866089115
15,-1.81688398530964
15.05,-1.79179935544336
15.1,-1.76754661920252
15.15,-1.74414237150179
15.2,-1.72160531264024
15.25,-1.69995568863257
15.3,-1.67921476308982
15.35,-1.65940432212272
15.4,-1.64054621357739
15.45,-1.62266192170073
15.5,-1.60577217808205
15.55,-1.58989660944022
15.6,-1.57505342252957
15.65,-1.56125912613401
15.7,-1.54852828981438
15.75,-1.53687333877795
15.8,-1.52630438395559
15.85,-1.51682908610984
15.9,-1.50845255255756
15.95,-1.50117726487999
16,-1.49500303581211
16.05,-1.48992699335341
16.1,-1.48594359002629
16.15,-1.48304463512348
16.2,-1.48121934773384
16.25,-1.48045442831318
16.3,-1.48073414657342
16.35,-1.48204044349511
16.4,-1.48435304532451
16.45,-1.48764958749183
16.5,-1.49190574648196
16.55,-1.49709537779649
16.6,-1.50319065826628
16.65,-1.51016223110234
16.7,-1.51797935220708
16.75,-1.52661003640643
16.8,-1.5360212024017
16.85,-1.54617881537866
16.9,-1.55704802634577
16.95,-1.56859330740488
17,-1.5807785822819
17.05,-1.59356735156391
17.1,-1.6069228121993
17.15,-1.62080797092021
17.2,-1.63518575134062
17.25,-1.65001909456889
17.3,-1.66527105324986
17.35,-1.68090487901994
17.4,-1.6968841034186
17.45,-1.71317261235086
17.5,-1.72973471424003
17.55,-1.74653520204693
17.6,-1.76353940936188
17.65,-1.7807132608008
17.7,-1.7980233169548
17.75,-1.8154368141572
17.8,-1.83292169934069
17.85,-1.85044666026322
17.9,-1.86798115138298
17.95,-1.88549541566194
18,-1.9029605025738
