"Freq [GHz]","dB(St11) []"
6,-0.344349426356417
6.05,-0.348546049935201
6.1,-0.353388217658744
6.15,-0.358848636805169
6.2,-0.364900200660774
6.25,-0.371516089143138
6.3,-0.37866986784487
6.35,-0.386335585041279
6.4,-0.394487866253984
6.45,-0.403102006012252
6.5,-0.41215405650439
6.55,-0.421620912862028
6.6,-0.431480394869995
6.65,-0.441711324943105
6.7,-0.452293602258339
6.75,-0.463208272975721
6.8,-0.474437596524003
6.85,-0.485965107967035
6.9,-0.497775676504024
6.95,-0.509855560191146
7,-0.522192457003036
7.05,-0.534775552381216
7.1,-0.547595563441705
7.15,-0.560644780036689
7.2,-0.573917102884917
7.25,-0.587408079002984
7.3,-0.601114934684663
7.35,-0.615036606288467
7.4,-0.629173769105041
7.45,-0.643528864585504
7.5,-0.658106126220523
7.55,-0.672911604367327
7.6,-0.687953190328918
7.65,-0.703240639996142
7.7,-0.718785597369894
7.75,-0.734601618287597
7.8,-0.750704194685229
7.85,-0.767110779734794
7.9,-0.78384081420625
7.95,-0.800915754414078
8,-0.818359102121429
8.05,-0.836196436789573
8.1,-0.854455450577929
8.15,-0.873165986519919
8.2,-0.892360080323186
8.25,-0.912072006269327
8.3,-0.932338327718816
8.35,-0.953197952761271
8.4,-0.974692195590371
8.45,-0.996864844226794
8.5,-1.01976223526168
8.55,-1.04343333634855
8.6,-1.06792983723252
8.65,-1.09330625017401
8.7,-1.11962002069917
8.75,-1.14693164969233
8.8,-1.17530482793734
8.85,-1.2048065843147
8.9,-1.23550744897206
8.95,-1.2674816329058
9,-1.30080722552344
9.05,-1.33556641190073
9.1,-1.37184571160397
9.15,-1.40973624111962
9.2,-1.44933400211937
9.25,-1.49074019799167
9.3,-1.53406158129128
9.35,-1.57941083499809
9.4,-1.62690699073713
9.45,-1.67667588739484
9.5,-1.72885067387445
9.55,-1.78357236006791
9.6,-1.84099042048565
9.65,-1.90126345538152
9.7,-1.9645599146408
9.75,-2.03105889016973
9.8,-2.10095098303726
9.85,-2.17443925218023
9.9,-2.25174025209699
9.95,-2.33308516762726
10,-2.41872105465613
10.05,-2.50891219639591
10.1,-2.60394158580015
10.15,-2.70411254566187
10.2,-2.80975049905497
10.25,-2.92120490400622
10.3,-3.03885136765063
10.35,-3.16309395663492
10.4,-3.29436772220107
10.45,-3.43314146020065
10.5,-3.57992072824181
10.55,-3.73525114419918
10.6,-3.89972199231683
10.65,-4.07397016490475
10.7,-4.25868446882185
10.75,-4.45461032596332
10.8,-4.66255489484803
10.85,-4.88339263453442
10.9,-5.11807131989324
10.95,-5.36761849456543
11,-5.6331483080411
11.05,-5.91586861547603
11.1,-6.21708810586275
11.15,-6.53822303822005
11.2,-6.88080286167519
11.25,-7.24647350090344
11.3,-7.63699628488673
11.35,-8.05423919099909
11.4,-8.50015495227769
11.45,-8.97673711962854
11.5,-9.48593955577381
11.55,-10.0295357655062
11.6,-10.6088800010699
11.65,-11.2245096498721
11.7,-11.8754955675837
11.75,-12.5584046613665
11.8,-13.265701272175
11.85,-13.9834328327726
11.9,-14.6882582764055
11.95,-15.3445486987413
12,-15.9036639764532
12.05,-16.30905502341
12.1,-16.510002059015
12.15,-16.4803760295923
12.2,-16.2304831497982
12.25,-15.8021564667634
12.3,-15.2513446049883
12.35,-14.6311262291591
12.4,-13.9828849983023
12.45,-13.3349485135859
12.5,-12.7048873648695
12.55,-12.102610595435
12.6,-11.5330055080967
12.65,-10.9978413170387
12.7,-10.4970332971265
12.75,-10.0294450234804
12.8,-9.59338356576962
12.85,-9.18689900462423
12.9,-8.80796202199596
12.95,-8.45456648676739
13,-8.12478629524467
13.05,-7.81680453610147
13.1,-7.52892608885217
13.15,-7.25958047024032
13.2,-7.00731909991483
13.25,-6.77080952991923
13.3,-6.54882817988993
13.35,-6.34025250122535
13.4,-6.14405311174623
13.45,-5.95928620724439
13.5,-5.78508641220734
13.55,-5.62066014450875
13.6,-5.46527951659348
13.65,-5.3182767653261
13.7,-5.1790391858654
13.75,-5.04700453644356
13.8,-4.92165687747976
13.85,-4.80252280798979
13.9,-4.68916806347905
13.95,-4.58119444163137
14,-4.47823702464364
14.05,-4.37996166971359
14.1,-4.28606274179489
14.15,-4.19626106519736
14.2,-4.11030207288184
14.25,-4.02795413436302
14.3,-3.94900704498548
14.35,-3.8732706609873
14.4,-3.80057366622465
14.45,-3.73076245771338
14.5,-3.66370013826633
14.55,-3.599265605482
14.6,-3.5373527271858
14.65,-3.47786959415218
14.7,-3.42073784155722
14.75,-3.36589203113689
14.8,-3.3132790864684
14.85,-3.26285777415888
14.9,-3.21459822402835
14.95,-3.16848148162151
15,-3.12449908658429
15.05,-3.08265267060795
15.1,-3.04295356878387
15.15,-3.00542243833866
15.2,-2.97008887884249
15.25,-2.93699104811552
15.3,-2.90617526821122
15.35,-2.87769561604405
15.4,-2.85161349346592
15.45,-2.82799717189546
15.5,-2.80692130697849
15.55,-2.78846641922087
15.6,-2.77271833709673
15.65,-2.75976759980481
15.7,-2.74970881763028
15.75,-2.74263998877025
15.8,-2.73866177249766
15.85,-2.73787671966222
15.9,-2.74038846274528
15.95,-2.74630086897959
16,-2.75571716138711
16.05,-2.76873901394622
16.1,-2.78546562843606
16.15,-2.80599280177421
16.2,-2.83041199381957
16.25,-2.85880940660411
16.3,-2.89126508673715
16.35,-2.92785206324877
16.4,-2.96863553336481
16.45,-3.01367210860408
16.5,-3.06300913313912
16.55,-3.1166840855582
16.6,-3.17472407401744
16.65,-3.23714543329973
16.7,-3.30395343054193
16.75,-3.37514208440379
16.8,-3.45069410029666
16.85,-3.53058092203775
16.9,-3.61476289802547
16.95,-3.70318955781871
17,-3.79579999292578
17.05,-3.89252333373212
17.1,-3.99327931287933
17.15,-4.09797890409607
17.2,-4.20652502450378
17.25,-4.31881328779247
17.3,-4.43473279538412
17.35,-4.55416695275866
17.4,-4.6769942984854
17.45,-4.80308933414274
17.5,-4.9323233441803
17.55,-5.06456519583027
17.6,-5.19968211036042
17.65,-5.33754039823116
17.7,-5.4780061520258
17.75,-5.62094589232709
17.8,-5.76622716297609
17.85,-5.91371907334347
17.9,-6.06329278634359
17.95,-6.21482195191262
18,-6.3681830865426
