"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-2.89870793259101
6.05,-2.76972085147387
6.1,-2.63973444165684
6.15,-2.5089281235404
6.2,-2.37746563101278
6.25,-2.24549538756669
6.3,-2.11315095712823
6.35,-1.98055199348511
6.4,-1.84780490068608
6.45,-1.71500337218271
6.5,-1.58222943645457
6.55,-1.4495539424745
6.6,-1.3170375119936
6.65,-1.18473114714801
6.7,-1.05267709693259
6.75,-0.920909863577821
6.8,-0.789455410697144
6.85,-0.658335033063763
6.9,-0.527562759692298
6.95,-0.397147844697458
7,-0.267094742645955
7.05,-0.137404120709153
7.1,-0.008073075642918
7.15,0.12090407135778
7.2,0.249535421506511
7.25,0.377830947086736
7.3,0.505802070204854
7.35,0.633461317685905
7.4,0.76082177907774
7.45,0.887896925081394
7.5,1.01469993762907
7.55,1.14124465018601
7.6,1.26754286322294
7.65,1.39360646443782
7.7,1.51944604698218
7.75,1.64507079808481
7.8,1.7704883893049
7.85,1.89570450179954
7.9,2.02072289657853
7.95,2.14554472947576
8,2.27016853884131
8.05,2.39458944365824
8.1,2.5187989920396
8.15,2.64278416103623
8.2,2.76652669129669
8.25,2.89000185760954
8.3,3.01317780715764
8.35,3.13601280612075
8.4,3.25845436589606
8.45,3.38043645997149
8.5,3.50187709986888
8.55,3.62267527442406
8.6,3.74270796705938
8.65,3.86182699911817
8.7,3.97985649272755
8.75,4.09659070856287
8.8,4.21179374558625
8.85,4.32520121808142
8.9,4.43652437977982
8.95,4.54545838022661
9,4.65169380516523
9.05,4.75493205534356
9.1,4.85490331774501
9.15,4.95138606154883
9.2,5.04422501882039
9.25,5.13334581983795
9.3,5.21876323525508
9.35,5.30058212344176
9.4,5.37899022140209
9.45,5.45424407648139
9.5,5.52664974849723
9.55,5.59654200323114
9.6,5.66426344806704
9.65,5.73014703554643
9.7,5.79450231255493
9.75,5.85760662093133
9.8,5.91970050119764
9.85,5.9809868550583
9.9,6.04163270543013
9.95,6.10177265900624
10,6.16151321783905
10.05,6.22093736817419
10.1,6.28010871989717
10.15,6.33907527741573
10.2,6.39787234026697
10.25,6.45652485528806
10.3,6.51504895663128
10.35,6.57345282173621
10.4,6.631736945985
10.45,6.68989390640759
10.5,6.74790779760695
10.55,6.80575279606595
10.6,6.86339192989131
10.65,6.92077493467392
10.7,6.97783608038635
10.75,7.03449129805592
10.8,7.09063529651991
10.85,7.14613779389196
10.9,7.20083962730403
10.95,7.2545486427548
11,7.30703508403012
11.05,7.35802760833229
11.1,7.40720958593984
11.15,7.45421714030389
11.2,7.4986395939932
11.25,7.540023622177
11.3,7.57788291516725
11.35,7.6117137653742
11.4,7.64101756439427
11.45,7.66532918181305
11.5,7.68424803715459
11.55,7.69746765410632
11.6,7.70479774196781
11.65,7.70617301041947
11.7,7.7016458396995
11.75,7.69136306214512
11.8,7.67553170793537
11.85,7.65438028052363
11.9,7.62812413599827
11.95,7.59694024310937
12,7.56095418383187
12.05,7.52023906647626
12.1,7.47482363830143
12.15,7.42470622334049
12.2,7.36987072187855
12.25,7.31030263216763
12.3,7.2460026076102
12.35,7.17699745807968
12.4,7.10334780267948
12.45,7.02515278366634
12.5,6.94255234682523
12.55,6.85572726952255
12.6,6.76489750412229
12.65,6.6703192776499
12.7,6.57228146320687
12.75,6.47110097794317
12.8,6.36711811646884
12.85,6.26069161392887
12.9,6.15219341658536
12.95,6.04200395108962
13,5.93050703034642
13.05,5.81808542915442
13.1,5.7051164888376
13.15,5.59196810247276
13.2,5.47899498291268
13.25,5.36653551433593
13.3,5.25490884358399
13.35,5.14441257034595
13.4,5.03532086996202
13.45,4.9278832032354
13.5,4.82232346565923
13.55,4.71883980565639
13.6,4.61760483896808
13.65,4.51876652812518
13.7,4.42244939528089
13.75,4.32875609622719
13.8,4.23776955924893
13.85,4.14955500606066
13.9,4.06416231894052
13.95,3.98162841815281
14,3.90197939777864
14.05,3.82523264998394
14.1,3.75139861850671
14.15,3.68048226198266
14.2,3.61248396811845
14.25,3.54740040659144
14.3,3.48522446192355
14.35,3.42594518379359
14.4,3.3695469549208
14.45,3.31600859507829
14.5,3.26530205563064
14.55,3.21739068796253
14.6,3.17222741849597
14.65,3.1297529540318
14.7,3.0898936478987
14.75,3.05255959772208
14.8,3.01764257894861
14.85,2.98501441115783
14.9,2.95452520532055
14.95,2.9260020131766
15,2.89924809671042
15.05,2.87404184685384
15.1,2.85013668405345
15.15,2.82726150911168
15.2,2.80512099358985
15.25,2.78339711475494
15.3,2.76175077793457
15.35,2.73982410061792
15.4,2.71724345952747
15.45,2.69362245211087
15.5,2.66856614130019
15.55,2.64167509430205
15.6,2.61254983179266
15.65,2.58079576845344
15.7,2.54602809220232
15.75,2.50787641728624
15.8,2.46598969370546
15.85,2.42004059229655
15.9,2.36972903816869
15.95,2.31478616888579
16,2.2549767539088
16.05,2.19010099018603
16.1,2.11999614432084
16.15,2.04453666500925
16.2,1.96363382381194
