"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,5.12617432467908
6.05,5.16806652837435
6.1,5.20940128124912
6.15,5.25009218093424
6.2,5.29007598189928
6.25,5.32935592516666
6.3,5.36788452558207
6.35,5.40566464048097
6.4,5.44267479766607
6.45,5.47894630855696
6.5,5.51441774536388
6.55,5.5491630705396
6.6,5.58316872161625
6.65,5.61644787940206
6.7,5.64905680981728
6.75,5.68099927079037
6.8,5.71233337071991
6.85,5.74309346896682
6.9,5.77331223946359
6.95,5.80306627421177
7,5.83238899258653
7.05,5.86136359249239
7.1,5.89003177048502
7.15,5.91847229684871
7.2,5.94675757251471
7.25,5.97495223479092
7.3,6.00314922025743
7.35,6.03142322539892
7.4,6.05986462319764
7.45,6.0885665842758
7.5,6.11762513835323
7.55,6.14714325839703
7.6,6.17722566994095
7.65,6.20798799579572
7.7,6.2395424565525
7.75,6.27201072385069
7.8,6.30550810660093
7.85,6.34015370395927
7.9,6.37605216889186
7.95,6.41330037705564
8,6.45197930197462
8.05,6.49212793677704
8.1,6.53375740561452
8.15,6.5768281873587
8.2,6.62122651813392
8.25,6.66678761808187
8.3,6.7132603797551
8.35,6.76032581059521
8.4,6.80760080087518
8.45,6.85465740459042
8.5,6.90104049388401
8.55,6.94631449053437
8.6,6.99007481506826
8.65,7.03198552134184
8.7,7.07180351237451
8.75,7.10937799219953
8.8,7.1446549552544
8.85,7.17766994812308
8.9,7.20852637050455
8.95,7.23737961827764
9,7.26441336655775
9.05,7.28982934050445
9.1,7.31382521436212
9.15,7.33658802939232
9.2,7.35828485552394
9.25,7.37906315948135
9.3,7.3990455124174
9.35,7.41833292336379
9.4,7.43700531019551
9.45,7.45512390414767
9.5,7.47273542303554
9.55,7.48987148608336
9.6,7.50655566865532
9.65,7.52280100287946
9.7,7.53861572950357
9.75,7.55400308313629
9.8,7.56896166500719
9.85,7.58348971938702
9.9,7.59758191452933
9.95,7.61123303089338
10,7.62443599107835
10.05,7.63718253812366
10.1,7.64946434848186
10.15,7.6612702317536
10.2,7.67258837356901
10.25,7.68340412704226
10.3,7.69370028380174
10.35,7.70345603785387
10.4,7.7126475162739
10.45,7.72124597599952
10.5,7.72921924994392
10.55,7.73652968581668
10.6,7.74313557576992
10.65,7.74899082420124
