"Freq [GHz]","dB(St11) []"
6,-0.100200159988774
6.05,-0.100998159828253
6.1,-0.101917191277424
6.15,-0.102961898496493
6.2,-0.104136053202527
6.25,-0.105442620369069
6.3,-0.106883825359283
6.35,-0.108461222307787
6.4,-0.11017576357479
6.45,-0.112027870107107
6.5,-0.114017502554206
6.55,-0.116144233003308
6.6,-0.118407317216307
6.65,-0.120805767272207
6.7,-0.123338424542465
6.75,-0.126004032953072
6.8,-0.128801312516048
6.85,-0.131729033145208
6.9,-0.134786088806137
6.95,-0.137971572088713
7,-0.141284849333071
7.05,-0.144725636486323
7.1,-0.148294075918878
7.15,-0.151990814485993
7.2,-0.15581708318389
7.25,-0.159774778820285
7.3,-0.163866548199119
7.35,-0.16809587540905
7.4,-0.172467172907435
7.45,-0.176985877208203
7.5,-0.181658550115442
7.55,-0.186492986598815
7.6,-0.191498330584965
7.65,-0.196685200146465
7.7,-0.202065823811779
7.75,-0.207654190003081
7.8,-0.213466211942436
7.85,-0.219519910760156
7.9,-0.225835620005644
7.95,-0.232436215314802
8,-0.239347373648879
8.05,-0.246597867309655
8.1,-0.254219898884221
8.15,-0.26224948441429
8.2,-0.270726893463572
8.25,-0.279697156427924
8.3,-0.289210651463721
8.35,-0.299323785887824
8.4,-0.31009978993455
8.45,-0.321609644478676
8.5,-0.333933168922411
8.55,-0.347160301118445
8.6,-0.361392608242924
8.65,-0.376745076301387
8.7,-0.393348236909936
8.75,-0.411350703737791
8.8,-0.430922208292824
8.85,-0.452257246568943
8.9,-0.475579475732259
8.95,-0.501147035156339
9,-0.529259010859053
9.05,-0.560263319490497
9.1,-0.594566360985163
9.15,-0.632644882267737
9.2,-0.675060613534404
9.25,-0.722478390346633
9.3,-0.775688666882378
9.35,-0.835635566525138
9.4,-0.903451912882584
9.45,-0.980503040227282
9.5,-1.06844158845688
9.55,-1.16927590884389
9.6,-1.28545505276852
9.65,-1.4199733849796
9.7,-1.57649723630765
9.75,-1.75951384667368
9.8,-1.9744974971548
9.85,-2.22807599967818
9.9,-2.52815650710892
9.95,-2.88392140937134
10,-3.30551159402885
10.05,-3.80303808389306
10.1,-4.3842467020784
10.15,-5.04965610455797
10.2,-5.78345016095971
10.25,-6.53892922455365
10.3,-7.22263642326505
10.35,-7.69663011954228
10.4,-7.83044912201697
10.45,-7.58890498690842
10.5,-7.06024705871944
10.55,-6.38637967490281
10.6,-5.68492679121024
10.65,-5.0245990058218
10.7,-4.43529443952549
10.75,-3.92426003181155
10.8,-3.48772601150334
10.85,-3.11751394555969
10.9,-2.80436042875055
10.95,-2.53942604289535
11,-2.31487981435913
11.05,-2.12404047953005
11.1,-1.96132116766221
11.15,-1.82209919260272
11.2,-1.70256844497596
11.25,-1.59959964299891
11.3,-1.51061792713246
11.35,-1.43349986811657
11.4,-1.36648872130535
11.45,-1.3081255650524
11.5,-1.25719372304054
11.55,-1.21267404753495
11.6,-1.17370896766338
11.65,-1.13957356010022
11.7,-1.10965222569687
11.75,-1.08341983589915
11.8,-1.06042644454033
11.85,-1.04028484795319
11.9,-1.02266042579977
11.95,-1.00726281330547
12,-0.993839048803099
12.05,-0.982167913814034
12.1,-0.972055240546947
12.15,-0.963330007068714
12.2,-0.955841076169777
12.25,-0.949454462208011
12.3,-0.944051032602404
12.35,-0.93952456843824
12.4,-0.935780122823747
12.45,-0.932732626978615
12.5,-0.930305703133482
12.55,-0.928430650646168
12.6,-0.927045577659854
12.65,-0.926094655427454
12.7,-0.925527476330307
12.75,-0.92529849980605
12.8,-0.925366573009452
12.85,-0.925694515174431
12.9,-0.926248756411753
12.95,-0.92699902313814
13,-0.927918063543298
13.05,-0.928981407508951
13.1,-0.930167156233879
13.15,-0.931455797521484
13.2,-0.932830043275646
13.25,-0.93427468624525
13.3,-0.935776473475703
13.35,-0.93732399427757
13.4,-0.938907580821037
13.45,-0.940519219717827
13.5,-0.942152473167359
13.55,-0.943802408427023
13.6,-0.945465534522539
13.65,-0.947139745248225
13.7,-0.94882426762089
13.75,-0.950519615049235
13.8,-0.952227544564621
13.85,-0.953951017531596
13.9,-0.955694163318218
13.95,-0.957462245460951
14,-0.959261629903981
14.05,-0.961099754934231
14.1,-0.962985102467279
14.15,-0.964927170370277
14.2,-0.966936445534345
14.25,-0.969024377432189
14.3,-0.97120335191742
14.35,-0.97348666504034
14.4,-0.975888496671534
14.45,-0.978423883739594
14.5,-0.981108692903078
14.55,-0.983959592489894
14.6,-0.986994023549389
14.65,-0.990230169874285
14.7,-0.99368692686127
14.75,-0.99738386909038
14.8,-1.00134121651502
14.85,-1.00557979916626
14.9,-1.01012102028701
14.95,-1.01498681782446
15,-1.0201996242221
15.05,-1.02578232446619
15.1,-1.03175821235603
15.15,-1.03815094498212
15.2,-1.04498449541175
15.25,-1.05228310359806
15.3,-1.06007122554486
15.35,-1.06837348077745
15.4,-1.07721459818689
15.45,-1.08661936033372
15.5,-1.09661254631533
