"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-4.98261978498464
6.05,-4.81299683637199
6.1,-4.644256619028
6.15,-4.47655238276786
6.2,-4.31002001781507
6.25,-4.1447788798374
6.3,-3.98093306100673
6.35,-3.81857270143357
6.4,-3.65777476897508
6.45,-3.49860413414444
6.5,-3.34111481931756
6.55,-3.18535044966999
6.6,-3.03134553140211
6.65,-2.87912597178759
6.7,-2.72870999391667
6.75,-2.58010873253416
6.8,-2.43332687440283
6.85,-2.28836339881173
6.9,-2.14521202607394
6.95,-2.00386167476701
7,-1.86429728382686
7.05,-1.72649976047944
7.1,-1.59044677031564
7.15,-1.45611293812135
7.2,-1.32347027282036
7.25,-1.19248846360484
7.3,-1.06313515514111
7.35,-0.935376226590996
7.4,-0.809176069078028
7.45,-0.684497666790764
7.5,-0.561303024860633
7.55,-0.439553194962097
7.6,-0.319208428066269
7.65,-0.200228506788477
7.7,-0.0825725910456041
7.75,0.0338004164164437
7.8,0.148931887335247
7.85,0.262863198892551
7.9,0.375635949094338
7.95,0.487291620805914
8,0.597871520516044
8.05,0.707416820738637
8.1,0.815968402712132
8.15,0.923566856893475
8.2,1.03025237296391
8.25,1.13606464087485
8.3,1.24104296548187
8.35,1.34522605524813
8.4,1.44865184866199
8.45,1.55135795142358
8.5,1.65338109329883
8.55,1.754757229746
8.6,1.85552166103779
8.65,1.95570894492722
8.7,2.05535273284504
8.75,2.15448594664963
8.8,2.2531406726131
8.85,2.35134823746612
8.9,2.44913897832157
8.95,2.54654251308185
9,2.64358759334436
9.05,2.74030203663406
9.1,2.83671281747476
9.15,2.93284601137547
9.2,3.02872649435659
9.25,3.12437843974728
9.3,3.21982473311754
9.35,3.3150870451436
9.4,3.41018594311831
9.45,3.50514058876597
9.5,3.59996868657112
9.55,3.69468635034561
9.6,3.7893080148226
9.65,3.88384623033309
9.7,3.97831157024658
9.75,4.07271238438368
9.8,4.1670546263602
9.85,4.26134177227267
9.9,4.35557446183017
9.95,4.44975023307451
10,4.5438635077346
10.05,4.63790508020745
10.1,4.73186209242225
10.15,4.82571751419086
10.2,4.9194501345806
10.25,5.01303389612052
10.3,5.10643819823076
10.35,5.19962694112671
10.4,5.29255873305
10.45,5.38518637635458
10.5,5.47745672262275
10.55,5.56931042344548
10.6,5.66068166874255
10.65,5.75149804800131
10.7,5.84168045792816
10.75,5.93114288924642
10.8,6.01979247301362
10.85,6.10752948277223
10.9,6.1942472917483
10.95,6.27983247427975
11,6.36416488620543
11.05,6.44711785038401
11.1,6.52855811821266
11.15,6.60834597102481
11.2,6.68633522503642
11.25,6.76237302729545
11.3,6.8362998666731
11.35,6.90794910274508
11.4,6.97714688688886
11.45,7.04371114774923
11.5,7.10745055869632
11.55,7.16816250277997
11.6,7.22563064127708
11.65,7.27962169490619
11.7,7.32988128127879
11.75,7.37612963053036
11.8,7.4180570289414
11.85,7.4553200136015
11.9,7.48753990465241
11.95,7.51430500068052
12,7.53517899792025
12.05,7.54971688925529
12.1,7.55748844061953
12.15,7.55810781924716
12.2,7.55126476165803
12.25,7.53675163049546
12.3,7.51448114706792
12.35,7.48449091678831
12.4,7.44693533980138
12.45,7.40206776572982
12.5,7.35021790011193
12.55,7.29176914031207
12.6,7.22713967417636
12.65,7.15676776679278
12.7,7.08110244451719
12.75,7.00059762593014
12.8,6.91570861832974
12.85,6.82689023834453
12.9,6.7345949431422
12.95,6.63927111368641
13,6.54136062768486
13.05,6.44129625039185
13.1,6.33949864686301
13.15,6.23637283199666
13.2,6.13230501260602
13.25,6.0276593222899
13.3,5.92277485835009
13.35,5.81796333061783
13.4,5.71350709046157
13.45,5.60965790531035
13.5,5.50663639460734
13.55,5.40463238268356
13.6,5.30380536753138
13.65,5.20428641182883
13.7,5.10618016408001
13.75,5.00956715424981
13.8,4.91450687390094
13.85,4.82104073597728
13.9,4.72919518816786
13.95,4.6389846800826
14,4.55041465435607
14.05,4.46348381580433
14.1,4.37818638969829
14.15,4.29451377101054
14.2,4.21245577972935
14.25,4.13200117924838
14.3,4.05313813858254
14.35,3.97585389974584
14.4,3.90013397446857
14.45,3.8259614614212
14.5,3.75331550205524
