"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.23286792790648
6.05,1.34566059715044
6.1,1.45121427008957
6.15,1.55025902725692
6.2,1.64351453511673
6.25,1.73168359564512
6.3,1.8154467313968
6.35,1.89545808056941
6.4,1.97234187381967
6.45,2.04668988053471
6.5,2.11905966404059
6.55,2.18997344985428
6.6,2.25991758896918
6.65,2.32934245158725
6.7,2.39866256892994
6.75,2.46825733598713
6.8,2.53847176075253
6.85,2.60961696998942
6.9,2.68197171212567
6.95,2.75578290840082
7,2.83126661959294
7.05,2.90860892935134
7.1,2.98796649079513
7.15,3.06946713581762
7.2,3.15320956630916
7.25,3.239263538778
7.3,3.32766872075281
7.35,3.41843359571314
7.4,3.5115334095417
7.45,3.60690706799879
7.5,3.70445354775872
7.55,3.80402671885836
7.6,3.90542942682198
7.65,4.0084058396849
7.7,4.11263319099621
7.75,4.21771266673208
7.8,4.32315989310025
7.85,4.42839694715959
7.9,4.53274699134216
7.95,4.6354337292895
8,4.73558964728001
8.05,4.83227515921752
8.1,4.92451262158798
8.15,5.0113366790606
8.2,5.09186010210272
8.25,5.16535081733868
8.3,5.23131107300595
8.35,5.28954611438121
8.4,5.34020778325719
8.45,5.38380198317733
8.5,5.42115406506113
8.55,5.45333593008958
8.6,5.48156692003317
8.65,5.50710596766537
8.7,5.53115220911747
8.75,5.55476842332439
8.8,5.57883280482688
8.85,5.60402024515507
8.9,5.63080727298381
8.95,5.65949402405588
9,5.69023477695392
9.05,5.72307191211423
9.1,5.75796761737882
9.15,5.79483139725918
9.2,5.83354226633284
9.25,5.87396502078248
9.3,5.91596169873168
9.35,5.95939832758374
9.4,6.00414851937733
9.45,6.05009428878553
9.5,6.09712503901041
9.55,6.14513520521479
9.6,6.19402135129254
9.65,6.24367901704201
9.7,6.29399981505883
9.75,6.34486924374166
9.8,6.39616559771422
9.85,6.44776059708956
9.9,6.49952147545655
9.95,6.55131547879575
10,6.60301550154679
10.05,6.65450679556099
10.1,6.70569239937587
10.15,6.75649548802924
10.2,6.80685617384724
10.25,6.85672111520768
10.3,6.90602599272606
10.35,6.95467405960978
10.4,7.00251476941075
10.45,7.04932868386284
10.5,7.09482249125852
10.55,7.13863661301507
10.6,7.18036246590822
10.65,7.21956731997011
10.7,7.25582091431978
10.75,7.28872007315231
10.8,7.31790788120471
10.85,7.34308560591326
10.9,7.36401625497274
10.95,7.38051927054664
11,7.39245787081297
11.05,7.399720753363
11.1,7.402201487999
11.15,7.3997792328314
11.2,7.39230480937648
11.25,7.37959538599767
11.3,7.36143858757386
11.35,7.33760584337811
11.4,7.30787167980548
11.45,7.27203567801624
11.5,7.22994287396654
11.55,7.18149930439886
11.6,7.12668141869237
11.65,7.06553805195013
11.7,6.9981866147763
11.75,6.92480431461524
11.8,6.84561654040618
11.85,6.76088408339668
11.9,6.6708905825255
11.95,6.57593149297821
12,6.47630500732108
12.05,6.37230585321549
12.1,6.26422126976754
12.15,6.15232982543523
12.2,6.03690201085614
12.25,5.91820297685523
12.3,5.79649595702389
12.35,5.67204679606567
12.4,5.54512841948008
12.45,5.41602508091324
12.5,5.28503576209074
12.55,5.1524767322365
12.6,5.01868272930136
12.65,4.88400674011699
12.7,4.74881882451892
12.75,4.61350310879065
12.8,4.47845402715843
12.85,4.3440717369456
12.9,4.21075653562332
12.95,4.07890327834878
13,3.94889526457047
13.05,3.82109895358951
13.1,3.6958578597233
13.15,3.57348839361632
13.2,3.45427515052487
13.25,3.33846792610569
13.3,3.22627935746673
13.35,3.11788338657371
13.4,3.01341491585081
13.45,2.91297024523488
13.5,2.8166086642644
13.55,2.72435433275917
13.6,2.63619916548384
13.65,2.55210612130098
13.7,2.47201216587712
13.75,2.3958325440498
13.8,2.32346344125737
13.85,2.25478589209696
13.9,2.18966844478067
13.95,2.12796956126667
14,2.0695399063012
14.05,2.01422381089771
14.1,1.96186026245844
14.15,1.91228372665705
14.2,1.86532422624834
14.25,1.82080736899538
14.3,1.77855387338501
14.35,1.73837917999229
14.4,1.70009249716202
14.45,1.66349623955712
14.5,1.6283854992441
14.55,1.59454709721717
14.6,1.56175919005886
14.65,1.5297910543786
14.7,1.49840279204575
14.75,1.46734553959344
14.8,1.4363618670425
14.85,1.40518645716712
14.9,1.37354723544197
14.95,1.34116658396745
15,1.30776355647914
15.05,1.27305546291997
15.1,1.23676094294921
15.15,1.19860254675972
15.2,1.15831049600686
15.25,1.1156258498544
15.3,1.07030494335327
15.35,1.02212342963562
15.4,0.970880446960688
15.45,0.916403054703477
15.5,0.858551092344648
15.55,0.79722051353308
15.6,0.732347837133299
15.65,0.663912977976646
15.7,0.591942367785087
15.75,0.516510493998386
15.8,0.437741346526183
15.85,0.355808275822442
15.9,0.270933448913389
15.95,0.183385578812574
16,0.0934773928940463
16.05,0.00156177997593265
16.1,-0.0919733116827842
16.15,-0.186709475267263
16.2,-0.282204775215451
16.25,-0.377999164477809
16.3,-0.473622086939315
16.35,-0.568598426039036
16.4,-0.662455121138412
16.45,-0.75472800827807
16.5,-0.844966880139368
16.55,-0.932740804552365
16.6,-1.01764284331878
16.65,-1.09929356850487
16.7,-1.17734378645742
16.75,-1.25147697519392
16.8,-1.321410119333
16.85,-1.38689426135541
16.9,-1.44771420950098
16.95,-1.50368764136748
17,-1.55466365994333
17.05,-1.60052083994552
17.1,-1.64116509069819
17.15,-1.67652724339015
17.2,-1.70656053727021
17.25,-1.73123773280074
17.3,-1.75054953808438
17.35,-1.76450121736886
17.4,-1.77311166091317
17.45,-1.77641041653986
17.5,-1.77443737330103
17.55,-1.76724049964072
17.6,-1.75487552599503
17.65,-1.73740512700804
17.7,-1.71489878493292
17.75,-1.6874323480916
17.8,-1.65508789584949
17.85,-1.61795416359878
17.9,-1.57612601526543
17.95,-1.52970484151404
18,-1.47879793085809
