"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.19115017170408
6.05,1.2961035818984
6.1,1.38923866979368
6.15,1.4719890145799
6.2,1.54573390233894
6.25,1.61177857300386
6.3,1.67134020098095
6.35,1.72553970563314
6.4,1.77539748133241
6.45,1.82183311732079
6.5,1.86566764087031
6.55,1.90762754601874
6.6,1.94835037943211
6.65,1.9883908544069
6.7,2.02822749191539
6.75,2.06826922767558
6.8,2.10886220088851
6.85,2.15029553697716
6.9,2.19280779462511
6.95,2.23659197161829
7,2.2818008560623
7.05,2.32855141451538
7.1,2.37692912809028
7.15,2.42699165974807
7.2,2.47877243885981
7.25,2.53228348869365
7.3,2.58751851616366
7.35,2.64445530713864
7.4,2.70305783431531
7.45,2.7632786475403
7.5,2.82506055896994
7.55,2.88833829465447
7.6,2.9530402818242
7.65,3.01908981627721
7.7,3.08640648786517
7.75,3.15490756206553
7.8,3.2245086907794
7.85,3.29512517920672
7.9,3.36667290412481
7.95,3.43906916801905
8,3.51223334342947
8.05,3.58608765841459
8.1,3.66055794491544
8.15,3.735573960655
8.2,3.81107000092733
8.25,3.88698542017873
8.3,3.96326477603743
8.35,4.03985822203421
8.4,4.11672173821461
8.45,4.19381714383478
8.5,4.27111218577389
8.55,4.34858059022782
8.6,4.42620187595799
8.65,4.50396115399233
8.7,4.58184883806862
8.75,4.65986051130304
8.8,4.73799617569947
8.85,4.81626009475851
8.9,4.89465991807606
8.95,4.97320631454618
9,5.05191213863747
9.05,5.13079168109385
9.1,5.20985975213128
9.15,5.28913110446246
9.2,5.36861893058946
9.25,5.44833440793695
9.3,5.52828519217004
9.35,5.60847457375853
9.4,5.68890012021411
9.45,5.76955237946135
9.5,5.8504136850824
9.55,5.93145684799927
9.6,6.0126434171286
9.65,6.09392251612402
9.7,6.17522923540023
9.75,6.25648291063198
9.8,6.33758572854382
9.85,6.41842102084095
9.9,6.49885149809585
9.95,6.5787176929505
10,6.65783631116486
10.05,6.73599851698385
10.1,6.8129684077664
10.15,6.88848196174429
10.2,6.96224667998529
