"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,4.60306857251035
6.05,4.63600420603049
6.1,4.669741793573
6.15,4.70391296613632
6.2,4.73821866507844
6.25,4.77241930572452
6.3,4.80632691825964
6.35,4.83979767344044
6.4,4.87272593066558
6.45,4.90503853896341
6.5,4.93668995845264
6.55,4.96765818336021
6.6,4.99794067549719
6.65,5.02755106064689
6.7,5.05651621612852
6.75,5.08487345384268
6.8,5.11266833996231
6.85,5.13995265643918
6.9,5.16678254728874
6.95,5.19321715248245
7,5.21931726424574
7.05,5.2451441948618
7.1,5.27075910672572
7.15,5.29622203395323
7.2,5.32159169395258
7.25,5.34692464316182
7.3,5.37227555668675
7.35,5.39769649195599
7.4,5.42323737388608
7.45,5.4489456909828
7.5,5.47486677824392
7.55,5.50104394136168
7.6,5.52751882995019
7.65,5.55433164362988
7.7,5.58152156619136
7.75,5.60912733521841
7.8,5.63718723622194
7.85,5.6657400821516
7.9,5.69482532408062
7.95,5.72448356853713
8,5.75475693539627
8.05,5.78568941589529
8.1,5.81732695930845
8.15,5.84971742121259
8.2,5.88291030194095
8.25,5.91695605071069
8.3,5.95190498166108
8.35,5.9878054476967
8.4,6.02470154283298
8.45,6.0626297114956
8.5,6.1016146266901
8.55,6.14166401579666
8.6,6.18276257646027
8.65,6.22486546536011
8.7,6.26789146271427
8.75,6.31171685017276
8.8,6.35617079869757
8.85,6.40103366259484
8.9,6.44603898489371
8.95,6.49088068316521
9,6.53522533084146
9.05,6.57872940538958
9.1,6.62105991094941
9.15,6.66191618409072
9.2,6.70104984928606
9.25,6.73828046046777
9.3,6.77350441522688
9.35,6.80669665521659
9.4,6.83790522010876
9.45,6.86724002699095
9.5,6.89485850152173
9.55,6.9209498191956
9.6,6.94571969777248
9.65,6.96937753307005
9.7,6.99212600102843
9.75,7.01415365910706
9.8,7.03563054369778
9.85,7.05670558809011
9.9,7.07750629761374
9.95,7.0981393316762
10,7.11869202953356
10.05,7.13923431975667
10.1,7.159820918368
10.15,7.18049327246575
10.2,7.20128165084944
10.25,7.2222069284265
10.3,7.24328218127571
10.35,7.26451385056285
10.4,7.28590317259958
10.45,7.30744687547511
10.5,7.32913817526963
10.55,7.3509672319984
10.6,7.37292185593152
10.65,7.39498794817804
10.7,7.41714984441203
10.75,7.43939080581344
10.8,7.46169316015168
10.85,7.48403865180765
10.9,7.50640827676445
10.95,7.52878220310426
11,7.55113942547711
11.05,7.57345782134386
11.1,7.59571444671661
11.15,7.61788568543684
11.2,7.63994772998004
11.25,7.66187667645762
11.3,7.68364865260741
11.35,7.70523988417018
11.4,7.72662667379311
11.45,7.74778546843943
11.5,7.76869287408949
11.55,7.78932573116745
11.6,7.809661050695
11.65,7.82967616948612
11.7,7.84934871054391
11.75,7.86865665980013
11.8,7.88757841179272
11.85,7.90609259086323
11.9,7.92417835835327
11.95,7.94181517465968
12,7.95898291669332
12.05,7.97566171831515
12.1,7.99183207199964
12.15,8.00747472697866
12.2,8.02257086398765
12.25,8.03710177644434
12.3,8.05104906685382
12.35,8.0643948460355
12.4,8.07712149179504
12.45,8.0892120586899
12.5,8.10065035225017
12.55,8.11142115279188
12.6,8.12151071254898
12.65,8.13090686890092
12.7,8.13959976145746
12.75,8.1475822013444
12.8,8.1548502416576
12.85,8.1614037671919
12.9,8.16724696514514
12.95,8.17238889240443
13,8.17684386747914
13.05,8.18063172815428
13.1,8.18377780658295
13.15,8.18631304811714
13.2,8.18827347843999
