"Freq [GHz]","dB(St11) []"
6,-0.10339329980609
6.05,-0.104549413600945
6.1,-0.105854012292368
6.15,-0.107295417794669
6.2,-0.108862833439696
6.25,-0.110546324683088
6.3,-0.112336800400288
6.35,-0.114225994863614
6.4,-0.116206450496293
6.45,-0.118271501504259
6.5,-0.120415258492706
6.55,-0.122632594180872
6.6,-0.124919130336386
6.65,-0.127271226059331
6.7,-0.129685967556483
6.75,-0.132161159557957
6.8,-0.134695318542072
6.85,-0.137287667950029
6.9,-0.139938135590129
6.95,-0.142647353452238
7,-0.145416660177359
7.05,-0.148248106455403
7.1,-0.151144463656489
7.15,-0.154109236038804
7.2,-0.15714667691968
7.25,-0.160261809246924
7.3,-0.163460451066419
7.35,-0.166749246450124
7.4,-0.170135702528409
7.45,-0.173628233363322
7.5,-0.177236211508009
7.55,-0.180970028224447
7.6,-0.184841163480463
7.65,-0.188862267022103
7.7,-0.193047252023154
7.75,-0.197411403056608
7.8,-0.201971500420187
7.85,-0.206745963188246
7.9,-0.21175501376689
7.95,-0.217020867210768
8,-0.222567949134822
8.05,-0.228423146743053
8.1,-0.234616098322514
8.15,-0.241179527545987
8.2,-0.248149630128122
8.25,-0.255566521834681
8.3,-0.263474758611789
8.35,-0.27192394175551
8.4,-0.280969423673913
8.45,-0.290673133021763
8.5,-0.301104541958361
8.55,-0.312341803180655
8.6,-0.324473090452976
8.65,-0.337598183896239
8.7,-0.351830350699924
8.75,-0.367298583675576
8.8,-0.384150274817338
8.85,-0.402554419587193
8.9,-0.422705471047313
8.95,-0.444827992556689
9,-0.46918229524445
9.05,-0.496071294037036
9.1,-0.525848876378161
9.15,-0.558930154318279
9.2,-0.595804067445561
9.25,-0.637048925919306
9.3,-0.683351634744323
9.35,-0.735531527056255
9.4,-0.794569958017727
9.45,-0.861647068464338
9.5,-0.938187401889544
9.55,-1.02591630536608
9.6,-1.12692916565163
9.65,-1.24377532200967
9.7,-1.37955755465234
9.75,-1.53804560037409
9.8,-1.72379674651095
9.85,-1.94226553504887
9.9,-2.19986317140472
9.95,-2.50388700703767
10,-2.86216764327613
10.05,-3.28215558241632
10.1,-3.76897050358166
10.15,-4.32167932424403
10.2,-4.92693686443769
10.25,-5.54982179084682
10.3,-6.12495300920108
10.35,-6.55829852110805
10.4,-6.75495873871302
10.45,-6.66944172215342
10.5,-6.3357206776524
10.55,-5.84270023524353
10.6,-5.2840229015746
10.65,-4.72738956627444
