"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,-3.96568860813865
6.05,-3.55286634727154
6.1,-3.16524299471849
6.15,-2.80075134820273
6.2,-2.45738863845013
6.25,-2.13323757872916
6.3,-1.82648316578317
6.35,-1.53542471582516
6.4,-1.25848359457329
6.45,-0.994206447613223
6.5,-0.741265339356533
6.55,-0.498454468596607
6.6,-0.264684976277505
6.65,-0.0389781090844739
6.7,0.17954257237603
6.75,0.391660100103283
6.8,0.5980726001184
6.85,0.799402063110037
6.9,0.996203023489878
6.95,1.18897028282387
7,1.37814672065553
7.05,1.56412995248087
7.1,1.7472784193004
7.15,1.92791646680448
7.2,2.10633854190412
7.25,2.28281201576903
7.3,2.45757852102896
7.35,2.6308534813448
7.4,2.80282355568582
7.45,2.97364155312022
7.5,3.14341819651872
7.55,3.31221098146667
7.6,3.48000978803231
7.65,3.6467198752757
7.7,3.81214341923958
7.75,3.97596218384472
7.8,4.13772417398119
7.85,4.29683897112006
7.9,4.45258667858473
7.95,4.604144069457
8,4.75063018989766
8.05,4.89116926399928
8.1,5.02496413462129
8.15,5.15136959311552
8.2,5.26995272414086
8.25,5.3805294346288
8.3,5.4831708656401
8.35,5.57818029164204
8.4,5.66604706124402
8.45,5.74738794687867
8.5,5.82288680780734
8.55,5.89324071370001
8.6,5.95911835790621
8.65,6.02113187925053
8.7,6.07982158510049
8.75,6.13565072671585
8.8,6.18900785175446
8.85,6.24021345165291
8.9,6.28952927765362
8.95,6.33716789922159
9,6.38330237602875
9.05,6.42807459372238
9.1,6.47160249661212
9.15,6.51398611543878
9.2,6.55531220500588
9.25,6.59565782627055
9.3,6.63509319234619
9.35,6.67368338610725
9.4,6.71148975686954
9.45,6.74857079669037
9.5,6.78498238103745
9.55,6.82077814549257
9.6,6.85600929257077
9.65,6.89072439118894
9.7,6.92496910554916
9.75,6.95878591775367
9.8,6.99221353297158
9.85,7.02528661356675
9.9,7.05803541546083
9.95,7.09048533860141
10,7.12265650698966
10.05,7.15456369813883
10.1,7.18621590200506
10.15,7.21761625341033
10.2,7.24876181393129
10.25,7.2796435783658
10.3,7.3102465108281
10.35,7.34054957184331
10.4,7.37052599719608
10.45,7.400143450101
10.5,7.42936440401873
10.55,7.45814666276772
10.6,7.48644380589963
10.65,7.51420585424682
10.7,7.54138000474878
10.75,7.56791137690706
10.8,7.59374388990586
10.85,7.61882124753815
10.9,7.64308783416611
10.95,7.66648969116778
11,7.68897552998647
11.05,7.71049755467311
11.1,7.73101225987607
11.15,7.75048111516584
11.2,7.76887111915312
11.25,7.78615486765265
11.3,7.80231073741758
11.35,7.81732252568664
11.4,7.83117876966326
11.45,7.84387188720481
11.5,7.85539666272681
11.55,7.86574863526131
11.6,7.87492228933411
11.65,7.8829092052514
11.7,7.88969616051418
11.75,7.89526386135901
11.8,7.8995855701715
11.85,7.90262664507205
11.9,7.90434412779007
11.95,7.90468719883617
12,7.90359808219411
12.05,7.90101340022423
12.1,7.89686602747204
12.15,7.89108731392198
12.2,7.88360950549466
12.25,7.87436831010844
12.3,7.86330528906279
12.35,7.85037044211299
12.4,7.83552418377282
12.45,7.81873931634326
12.5,7.80000241441315
12.55,7.77931513754459
12.6,7.75669478825283
12.65,7.73217473464395
12.7,7.70580435574422
12.75,7.67764870308031
12.8,7.64778772313288
12.85,7.61631532772945
12.9,7.58333805121812
12.95,7.54897363764841
13,7.51334926236853
13.05,7.47659974970042
13.1,7.43886542442746
13.15,7.40029012696533
13.2,7.36101903172888
13.25,7.3211963995853
13.3,7.28096341619964
13.35,7.24045616531017
13.4,7.19980356228268
13.45,7.15912572228236
13.5,7.11853218076598
13.55,7.07812073433213
13.6,7.03797641950575
13.65,6.99817070286802
13.7,6.95876122336493
13.75,6.91979167269451
13.8,6.8812920721244
13.85,6.84327930885369
13.9,6.80575791034571
13.95,6.76872091059829
