"Freq [GHz]","dB(GainTotal) [] - Phi='0deg' Theta='0deg'"
6,1.50097646772099
6.05,1.65083190960022
6.1,1.79506857890864
6.15,1.93384982752305
6.2,2.06735259160608
6.25,2.19576522407903
6.3,2.31928538900155
6.35,2.43811823749997
6.4,2.55247466741959
6.45,2.66256938758117
6.5,2.76861946949842
6.55,2.87084289265296
6.6,2.96945702453294
6.65,3.06467747170673
6.7,3.1567169379205
6.75,3.2457842155969
6.8,3.33208323695737
6.85,3.41581237124288
6.9,3.49716368753863
6.95,3.57632244669705
7,3.65346655795593
7.05,3.72876623263485
7.1,3.80238374127054
7.15,3.87447311059757
7.2,3.94518006773919
7.25,4.01464188051521
7.3,4.08298742321374
7.35,4.15033716586833
7.4,4.21680317733642
7.45,4.28248941278088
7.5,4.34749175111624
7.55,4.41189824498646
7.6,4.47578919472618
7.65,4.53923754497914
7.7,4.60230907396326
7.75,4.66506254115069
7.8,4.72755007865899
7.85,4.7898173838197
7.9,4.85190399769771
7.95,4.913843493775
8,4.97566378874614
8.05,5.03738736672456
8.1,5.09903136206366
8.15,5.16060771421008
8.2,5.2221234849995
8.25,5.28358061022362
8.3,5.34497607634659
8.35,5.40630182185908
8.4,5.46754458899407
8.45,5.52868548307013
8.5,5.58969982812673
8.55,5.6505565510982
8.6,5.71121765144586
8.65,5.77163737825328
8.7,5.83176169372315
8.75,5.8915272923859
8.8,5.95086092494458
8.85,6.00967883087699
8.9,6.0678864698405
8.95,6.12537866227665
9,6.1820404395991
9.05,6.23774894639556
9.1,6.29237612854045
9.15,6.3457929021175
9.2,6.39787449305657
9.25,6.44850659146774
9.3,6.49759257733196
9.35,6.5450602554486
9.4,6.59086829026867
9.45,6.63501050444614
9.5,6.6775182554753
9.55,6.71845942451552
9.6,6.75793485358193
9.65,6.79607177645939
9.7,6.8330156894879
9.75,6.86892117279247
9.8,6.90394293576342
9.85,6.93822800559829
9.9,6.97190946491681
9.95,7.00510219227904
10,7.03790056582745
10.05,7.07037780134644
10.1,7.10258657162655
10.15,7.13456051384149
10.2,7.16631628991345
10.25,7.19785575564873
10.3,7.22916810558834
10.35,7.26023182255992
10.4,7.29101636989351
10.45,7.32148336048478
10.5,7.35158768023118
10.55,7.38127822388712
10.6,7.41049828480899
10.65,7.4391858940273
10.7,7.46727398045819
10.75,7.4946905170051
10.8,7.52135849130247
10.85,7.54719612152069
10.9,7.57211699673249
10.95,7.59603041811642
11,7.61884187117924
11.05,7.64045362993071
11.1,7.66076568466787
11.15,7.67967671726622
11.2,7.69708528911033
11.25,7.71289108725909
11.3,7.72699626035028
11.35,7.73930657887454
11.4,7.74973266900834
11.45,7.75819059879824
11.5,7.7646024435922
11.55,7.76889635101986
11.6,7.77100625085199
11.65,7.77087108234986
11.7,7.76843399640531
11.75,7.76364159729734
11.8,7.75644304074805
11.85,7.74678955823586
11.9,7.73463435406786
11.95,7.71993276108196
12,7.7026428853196
12.05,7.68272643899447
12.1,7.66015001599813
12.15,7.63488637985327
12.2,7.60691611632392
12.25,7.57622908445674
12.3,7.54282597087731
12.35,7.50671972139484
12.4,7.46793674733153
12.45,7.4265180505867
12.5,7.38252002364262
12.55,7.33601499716121
12.6,7.28709174796434
12.65,7.23585522089544
12.7,7.1824265822322
12.75,7.12694263799139
12.8,7.06955498143476
12.85,7.01042903673247
12.9,6.949742710476
12.95,6.88768488790493
13,6.82445358864763
13.05,6.760254159547
13.1,6.69529706386673
13.15,6.62979553257778
13.2,6.56396353621893
13.25,6.49801324347073
13.3,6.43215278771668
13.35,6.36658410599167
13.4,6.30150090501421
13.45,6.23708698194632
13.5,6.17351457177244
13.55,6.11094325133667
13.6,6.0495190505266
13.65,5.98937395378548
13.7,5.93062583295563
13.75,5.87337852781432
13.8,5.81772223709917
13.85,5.76373441177566
13.9,5.7114802129506
13.95,5.66101370610535
14,5.61237868129532
14.05,5.56560936624581
14.1,5.52073136430483
14.15,5.47776211218929
14.2,5.43671119320855
14.25,5.39758078653644
14.3,5.36036532677031
14.35,5.32505142302073
14.4,5.29161744132755
14.45,5.26003279157677
14.5,5.23025746361777
14.55,5.20224083251176
14.6,5.17592125666203
14.65,5.15122487319131
14.7,5.12806485642616
14.75,5.10634063006378
14.8,5.08593722575073
14.85,5.06672465389775
14.9,5.04855743556004
14.95,5.03127469487213
15,5.01469969159756
15.05,4.99864047314848
15.1,4.98289013520636
15.15,4.96722788557625
15.2,4.95142014343574
15.25,4.93522190970281
15.3,4.91837893693714
15.35,4.90062974089481
15.4,4.8817085028846
15.45,4.86134797820009
15.5,4.83928280341129
15.55,4.81525326846336
15.6,4.78900924397821
15.65,4.76031408471785
15.7,4.72894893371975
15.75,4.69471643717057
15.8,4.65744510698714
15.85,4.61699255444876
15.9,4.57324873571394
15.95,4.52613872129726
16,4.47562444963276
16.05,4.42170618551992
16.1,4.36442296459521
16.15,4.303852307845
16.2,4.24010900033768
16.25,4.17334328948967
16.3,4.10373828610178
16.35,4.03150663271629
16.4,3.95688693932109
16.45,3.88013954359694
16.5,3.80154201023032
16.55,3.72138466950644
16.6,3.63996608737065
16.65,3.55758848185943
16.7,3.47455355168059
16.75,3.39115829698022
16.8,3.30769150622241
16.85,3.2244307701764
16.9,3.14163920344664
16.95,3.05956368308713
17,2.97843284683315
17.05,2.89845573956335
17.1,2.8198210895613
17.15,2.74269686219299
17.2,2.66723033681788
17.25,2.59354837817243
17.3,2.52175813775223
17.35,2.45194807169179
17.4,2.3841890792972
17.45,2.31853567283105
17.5,2.25502790512292
17.55,2.19369223053052
17.6,2.1345437146784
17.65,2.07758708033472
17.7,2.02281880116984
17.75,1.97022817067396
17.8,1.91979881845271
17.85,1.87151035926572
17.9,1.82533925248311
17.95,1.78126028374311
18,1.73924746188996
