"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.62994954255945
2,-1.70501266284696
4,-1.89521342407638
6,-2.20436029754904
8,-2.63568879379541
10,-3.18944588571796
12,-3.85761558420595
14,-4.61305585661217
16,-5.38966852583142
18,-6.056172690031
20,-6.41272238899671
22,-6.27222954958783
24,-5.6064392259629
26,-4.57151025406134
28,-3.37312193873452
30,-2.15888347585168
32,-1.00591971424288
34,0.0543032639530391
36,1.01371575579694
38,1.87480048637736
40,2.64423786116921
42,3.32998175695307
44,3.93998886578904
46,4.48171439311618
48,4.96195343637572
50,5.38683214220236
52,5.76185826190124
54,6.0919900204761
56,6.38170526018689
58,6.63506357000738
60,6.85575906551863
62,7.04716369187597
64,7.2123618343017
66,7.35417732970233
68,7.47519401269518
70,7.57777085869165
72,7.66405268003246
74,7.7359772213248
76,7.79527939970703
78,7.84349334773198
80,7.8819528395229
82,7.91179061172945
84,7.9339370261786
86,7.94911845792547
88,7.9578557283294
90,7.96046283634303
92,7.95704617182094
94,7.94750432254404
96,7.93152851266412
98,7.9086036356599
100,7.87800977106571
102,7.83882400245843
104,7.78992228534124
106,7.7299810478963
108,7.65747814455666
110,7.5706927205695
112,7.46770348293275
114,7.34638480632694
116,7.20440002861466
118,7.03919120614187
120,6.84796450308639
122,6.62767028430009
124,6.37497687958266
126,6.08623692053153
128,5.75744519000242
130,5.38418722031708
132,4.9615787459574
134,4.48419821579693
136,3.94601926480005
138,3.3403602025642
140,2.65988927715231
142,1.89677072843211
144,1.04313531634126
146,0.0922685776340109
148,-0.958655421037728
150,-2.10263442188138
152,-3.31079789995915
154,-4.51126117843613
156,-5.56420469945743
158,-6.26876790931475
160,-6.4603858107519
162,-6.14839569334103
164,-5.50859357822021
166,-4.74235294422503
168,-3.98693934178507
170,-3.3132667508239
172,-2.75127198397623
174,-2.31037950385603
176,-1.99098517594777
178,-1.79010264695644
180,-1.70397234982139
