"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.35109796156451
2,-2.65180370571977
4,-3.05646668114975
6,-3.56384991508612
8,-4.16458156567395
10,-4.83254367656727
12,-5.51054949883202
14,-6.09334053294054
16,-6.4269763949997
18,-6.36098147814655
20,-5.8467628328575
22,-4.9770799034033
24,-3.91151141019723
26,-2.78685163823402
28,-1.68733446458119
30,-0.654751140305461
32,0.294445746941786
34,1.15690751378599
36,1.93544772476127
38,2.63546971035635
40,3.26322274672977
42,3.82498982810593
44,4.32673614028245
46,4.77398047330194
48,5.17177125889762
50,5.52470878248406
52,5.83698497416098
54,6.11242708357927
56,6.35453898163426
58,6.56653752593186
60,6.75138323274616
62,6.91180535030012
64,7.05032180127548
66,7.16925459896149
68,7.27074136535086
70,7.35674355365167
72,7.42905193323721
74,7.4892898465839
76,7.53891470124301
78,7.57921811695951
80,7.61132510817198
82,7.63619264389079
84,7.65460788874051
86,7.66718638933681
88,7.67437042811603
90,7.6764277217206
92,7.67345059306539
94,7.6653556957547
96,7.65188431745782
98,7.6326032363072
100,7.60690605256299
102,7.57401486781007
104,7.53298213668359
106,7.48269247203116
108,7.42186414350201
110,7.34904997126907
112,7.26263727990142
114,7.1608465408852
116,7.04172829434346
118,6.90315789976099
120,6.74282762152167
122,6.55823550950611
124,6.34667049394218
126,6.10519309174237
128,5.83061114959503
130,5.5194501891325
132,5.16791829328236
134,4.77186631741056
136,4.32674598607007
138,3.82757205208522
140,3.26890194132242
142,2.64486075894782
144,1.94926836380761
146,1.17598277408689
148,0.319688500762803
150,-0.622419396025639
152,-1.64719986102014
154,-2.7389113705511
156,-3.85748719946098
158,-4.92200247617669
160,-5.80013789420965
162,-6.3346290301569
164,-6.42825943156842
166,-6.12034261560289
168,-5.55508959898436
170,-4.88585735130448
172,-4.22004564133794
174,-3.61708789793743
176,-3.10465459410562
178,-2.69302807161588
180,-2.38392960722078
