"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.93766489737566
2,-3.33152813554635
4,-3.79698252793008
6,-4.31438361600832
8,-4.84545193183678
10,-5.32484979225429
12,-5.65797867358842
14,-5.73927314481473
16,-5.49751765525518
18,-4.93896350833612
20,-4.14254242568767
22,-3.21280401525717
24,-2.23827778199217
26,-1.27764624923861
28,-0.363854660041419
30,0.487315868368584
32,1.27016404067743
34,1.9844671133635
36,2.63278805758753
38,3.21898135212577
40,3.74739171881869
42,4.22243833055521
44,4.64840911374484
46,5.02936780356772
48,5.36912033659044
50,5.67121142459584
52,5.93893547380811
54,6.17535332729896
56,6.38331033026583
58,6.56545343085757
60,6.72424624386216
62,6.86198166623551
64,6.98079198844281
66,7.0826566309393
68,7.16940772735977
70,7.24273381782609
72,7.30418193085868
74,7.35515833349842
76,7.39692822304434
78,7.43061462341369
80,7.45719673571751
82,7.47750797637834
84,7.4922339167144
86,7.50191031499928
88,7.50692140532609
90,7.50749857716154
92,7.50371954557946
94,7.49550807543653
96,7.48263428408259
98,7.46471550765941
100,7.44121767679061
102,7.41145710963061
104,7.37460259481049
106,7.32967760455673
108,7.27556244964439
110,7.21099616306352
112,7.13457787826013
114,7.04476745035924
116,6.93988505476358
118,6.81810948724785
120,6.67747488443061
122,6.51586558651633
124,6.33100888214586
126,6.12046542087338
128,5.88161717571779
130,5.61165302873416
132,5.30755241218967
134,4.96606810155844
136,4.58371046569194
138,4.1567376692483
140,3.68116028143635
142,3.1527759097864
144,2.56726246558909
146,1.92038220830122
148,1.20839112566937
150,0.42882313491002
152,-0.41805534632042
154,-1.32663703970009
156,-2.28153652633911
158,-3.25077779986031
160,-4.17752929156538
162,-4.97594502389962
164,-5.54381636100297
166,-5.80192476532102
168,-5.74017886582786
170,-5.42487560257605
172,-4.95864882212269
174,-4.4356398878258
176,-3.92201984886734
178,-3.45715620870753
180,-3.06160084942985
