"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-11.1097123643915
8.065,-11.0916094785673
8.13,-11.076721114152
8.195,-11.0661959048445
8.26,-11.0614089036101
8.325,-11.0639918910568
8.39,-11.0758606592973
8.455,-11.099234408613
8.52,-11.1366400407032
8.585,-11.1908913072813
8.65,-11.265029804618
8.715,-11.36221241062
8.78,-11.4855291682746
8.845,-11.6377385578722
8.91,-11.8209155212459
8.975,-12.0360230035136
9.04,-12.2824402073125
9.105,-12.5575078274943
9.17,-12.8561770188412
9.235,-13.1708670632764
9.3,-13.4916373300519
9.365,-13.8067520032925
9.43,-14.1036522357705
9.495,-14.3702489660512
9.56,-14.5963302794967
9.625,-14.7747881958624
9.69,-14.9023719396954
9.755,-14.9797965994688
9.82,-15.0112351297713
9.885,-15.0034006707717
9.95,-14.9645017559402
10.015,-14.903312021147
10.08,-14.8284892353819
10.145,-14.7481706144086
10.21,-14.6698008397813
10.275,-14.6001212927407
10.34,-14.5452505722961
10.405,-14.5108014415715
10.47,-14.5019968697002
10.535,-14.5237625507887
10.6,-14.5807838219969
10.665,-14.6775216748759
10.73,-14.8181863015043
10.795,-15.0066676718607
10.86,-15.246420609397
10.925,-15.5402955313059
10.99,-15.8902935486021
11.055,-16.2972036469859
11.12,-16.7600482706919
11.185,-17.2752228984531
11.25,-17.835176722308
11.315,-18.4264860643573
11.38,-19.0273261391497
11.445,-19.604859897861
11.51,-20.1141647159565
11.575,-20.5017333094634
11.64,-20.716489052102
11.705,-20.7266939303673
11.77,-20.5334297194559
11.835,-20.1702248748261
11.9,-19.689149429324
11.965,-19.144046565788
12.03,-18.5799077482634
12.095,-18.0296796377359
12.16,-17.5154768904289
12.225,-17.0512207668062
12.29,-16.6451504233729
12.355,-16.3017274224232
12.42,-16.0229448326221
12.485,-15.8091957167661
12.55,-15.6598565673762
12.615,-15.5737017378613
12.68,-15.5492240631876
12.745,-15.5849057479605
12.81,-15.679463242299
12.875,-15.8320781903443
12.94,-16.0426208779113
13.005,-16.3118701120739
13.07,-16.641731185119
13.135,-17.0354477002209
13.2,-17.4977870035837
13.265,-18.0351389350763
13.33,-18.6553717385466
13.395,-19.3670622321934
13.46,-20.1771858610551
13.525,-21.0851493155701
13.59,-22.0686516056397
13.655,-23.0540860617028
13.72,-23.8714737251388
13.785,-24.2453468631553
13.85,-23.9441568493466
13.915,-23.0146325487568
13.98,-21.7367358511269
14.045,-20.3781349996543
14.11,-19.0916223182891
14.175,-17.9423821359661
14.24,-16.950300001385
14.305,-16.1147603064543
14.37,-15.4262119447667
14.435,-14.871332852335
14.5,-14.4355065042941
14.565,-14.1041933584069
14.63,-13.8637866383076
14.695,-13.7021536351917
14.76,-13.6089408736803
14.825,-13.5756950755495
14.89,-13.5958482846609
14.955,-13.6646092063082
15.02,-13.7787889319966
15.085,-13.9365690670937
15.15,-14.1371947776331
15.215,-14.380543059965
15.28,-14.6664745109763
15.345,-14.9938232272102
15.41,-15.3588224823511
15.475,-15.752744905329
15.54,-16.1586786948202
15.605,-16.5479364596391
15.67,-16.8779523161343
15.735,-17.0954424542977
15.8,-17.1487613485886
15.865,-17.0076216491205
15.93,-16.6782606150842
15.995,-16.2012030283807
16.06,-15.6334536661195
16.125,-15.0292858907627
16.19,-14.4297681179749
16.255,-13.8611094195554
16.32,-13.3375057616197
16.385,-12.8649915647418
16.45,-12.4447192317566
16.515,-12.0752991197041
16.58,-11.754314555294
16.645,-11.4792354376804
16.71,-11.2479280227528
16.775,-11.058902326591
16.84,-10.911387318738
16.905,-10.805285474981
16.97,-10.7410315939488
17.035,-10.7193637305861
17.1,-10.7410048623427
17.165,-10.8062515935522
17.23,-10.9144707191291
17.295,-11.0635163807088
17.36,-11.2491012641293
17.425,-11.4641873523247
17.49,-11.6985081087928
17.555,-11.9383934603005
17.62,-12.1671249719419
17.685,-12.3660536904649
17.75,-12.5165888654218
17.815,-12.6028546007168
17.88,-12.6143874601117
17.945,-12.5479798842123
18.01,-12.4079633008547
18.075,-12.2048661495874
18.14,-11.9530620969877
18.205,-11.6682905558163
18.27,-11.3657142572495
18.335,-11.0587566008772
18.4,-10.7586288901808
18.465,-10.4743182791106
18.53,-10.2128133538568
18.595,-9.97941093717136
18.66,-9.77801767540224
18.725,-9.61141075718043
18.79,-9.48145165966331
18.855,-9.38926040180454
18.92,-9.33536136669117
18.985,-9.31980984917843
19.05,-9.34230398892051
19.115,-9.40228130406461
19.18,-9.49899338375073
19.245,-9.63154652838113
19.31,-9.79888998543725
19.375,-9.99972672300364
19.44,-10.23231507012
19.505,-10.4941259604379
19.57,-10.781327461385
19.635,-11.0881007053575
19.7,-11.4058722425933
19.765,-11.7226982420695
19.83,-12.0232396477799
19.895,-12.2899055036438
19.96,-12.505557110057
20.025,-12.6574243203282
20.09,-12.7408143292657
20.155,-12.7607102346758
20.22,-12.7302775108478
20.285,-12.6670905153294
20.35,-12.5890000976013
20.415,-12.511221237807
20.48,-12.4451187464127
20.545,-12.3983179339594
20.61,-12.3755102713509
20.675,-12.3794531651637
20.74,-12.411889826913
20.805,-12.4742898220143
20.87,-12.5684036286869
20.935,-12.6966546417942
21,-12.8623837258865
