"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.35704831895058
2,-2.63958492617377
4,-3.04392856688115
6,-3.57579334638182
8,-4.23699060848935
10,-5.01803528569338
12,-5.88206769932792
14,-6.73491754059968
16,-7.38985517934671
18,-7.58840717720986
20,-7.16188902286179
22,-6.19655980440016
24,-4.94214074579873
26,-3.61601507701657
28,-2.33849291554727
30,-1.15937638042749
32,-0.0923759236800741
34,0.864453743827867
36,1.71894597411829
38,2.48056538750966
40,3.15867530321156
42,3.76190784049576
44,4.29800037699979
46,4.77381925210698
48,5.19544970820734
50,5.56830074849416
52,5.89720430665179
54,6.18650157300202
56,6.44011506555397
58,6.66160733384987
60,6.85422795910045
62,7.02095063787529
64,7.16450200402071
66,7.28738363101124
68,7.39188843995367
70,7.4801125457603
72,7.55396341335409
74,7.61516506582729
76,7.66526098237611
78,7.70561523972813
80,7.73741238098723
82,7.7616564353257
84,7.77916945660955
86,7.79058989563723
88,7.79637106693453
90,7.79677991560459
92,7.79189623202504
94,7.78161240235009
96,7.76563372147275
98,7.74347923332087
100,7.71448300218598
102,7.67779565917723
104,7.63238601046111
106,7.57704243875479
108,7.51037377594553
110,7.43080927125062
112,7.3365972236608
114,7.225801786257
116,7.09629737919366
118,6.94576006275596
120,6.77165511646619
122,6.57121993940985
124,6.34144122700468
126,6.07902519124331
128,5.78035938724024
130,5.44146452644966
132,5.05793458949738
134,4.62486381209947
136,4.13676017637789
138,3.5874479255768
140,2.96996858629165
142,2.27650601022482
144,1.49839717851735
146,0.626372114191855
148,-0.348649919373733
150,-1.43346976602987
152,-2.62760029983364
154,-3.91204375928406
156,-5.22668166940798
158,-6.4354230755542
160,-7.31010535522103
162,-7.62083371081362
164,-7.33048450505296
166,-6.63493027725588
168,-5.78173371744878
170,-4.93741061937239
172,-4.18296738304885
174,-3.54909205200011
176,-3.04286673463568
178,-2.66173560934542
180,-2.39988883874574
