"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.89476890862461
2,-3.29382412554328
4,-3.79330068520817
6,-4.38494946310062
8,-5.04467980711226
10,-5.71879587464404
12,-6.30697682065852
14,-6.65918683316694
16,-6.62220725552215
18,-6.13634276407039
20,-5.28372639651598
22,-4.22155740089638
24,-3.09004440307022
26,-1.97763963126134
28,-0.929129989723986
30,0.0372823398135829
32,0.917306883823958
34,1.71326628746001
36,2.43030995286454
38,3.07455472605852
40,3.65221277749629
42,4.1692095532342
44,4.63103983616848
46,5.0427362403563
48,5.40888791560209
50,5.73367893149975
52,6.02093164651234
54,6.27414828450856
56,6.49654788144429
58,6.69109769778389
60,6.86053910976321
62,7.00740839877043
64,7.13405301076723
66,7.24264388889998
68,7.33518445955732
70,7.41351680873565
72,7.47932553771641
74,7.53413974160777
76,7.57933351340422
78,7.61612533965797
80,7.64557672035241
82,7.66859031347378
84,7.68590787248533
86,7.69810821108555
88,7.70560539334731
90,7.70864730812163
92,7.70731474445165
94,7.7015210401102
96,7.69101232902194
98,7.67536836625843
100,7.65400386258885
102,7.6261702152526
104,7.59095747851
106,7.54729637711032
108,7.49396012815332
110,7.42956580149678
112,7.35257491497835
114,7.26129292694046
116,7.15386725321851
118,7.02828339711926
120,6.8823587375017
122,6.7137334713594
124,6.5198581549659
126,6.2979772378468
128,6.04510795155048
130,5.75801393239296
132,5.4331730888451
134,5.06673959826845
136,4.65450078619809
138,4.19183149957938
140,3.67365241289371
142,3.09440645743838
144,2.44808317368634
146,1.72835222234949
148,0.928930643048326
150,0.0444354772388813
152,-0.927777664397342
154,-1.98383356931885
156,-3.10597415447254
158,-4.24961169566931
160,-5.32554119395586
162,-6.19080770309178
164,-6.68364616933578
166,-6.71895547813072
168,-6.35833171396459
170,-5.75951602277732
172,-5.07577915902375
174,-4.40857199359065
176,-3.81155388255742
178,-3.30841403945197
180,-2.90698441589654
