"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.80804009251457
2,-3.18174508024686
4,-3.69574411188146
6,-4.36355605509167
8,-5.19755596029658
10,-6.20047247084714
12,-7.34144012829445
14,-8.4977821819076
16,-9.36196586727084
18,-9.47434307047094
20,-8.64131766430034
22,-7.19356550056691
24,-5.56702802460332
26,-4.00097237199288
28,-2.57806893550056
30,-1.31200613385073
32,-0.192821670815964
34,0.79551103069729
36,1.66905085174468
38,2.44211362001747
40,3.12697837326805
42,3.73406627165444
44,4.27223358829941
46,4.74905764790584
48,5.1710808038338
50,5.5440079345116
52,5.87286263389358
54,6.16210942054254
56,6.4157488660499
58,6.6373914085854
60,6.83031443919098
62,6.99750623653831
64,7.14169951920179
66,7.26539676387552
68,7.37088896914565
70,7.46026919361828
72,7.5354419357033
74,7.59812922721532
76,7.64987416626376
78,7.69204250281828
80,7.72582280218073
82,7.75222563917611
84,7.77208221297237
86,7.78604271444309
88,7.7945747216483
90,7.79796184223581
92,7.79630276325335
94,7.78951080871147
96,7.77731404356138
98,7.7592559002551
100,7.73469624159678
102,7.70281271193803
104,7.66260216834312
106,7.61288192400673
108,7.55229047701706
110,7.479287336609
112,7.39215149325355
114,7.28897800379503
116,7.1676720722159
118,7.02593989226712
120,6.8612753693414
122,6.67094164143779
124,6.45194605439056
126,6.2010068907489
128,5.91450967429801
130,5.58845023613513
132,5.21836089315942
134,4.79921502509742
136,4.32530405821129
138,3.79007953699212
140,3.18595216387685
142,2.50404107530701
144,1.73387473486907
146,0.863071832871051
148,-0.122890624310157
150,-1.24049396739205
152,-2.50663699737321
154,-3.93309874771549
156,-5.50990135548683
158,-7.16109415304872
160,-8.65466613122184
162,-9.54656799107605
164,-9.47185513333778
166,-8.60782324198088
168,-7.43239478656992
170,-6.2698684727807
172,-5.24862347787147
174,-4.40018434300507
176,-3.72117684832264
178,-3.19845852496832
180,-2.8178837560198
