"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.8305483935042
2,-1.88054527642664
4,-2.04587067377818
6,-2.33006727815191
8,-2.73628849996475
10,-3.26508812646059
12,-3.90960192162532
14,-4.6455896950333
16,-5.41298354458288
18,-6.09015213379984
20,-6.48530116678682
22,-6.40444113401077
24,-5.79500079116873
26,-4.79407669943197
28,-3.60675795022276
30,-2.38882261656983
32,-1.22476296277299
34,-0.150464889604288
36,0.823746561196323
38,1.6993007380929
40,2.48242786470575
42,3.18092105185184
44,3.802710722292
46,4.3552854823535
48,4.84549777666987
50,5.27953826275668
52,5.6629787494612
54,6.00083786750392
56,6.29764911405453
58,6.55752284495705
60,6.78419932225052
62,6.98109242111688
64,7.15132465617951
66,7.29775456798441
68,7.42299758545238
70,7.52944142615335
72,7.61925699683697
74,7.69440564923908
76,7.75664354579356
78,7.8075238007273
80,7.84839698336304
82,7.88041049956097
84,7.90450730087348
86,7.92142430623385
88,7.93169085559377
90,7.93562744745053
92,7.93334494210927
94,7.92474434003345
96,7.90951717058672
98,7.88714645208668
100,7.85690811072802
102,7.81787267479229
104,7.76890699244509
106,7.70867565651267
108,7.63564175735122
110,7.54806652387206
112,7.44400735078999
114,7.3213136444698
116,7.17761984746087
118,7.01033492071936
120,6.81662747268052
122,6.59340563114939
124,6.33729067411913
126,6.04458340889064
128,5.71122240165811
130,5.3327335925057
132,4.90417195493487
134,4.42005843757265
136,3.87432103442832
138,3.26026075404498
140,2.57058841459206
142,1.79763124599052
144,0.933920198831859
146,-0.0263969276833117
148,-1.08439750899255
150,-2.22969824403452
152,-3.4273592447187
154,-4.59628774719702
156,-5.5880494954558
158,-6.20634361013828
160,-6.31458100061512
162,-5.95340976879903
164,-5.30438455494545
166,-4.55518787636018
168,-3.82887602822584
170,-3.18811530321959
172,-2.65920496373722
174,-2.25032663203964
176,-1.96168748027991
178,-1.79052890178261
180,-1.73346300474162
