"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-11.4842910750252
8.065,-11.4661176473627
8.13,-11.4491583859751
8.195,-11.4336772055909
8.26,-11.4199630003705
8.325,-11.4083302882326
8.39,-11.3991192820755
8.455,-11.392695126453
8.52,-11.3894459540032
8.585,-11.3897793109903
8.65,-11.3941163739315
8.715,-11.4028832299692
8.78,-11.4164983275599
8.845,-11.4353550343875
8.91,-11.4597980927349
8.975,-11.4900926860724
9.04,-11.5263849014078
9.105,-11.5686527067642
9.17,-11.6166473252327
9.235,-11.6698262817325
9.3,-11.7272816436536
9.365,-11.787670225769
9.43,-11.8491567263466
9.495,-11.9093854115355
9.56,-11.9654998737143
9.625,-12.014231501725
9.69,-12.0520729293201
9.755,-12.0755405004426
9.82,-12.0815094104377
9.885,-12.0675803830701
9.95,-12.0324158673767
10.015,-11.9759772357832
10.08,-11.899609305951
10.145,-11.8059526413447
10.21,-11.6987056169524
10.275,-11.582291219314
10.34,-11.4614967175656
10.405,-11.3411464397286
10.47,-11.225846355688
10.535,-11.1198144293954
10.6,-11.0267907588344
10.665,-10.9500097285783
10.73,-10.8922122241042
10.795,-10.8556769559472
10.86,-10.8422534649098
10.925,-10.8533834534099
10.99,-10.8901006110453
11.055,-10.9530016927378
11.12,-11.0421833792011
11.185,-11.1571408575714
11.25,-11.2966258608874
11.315,-11.4584652089359
11.38,-11.6393472437628
11.445,-11.8345948748508
11.51,-12.0379620401222
11.575,-12.2415154561132
11.64,-12.4356912856196
11.705,-12.6096341096639
11.77,-12.7519104354186
11.835,-12.8516147481851
11.9,-12.8997455703079
11.965,-12.8905635494293
12.03,-12.8225482488734
12.095,-12.6986388868946
12.16,-12.5256789031357
12.225,-12.313264133318
12.29,-12.0723622939779
12.355,-11.8140584857522
12.42,-11.5486411229228
12.485,-11.28508008603
12.55,-11.030837405434
12.615,-10.7919066096732
12.68,-10.5729804588552
12.745,-10.3776716438759
12.81,-10.2087387223639
12.875,-10.0682916534059
12.94,-9.95796596604386
13.005,-9.87906300114257
13.07,-9.83265768341695
13.135,-9.81967654558208
13.2,-9.84094837037881
13.265,-9.89722850501319
13.33,-9.98919595940708
13.395,-10.1174199208265
13.46,-10.2822892697107
13.525,-10.4838950018103
13.59,-10.7218512083772
13.655,-10.9950359089913
13.72,-11.30123002409
13.785,-11.6366345996494
13.85,-11.9952602006521
13.915,-12.3682207251558
13.98,-12.7430441756386
14.045,-13.1032480950438
14.11,-13.4285969326126
14.175,-13.6965580250622
14.24,-13.8852885282614
14.305,-13.977822831549
14.37,-13.9661618108761
14.435,-13.8534460617689
14.5,-13.6530827931267
14.565,-13.3852937786773
14.63,-13.0727618563768
14.695,-12.7370182010689
14.76,-12.3963255188348
14.825,-12.0649568046153
14.89,-11.7533846239313
14.955,-11.4689003496783
15.02,-11.21634093879
15.085,-10.9987574243415
15.15,-10.8179633029241
15.215,-10.6749556154021
15.28,-10.5702242192215
15.345,-10.5039706024972
15.41,-10.476255943659
15.475,-10.4870938172287
15.54,-10.5364981261746
15.605,-10.6244922436516
15.67,-10.7510810604889
15.735,-10.9161834866453
15.8,-11.1195187189023
15.865,-11.3604351476045
15.93,-11.6376663646146
15.995,-11.9489953836695
16.06,-12.2908085581762
16.125,-12.6575304326508
16.19,-13.0409601443327
16.255,-13.4295941003388
16.32,-13.808132525673
16.385,-14.1575210296214
16.45,-14.4560005067002
16.515,-14.6815575439877
16.58,-14.8156783099994
16.645,-14.8474436498668
16.71,-14.7763143398786
16.775,-14.6122326057298
16.84,-14.3729910723749
16.905,-14.0801847744634
16.97,-13.7554129788438
17.035,-13.417747481897
17.1,-13.0826085798848
17.165,-12.7616729041963
17.23,-12.4633368466582
17.295,-12.1933752776452
17.36,-11.9555900438424
17.425,-11.7523587851052
17.49,-11.585061352572
17.555,-11.4543920727317
17.62,-11.3605766350135
17.685,-11.3035131060474
17.75,-11.2828534420364
17.815,-11.2980377649016
17.88,-11.3482898029631
17.945,-11.4325787062451
18.01,-11.5495500767012
18.075,-11.6974276330466
18.14,-11.8738867251005
18.205,-12.0759024297951
18.27,-12.2995789912227
18.335,-12.5399749052232
18.4,-12.7909498290464
18.465,-13.0450755037907
18.53,-13.2936701597683
18.595,-13.5270269628561
18.66,-13.7348990219157
18.725,-13.9072613659139
18.79,-14.0352879055566
18.855,-14.1123767023533
18.92,-14.134978496125
18.985,-14.1029899742267
19.05,-14.0195876692496
19.115,-13.8905557378019
19.18,-13.7233109835269
19.245,-13.525881092399
19.31,-13.3060429177509
19.375,-13.0707264029814
19.44,-12.8256936281413
19.505,-12.5754428726088
19.57,-12.323266702149
19.635,-12.0713979206113
19.7,-11.8211932132919
19.765,-11.5733216385566
19.83,-11.3279392431669
19.895,-11.0848409091756
19.96,-10.8435866510699
20.025,-10.6036030072329
20.09,-10.3642618692133
20.155,-10.1249397766149
20.22,-9.8850608387794
20.285,-9.64412630312
20.35,-9.40173352564097
20.415,-9.15758678864085
20.48,-8.91150208961662
20.545,-8.6634077094171
20.61,-8.41334206342233
20.675,-8.16145005045376
20.74,-7.90797884273222
20.805,-7.65327380838517
20.87,-7.39777502679687
20.935,-7.14201464638945
21,-6.88661514292497
