"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.63798430033256
2,-4.21096069985072
4,-4.91978058561494
6,-5.76563837841672
8,-6.72855276853775
10,-7.73620593847977
12,-8.61124083639232
14,-9.04717591358119
16,-8.76441657495105
18,-7.79461339864894
20,-6.44197937479356
22,-4.99263921369734
24,-3.59974343239468
26,-2.32132529560545
28,-1.17020988024354
30,-0.141453785283257
32,0.775655235486818
34,1.5928448517832
36,2.32114105431885
38,2.97036522293619
40,3.54909515842193
42,4.06478656053544
44,4.52393455363527
46,4.93222984268774
48,5.29469462280367
50,5.61579549299927
52,5.89953509862489
54,6.14952555472424
56,6.36904678966407
58,6.56109259812919
60,6.72840673639565
62,6.87351095910342
64,6.99872652759584
66,7.10619042181372
68,7.19786725385048
70,7.27555770072602
72,7.34090413566374
74,7.39539403128252
76,7.44036162628899
78,7.47698828259867
80,7.50630190676324
82,7.52917576371378
84,7.54632696872881
86,7.55831490267168
88,7.56553975419342
90,7.56824134975652
92,7.56649838762793
94,7.56022814555635
96,7.54918668422305
98,7.5329695205071
100,7.5110126969839
102,7.48259412763282
104,7.44683505496618
106,7.40270141080033
108,7.34900483123322
110,7.28440303499164
112,7.20739923135376
114,7.11634017670731
116,7.00941244392358
118,6.88463640153008
120,6.73985731437333
122,6.57273286692201
124,6.38071626583961
126,6.16103388959043
128,5.91065620796642
130,5.62626038198146
132,5.30418256712718
134,4.94035748714407
136,4.53024236546699
138,4.06872193365878
140,3.54999133432309
142,2.9674151628512
144,2.31336570479723
146,1.57905651813779
148,0.754420633348686
150,-0.171835597684812
152,-1.21167116617957
154,-2.37581727822164
156,-3.66854254684575
158,-5.07443859848294
160,-6.52838802834652
162,-7.86260647385561
164,-8.77474911111738
166,-8.97005884113946
168,-8.45805012538043
170,-7.54230008129646
172,-6.52223084015422
174,-5.56179342303517
176,-4.72486916588229
178,-4.02744691352624
180,-3.46667136643353
