"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-11.734520386416
8.065,-11.6706981847346
8.13,-11.603939321976
8.195,-11.534593593549
8.26,-11.4630498705065
8.325,-11.3897404465005
8.39,-11.3151458908086
8.455,-11.2398003886097
8.52,-11.1642975131704
8.585,-11.0892963223651
8.65,-11.0155275991146
8.715,-10.9437999561668
8.78,-10.8750053937277
8.845,-10.8101237271928
8.91,-10.7502250858603
8.975,-10.6964694187189
9.04,-10.6501016319652
9.105,-10.6124406353465
9.17,-10.5848602149531
9.235,-10.5687593224713
9.3,-10.5655191447887
9.365,-10.5764442941728
9.43,-10.6026857731486
9.495,-10.6451441871075
9.56,-10.704353192406
9.625,-10.780345574024
9.69,-10.872507813602
9.755,-10.9794336226449
9.82,-11.0987925832672
9.885,-11.2272363125547
9.95,-11.3603703732485
10.015,-11.4928234692266
10.08,-11.6184431547512
10.145,-11.7306355786134
10.21,-11.8228429411314
10.275,-11.8891176147384
10.34,-11.9247143948642
10.405,-11.926596949148
10.47,-11.8937569035297
10.535,-11.8272805470412
10.6,-11.7301587061128
10.665,-11.6068964037086
10.73,-11.4630167554661
10.795,-11.3045576101038
10.86,-11.1376358221121
10.925,-10.9681183953689
10.99,-10.8014069870451
11.055,-10.6423205343377
11.12,-10.4950511135904
11.185,-10.3631674975019
11.25,-10.2496451629766
11.315,-10.1569074261168
11.38,-10.0868679461671
11.445,-10.0409691522473
11.51,-10.0202140111539
11.575,-10.0251901320256
11.64,-10.0560857901692
11.705,-10.1126973671547
11.77,-10.1944272470716
11.835,-10.3002706539599
11.9,-10.4287895263899
11.965,-10.578071581259
12.03,-10.745673548927
12.095,-10.928549573983
12.16,-11.1229694565365
12.225,-11.3244372370222
12.29,-11.5276288203087
12.355,-11.7263773292248
12.42,-11.9137445313824
12.485,-12.0822214585861
12.55,-12.2240942661
12.615,-12.3319851521881
12.68,-12.3995303587651
12.745,-12.4220972764626
12.81,-12.3973945222674
12.875,-12.3258227791976
12.94,-12.2104667261991
13.005,-12.0567249612975
13.07,-11.8716733016301
13.135,-11.6633138215014
13.2,-11.4398601550868
13.265,-11.2091634318093
13.33,-10.9783226831363
13.395,-10.7534737050366
13.46,-10.5397217614608
13.525,-10.3411744881934
13.59,-10.1610347984135
13.655,-10.0017224358366
13.72,-9.86500236094856
13.785,-9.7521061183908
13.85,-9.66383808767976
13.915,-9.60066225868026
13.98,-9.56276737296149
14.045,-9.55010941599781
14.11,-9.56243092873409
14.175,-9.59925673330125
14.24,-9.65986568093846
14.305,-9.74323816223612
14.37,-9.84797963759975
14.435,-9.97222169442088
14.5,-10.1135045661689
14.565,-10.2686491911849
14.63,-10.4336332394197
14.695,-10.6034942302836
14.76,-10.7722930813426
14.825,-10.9331805193023
14.89,-11.0786115180658
14.955,-11.2007417833047
15.02,-11.2920082767333
15.085,-11.3458424099972
15.15,-11.3574028005448
15.215,-11.3241717241548
15.28,-11.2462655710001
15.345,-11.1263756052662
15.41,-10.969358467791
15.475,-10.7815897370308
15.54,-10.5702382125305
15.605,-10.3426038140416
15.67,-10.1056087548791
15.735,-9.86547110657391
15.8,-9.62754445568881
15.865,-9.3962842571345
15.93,-9.17529687248852
15.995,-8.96743340014208
16.06,-8.77490045645447
16.125,-8.59936987958326
16.19,-8.44207708613323
16.255,-8.30390317624568
16.32,-8.1854392043444
16.385,-8.08703285814327
16.45,-8.00881863006801
16.515,-7.95073282286611
16.58,-7.9125146915935
16.645,-7.89369488850377
16.71,-7.89357229373621
16.775,-7.91118040620554
16.84,-7.94524485355484
16.905,-7.99413437857479
16.97,-8.05580898903234
17.035,-8.12777089908676
17.1,-8.20702642068186
17.165,-8.2900698468632
17.23,-8.37290301589411
17.295,-8.4511055886522
17.36,-8.51996958065499
17.425,-8.57470568779041
17.49,-8.61071738297902
17.555,-8.62392236396039
17.62,-8.61108318066606
17.685,-8.57009586364824
17.75,-8.50018378501774
17.815,-8.40195749654265
17.88,-8.27732757545996
17.945,-8.12928824058933
18.01,-7.96161412935072
18.075,-7.77852364503387
18.14,-7.58435846482334
18.205,-7.3833145809834
18.27,-7.17924242844721
18.335,-6.97551798083706
18.4,-6.77497616064633
18.465,-6.57989285271417
18.53,-6.39200100485324
18.595,-6.21252805035323
18.66,-6.04224472672773
18.725,-5.88151831056713
18.79,-5.73036582041238
18.855,-5.58850467111483
18.92,-5.45539960068249
18.985,-5.33030553019657
19.05,-5.2123064809684
19.115,-5.10035087591513
19.18,-4.99328358955091
19.245,-4.88987505590568
19.31,-4.78884764847934
19.375,-4.68889944643464
19.44,-4.58872541871734
19.505,-4.48703600462472
19.57,-4.38257305001634
19.635,-4.27412307209208
19.7,-4.16052786820632
19.765,-4.04069254935793
19.83,-3.91359115994942
19.895,-3.77827013572716
19.96,-3.63384994640744
20.025,-3.47952536530965
20.09,-3.31456490489777
20.155,-3.13831005696308
20.22,-2.95017508493003
20.285,-2.74964824233782
20.35,-2.53629544799994
20.415,-2.30976764955817
20.48,-2.06981337002051
20.545,-1.81629827350243
20.61,-1.54923402024573
20.675,-1.26881920919776
20.74,-0.975495805054435
20.805,-0.67002503888493
20.87,-0.353587181528071
20.935,-0.0279094685367112
21,0.304574822465452
