"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.72784894990079
2,-4.31706935986364
4,-5.02035161877977
6,-5.82370656725878
8,-6.68193617647603
10,-7.48956120461728
12,-8.05536480584933
14,-8.14488746424626
16,-7.6409749730326
18,-6.65745940675327
20,-5.4269352019459
22,-4.13960166678287
24,-2.89989887599698
26,-1.75176795512947
28,-0.707814066984816
30,0.233308534074656
32,1.07839417269704
34,1.83587109843991
36,2.51419369504459
38,3.1212273144612
40,3.6640666606831
42,4.14903554069308
44,4.58175541298749
46,4.96723334030038
48,5.30994855389884
50,5.6139297346913
52,5.88282083205282
54,6.11993565985234
56,6.3283024222616
58,6.51069956281317
60,6.66968428730791
62,6.80761496411996
64,6.92666843496568
66,7.02885310928808
68,7.11601857813613
70,7.18986237085911
72,7.25193438786041
74,7.30363947122979
76,7.34623851811748
78,7.38084849526165
80,7.4084416736174
82,7.42984436660016
84,7.44573542167103
86,7.45664468107267
88,7.46295159227023
90,7.46488411141285
92,7.46251800376343
94,7.4557766038284
96,7.44443105546661
98,7.42810100938326
100,7.40625571300782
102,7.37821538663041
104,7.34315274043786
106,7.30009445002971
108,7.24792237295788
110,7.18537425517128
112,7.11104364275436
114,7.02337867924223
116,6.92067942970004
118,6.80109332671747
120,6.66260827699975
122,6.50304289641625
124,6.32003325211537
126,6.11101537899058
128,5.87320270252224
130,5.60355734357802
132,5.29875411648436
134,4.95513589596215
136,4.568659006618
138,4.13482756878267
140,3.6486167217969
142,3.10438720677017
144,2.49579978364233
146,1.81575140330784
148,1.05638475528251
150,0.209288207931359
152,-0.733852781546116
154,-1.77957634541213
156,-2.92869180601105
158,-4.16753429331408
160,-5.45026088909184
162,-6.66972927714125
164,-7.63408392400372
166,-8.11453618889584
168,-8.00687289123156
170,-7.43434350573258
172,-6.62943347658495
174,-5.77881604211777
176,-4.98490171523336
178,-4.29150275239163
180,-3.71215103856824
