"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.97108508171139
2,-2.16416015808236
4,-2.44111376591326
6,-2.79727634351327
8,-3.2215428045167
10,-3.69171292677427
12,-4.1680341936555
14,-4.5869729341332
16,-4.86197018452359
18,-4.90209949061349
20,-4.65031885683511
22,-4.11576246308225
24,-3.36734320690152
26,-2.49570308847955
28,-1.57934529452623
30,-0.672168968683636
32,0.194218050989651
34,1.0037653877487
36,1.74996592927794
38,2.43173469868688
40,3.05088772804763
42,3.6106857737252
44,4.11502149685227
46,4.56797829857249
48,4.97359885006049
50,5.33577013127468
52,5.65817218071307
54,5.94426084346683
56,6.19726786651279
58,6.42020906523566
60,6.6158954554404
62,6.78694460889095
64,6.93579083257246
66,7.06469353391882
68,7.17574356566215
70,7.27086758640696
72,7.35183060719473
74,7.42023696613581
76,7.47753000861433
78,7.52499076407247
80,7.56373590977372
82,7.59471530128298
84,7.61870933068726
86,7.63632634780246
88,7.64800034738136
90,7.65398908726058
92,7.65437275926762
94,7.64905328763213
96,7.6377542799522
98,7.62002160498246
100,7.59522452122575
102,7.56255723204802
104,7.52104069812946
106,7.46952449757543
108,7.40668848870863
110,7.33104400099858
112,7.24093425629126
114,7.13453370638362
116,7.00984596597988
118,6.86470002624945
120,6.69674446165752
122,6.50343940669447
124,6.28204620743064
126,6.02961489547504
128,5.74297007808792
130,5.41869664677112
132,5.05312816170161
134,4.64234338146531
136,4.18218109936986
138,3.66829189181595
140,3.09626060561288
142,2.46186080337681
144,1.76155120423783
146,0.993408829791342
148,0.158831051356441
150,-0.734472726711744
152,-1.66754480656568
154,-2.60301753300789
156,-3.47754738720218
158,-4.20107407451828
160,-4.6759698390298
162,-4.84009300575611
164,-4.70497803394497
166,-4.34910970049909
168,-3.87399370531868
170,-3.36606377766088
172,-2.88389860136083
174,-2.46183275675021
176,-2.11782528087955
178,-1.86007896178486
180,-1.6913973743684
