"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.93096236219842
2,-2.06541073624138
4,-2.31534596274347
6,-2.68409753465552
8,-3.17299695651109
10,-3.77741765165106
12,-4.47855150860133
14,-5.22780888179893
16,-5.92312159237118
18,-6.39292733085636
20,-6.4381929593475
22,-5.96080870676262
24,-5.05090667896067
26,-3.90370984914226
28,-2.6896335299208
30,-1.50961273091983
32,-0.410266424668693
34,0.59229637214501
36,1.49664934348507
38,2.30769181101603
40,3.03263992929972
42,3.67920979326793
44,4.25484518623808
46,4.76642911269326
48,5.220212961934
50,5.62183842373828
52,5.97639413319317
54,6.28848063033176
56,6.56227217058893
58,6.80157095683583
60,7.00985261426641
62,7.19030316713527
64,7.34584835139392
66,7.47917627069158
68,7.59275439887588
70,7.68884185765683
72,7.76949780366614
74,7.83658666651097
76,7.89178089637498
78,7.93656180735036
80,7.97221903908219
82,7.99984910145995
84,8.02035341189038
86,8.03443617944449
88,8.04260243290456
90,8.04515642927983
92,8.04220061537465
94,8.03363524789233
96,8.01915870834624
98,7.99826847911139
100,7.97026267779679
102,7.93424198012873
104,7.88911169769858
106,7.83358371664101
108,7.76617794621628
110,7.68522287119771
112,7.58885474692086
114,7.47501491815536
116,7.34144467951046
118,7.1856770228852
120,7.0050245346057
122,6.79656261239354
124,6.55710707779646
126,6.28318518452115
128,5.97099901646407
130,5.61638043669357
132,5.2147373097159
134,4.76099212590342
136,4.2495173395319
138,3.67407861997975
140,3.02781184982736
142,2.30329062801185
144,1.49280640901363
146,0.589121491289484
148,-0.412756870968624
150,-1.51165892815426
152,-2.69207562077036
154,-3.90862254196842
156,-5.06244270975296
158,-5.98529914776517
160,-6.48152665635655
162,-6.45603943931607
164,-6.00150710596018
166,-5.31567101624364
168,-4.57178740538367
170,-3.87390337280347
172,-3.27191101662051
174,-2.78532268741894
176,-2.4191191512762
178,-2.17214668662374
180,-2.04117200357872
