"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.60854519500494
2,-2.92083139746016
4,-3.36687699173563
6,-3.95831056639867
8,-4.70609680739516
10,-5.61430103114233
12,-6.66304083339066
14,-7.76709513807226
16,-8.70126368432389
18,-9.07300787002632
20,-8.57853016574835
22,-7.3633974773859
24,-5.83364745369025
26,-4.28462131037439
28,-2.8440728858221
30,-1.5480930193506
32,-0.396313570050044
34,0.62346926865134
36,1.52593871215736
38,2.32505133290354
40,3.03313737161682
42,3.66082241503668
44,4.21721157710828
46,4.71013069392832
48,5.14635344064299
50,5.5317940124293
52,5.87166350315454
54,6.17059416062275
56,6.4327370318068
58,6.66183817974588
60,6.86129784290259
62,7.03421606121351
64,7.18342755749478
66,7.31152806952245
68,7.42089386660741
70,7.51369583231359
72,7.59190922870783
74,7.65732005660509
76,7.71152877375815
78,7.75595201531997
80,7.79182286755185
82,7.82019016840873
84,7.8419172410112
86,7.85768040346184
88,7.86796753773694
90,7.87307693944297
92,7.87311660805688
94,7.86800407368394
96,7.85746679179698
98,7.84104307267627
100,7.81808344828198
102,7.78775231686099
104,7.74902964513196
106,7.7007124492107
108,7.64141571752607
110,7.56957237983811
112,7.48343186296435
114,7.3810567014816
116,7.26031658451141
118,7.11887910992597
120,6.9541963749738
122,6.76348634485727
124,6.54370769258368
126,6.29152647563429
128,6.00327258644478
130,5.67488336433408
132,5.30183107790169
134,4.87903020912749
136,4.40071972879753
138,3.86031525040333
140,3.25022715279175
142,2.56164617797323
144,1.7843144477021
146,0.906344538699243
148,-0.0857335050009791
150,-1.20621228925905
152,-2.46745762421941
154,-3.87188634702505
156,-5.39083750789018
158,-6.91628601905932
160,-8.18713517492926
162,-8.80915907847133
164,-8.57370620250528
166,-7.71817647490907
168,-6.63693933094791
170,-5.58165499951077
172,-4.65545403147899
174,-3.88656005796977
176,-3.27431194702926
178,-2.80903335285499
180,-2.47953836677495
