Theta_deg,Gain_dB,SimulationID,Wslot,Wtaper,Ltapper,Wbalun,Wstrip,Lstrip_offset
0,-2.46694847100605,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
2,-2.73890390776497,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
4,-3.14917516108251,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
6,-3.71028615531662,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
8,-4.43586603987372,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
10,-5.3362806949507,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
12,-6.40529575375913,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
14,-7.58374864401403,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
16,-8.67947677742564,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
18,-9.28589903188657,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
20,-8.97451469290054,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
22,-7.79454401972183,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
24,-6.20253138944955,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
26,-4.56690143032142,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
28,-3.04693977242339,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
30,-1.6856450496912,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
32,-0.48167610403804,SIM009,0.0325767007748901,1.79166814020438,3.9149251505376,0.346181092743605,0.150832571483573,0.386102166046212
