"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-8.22140293373219
8.065,-8.24865450352017
8.13,-8.25997215266186
8.195,-8.25625357701308
8.26,-8.23864209905476
8.325,-8.20851059874381
8.39,-8.16744314784333
8.455,-8.1172124621186
8.52,-8.05975165038024
8.585,-7.99711923259525
8.65,-7.93145702982559
8.715,-7.8649412851087
8.78,-7.79972821420842
8.845,-7.73789602875598
8.91,-7.68138620689847
8.975,-7.6319472729857
9.04,-7.59108446001861
9.105,-7.56001828135656
9.17,-7.53965422280595
9.235,-7.5305645693692
9.3,-7.53298197946538
9.365,-7.54680304974499
9.43,-7.5715990249928
9.495,-7.60663021555617
9.56,-7.6508607398472
9.625,-7.70297098846624
9.69,-7.76136671917136
9.755,-7.82418588592515
9.82,-7.88930704545738
9.885,-7.95436618932757
9.95,-8.01679158527582
10.015,-8.07386779290731
10.08,-8.12283921036799
10.145,-8.16105898614124
10.21,-8.18618011908926
10.275,-8.19637278939356
10.34,-8.19053841016275
10.405,-8.16848165363635
10.47,-8.13100217190478
10.535,-8.07988055895105
10.6,-8.0177557536309
10.665,-7.94791605564468
10.73,-7.87404417615985
10.795,-7.79996230280249
10.86,-7.72941580788024
10.925,-7.66591870627319
10.99,-7.61266679594953
11.055,-7.5725107416524
11.12,-7.54797349365773
11.185,-7.54129410380082
11.25,-7.55448154289948
11.315,-7.58936560914034
11.38,-7.64763593207238
11.445,-7.73086351987019
11.51,-7.84050188489834
11.575,-7.9778664524145
11.64,-8.14409178843037
11.705,-8.34006627849381
11.77,-8.56634333301793
11.835,-8.82302707459621
11.9,-9.10962895967496
11.965,-9.42489033621736
12.03,-9.76656547615194
12.095,-10.1311619179828
12.16,-10.5136429775446
12.225,-10.9071152978894
12.29,-11.3025569671303
12.355,-11.6886906982131
12.42,-12.0521629554386
12.485,-12.3782234331252
12.55,-12.6520536153112
12.615,-12.8607096694047
12.68,-12.9953314207922
12.745,-13.0529724106682
12.81,-13.0373706370785
12.875,-12.9583348654123
12.94,-12.8299895759818
13.005,-12.6685306874587
13.07,-12.4901689735454
13.135,-12.3096669600086
13.2,-12.139551383221
13.265,-11.9898760547526
13.33,-11.8683449601265
13.395,-11.7806288693012
13.46,-11.7307616422221
13.525,-11.7215508359195
13.59,-11.7549702191922
13.655,-11.8325203830315
13.72,-11.9555523519188
13.785,-12.1255521030078
13.85,-12.3443838814941
13.915,-12.6144886369959
13.98,-12.9390316672058
14.045,-13.3219914980239
14.11,-13.7681814123463
14.175,-14.2831976449869
14.24,-14.8732960783243
14.305,-15.5452136348497
14.37,-16.305970886264
14.435,-17.1627152015045
14.5,-18.1226830690622
14.565,-19.2204612608635
14.63,-20.4739608137486
14.695,-21.9189055890277
14.76,-23.6088002800663
14.825,-25.62907985591
14.89,-28.1282298387316
14.955,-31.3963572138674
15.02,-36.0932272553974
15.085,-43.2910455904727
15.15,-41.475564738226
15.215,-35.815291262728
15.28,-32.476341756953
15.345,-30.3084354749409
15.41,-28.8056579561166
15.475,-27.7360929085232
15.54,-26.9773253327327
15.605,-26.4578403472414
15.67,-26.1326852297105
15.735,-25.9718724620799
15.8,-25.9541052399828
15.865,-26.0628383326647
15.93,-26.2832498949986
15.995,-26.5992878142233
16.06,-26.9902112948021
16.125,-27.4263417431628
16.19,-27.8645173080047
16.255,-28.2455721116272
16.32,-28.4987944382229
16.385,-28.5583868639253
16.45,-28.3884840975959
16.515,-27.999805973753
16.58,-27.4427603402261
16.645,-26.783468819817
16.71,-26.0819286502919
16.775,-25.3822374359951
16.84,-24.7124085160628
16.905,-24.0880755451356
16.97,-23.5165220114626
17.035,-22.9997908088204
17.1,-22.5367721230766
17.165,-22.1245128508595
17.23,-21.7590114457228
17.295,-21.4356971420672
17.36,-21.1497254928492
17.425,-20.8961723304527
17.49,-20.6701748142924
17.555,-20.4670464180283
17.62,-20.2823784761785
17.685,-20.1121316638314
17.75,-19.9527151153136
17.815,-19.8114113716214
17.88,-19.6858056623635
17.945,-19.5723814226059
18.01,-19.469465671602
18.075,-19.3766423189742
18.14,-19.2941834015122
18.205,-19.22250545408
18.27,-19.1616692157879
18.335,-19.1109492179892
18.4,-19.0685033546734
18.465,-19.0311708178804
18.53,-18.9944207273234
18.595,-18.9524648706713
18.66,-18.8985369318688
18.725,-18.8253265765293
18.79,-18.7255380351406
18.855,-18.5925192145773
18.92,-18.4208833545733
18.985,-18.2070307502875
19.05,-17.9494845240798
19.115,-17.648987039253
19.18,-17.3083550618206
19.245,-16.9321440636082
19.31,-16.5262057893437
19.375,-16.0972286402308
19.44,-15.6523312359676
19.505,-15.1987480943335
19.57,-14.7436157381303
19.635,-14.293845956241
19.7,-13.8560634315402
19.765,-13.4365891514967
19.83,-13.0414787522444
19.895,-12.6767241446076
19.96,-12.3491079862331
20.025,-12.0698650691708
20.09,-11.8725587235615
20.155,-11.959746106278
20.22,-10.278608456067
20.285,-10.4444351641321
20.35,-10.0905068836032
20.415,-10.6289881079107
20.48,-10.9128991973697
20.545,-11.0169629313913
20.61,-10.8785868605882
20.675,-10.5375095250245
20.74,-10.1665007084203
20.805,-9.89528187348722
20.87,-9.75729845289016
20.935,-9.54665640987192
21,-9.62563627341534
