"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-14.8477161780982
8.065,-14.8655689042484
8.13,-14.8393624557784
8.195,-14.7895839276027
8.26,-14.7325480913775
8.325,-14.6802842662609
8.39,-14.6413616895105
8.455,-14.621896920323
8.52,-14.6264198315586
8.585,-14.6585176785716
8.65,-14.7212762159763
8.715,-14.8175625889027
8.78,-14.9501909654448
8.845,-15.1219993614972
8.91,-15.3358524149448
8.975,-15.5945714902973
9.04,-15.9007793590146
9.105,-16.2566295902429
9.17,-16.6633680457242
9.235,-17.1206435682653
9.3,-17.6254494295765
9.365,-18.1705528068984
9.43,-18.7423096192014
9.495,-19.3179943829665
9.56,-19.8634196874821
9.625,-20.3328209884417
9.69,-20.6741362346323
9.755,-20.8416932774486
9.82,-20.8126519648066
9.885,-20.5969687336981
9.95,-20.2329546009682
10.015,-19.7721510084575
10.08,-19.2643336105831
10.145,-18.7493557781055
10.21,-18.2555506202999
10.275,-17.801562204161
10.34,-17.3990756122399
10.405,-17.0552500582338
10.47,-16.774532079759
10.535,-16.5598950854497
10.6,-16.4136477637039
10.665,-16.3379444315565
10.73,-16.3350929473272
10.795,-16.4077167196011
10.86,-16.5587904847192
10.925,-16.7915291194315
10.99,-17.1090526234857
11.055,-17.5136581303378
11.12,-18.0053693772227
11.185,-18.5791672913091
11.25,-19.2199435779179
11.315,-19.8940662192083
11.38,-20.5378028613247
11.445,-21.0488574777301
11.51,-21.2992004828732
11.575,-21.1875114540119
11.64,-20.7042720346084
11.705,-19.9384586610259
11.77,-19.0172792515815
11.835,-18.0479776752678
11.9,-17.0992561172337
11.965,-16.2078362579428
12.03,-15.3902132857049
12.095,-14.6516938132874
12.16,-13.9919148742966
12.225,-13.4078975838404
12.29,-12.895652794992
12.355,-12.4509945980896
12.42,-12.0699335348887
12.485,-11.7488496234657
12.55,-11.4845501274626
12.615,-11.2742658068386
12.68,-11.1156118033154
12.745,-11.00652400094
12.81,-10.9451725713328
12.875,-10.9298482189828
12.94,-10.958811681513
13.005,-11.0300925584828
13.07,-11.1412196237472
13.135,-11.2888626656709
13.2,-11.468368810139
13.265,-11.6731906696318
13.33,-11.8942404009937
13.395,-12.1192769887931
13.46,-12.3325522892208
13.525,-12.5150826531487
13.59,-12.6459852643769
13.655,-12.7051456680316
13.72,-12.6769157668448
13.785,-12.5537320761712
13.85,-12.3381034950225
13.915,-12.0419629060569
13.98,-11.6837007654841
14.045,-11.2842695686254
14.11,-10.8638119791486
14.175,-10.4395629023541
14.24,-10.0250229169951
14.305,-9.63001466288197
14.37,-9.26119428586108
14.435,-8.92270979066211
14.5,-8.61683512508893
14.565,-8.34450718463198
14.63,-8.10574853709419
14.695,-7.8999843404437
14.76,-7.72627071632202
14.825,-7.5834525356639
14.89,-7.47026605852969
14.955,-7.38539852479835
15.02,-7.32751363313826
15.085,-7.2952492420968
15.15,-7.28719168551374
15.215,-7.30182984906653
15.28,-7.33749165643736
15.345,-7.39226596377514
15.41,-7.46391420879675
15.475,-7.54977865849091
15.54,-7.64669779918311
15.605,-7.75094408107214
15.67,-7.85820407765016
15.735,-7.96362451902475
15.8,-8.06194703105847
15.865,-8.14774666510918
15.93,-8.21577215535534
15.995,-8.26136003141273
16.06,-8.28086608070665
16.125,-8.2720370399179
16.19,-8.23424459774431
16.255,-8.16852847690387
16.32,-8.07743954395779
16.385,-7.96472125567602
16.45,-7.83490025261557
16.515,-7.69286467000083
16.58,-7.54349396764102
16.645,-7.39137733442034
16.71,-7.24063068458144
16.775,-7.09480247676347
16.84,-6.95684823015449
16.905,-6.82915113004703
16.97,-6.71356853724293
17.035,-6.61148878887327
17.1,-6.52388753641058
17.165,-6.45137704514254
17.23,-6.39424505635438
17.295,-6.35248202795477
17.36,-6.32579701439028
17.425,-6.31362334998408
17.49,-6.31511586836979
17.555,-6.3291417939592
17.62,-6.35426781125822
17.685,-6.38874625193441
17.75,-6.43050389954776
17.815,-6.47713761211571
17.88,-6.52592174722557
17.945,-6.57383308564393
18.01,-6.61759929940054
18.075,-6.65377657705608
18.14,-6.67886030011259
18.205,-6.68942922368224
18.27,-6.68231832585258
18.335,-6.65480882816893
18.4,-6.60481711832934
18.465,-6.5310593686023
18.53,-6.43316761764217
18.595,-6.31173730341445
18.66,-6.16829547595392
18.725,-6.00519116821778
18.79,-5.82542149333752
18.855,-5.63241588206297
18.92,-5.42980465011357
18.985,-5.22119672335238
19.05,-5.00998620431297
19.115,-4.7992004959301
19.18,-4.59139567971308
19.245,-4.38859893027516
19.31,-4.19229343192825
19.375,-4.00343857116287
19.44,-3.82251689482866
19.505,-3.64959915238832
19.57,-3.4844193853894
19.635,-3.32645321401732
19.7,-3.17499395150451
19.765,-3.02922273701626
19.83,-2.88827034423127
19.895,-2.75126957658639
19.96,-2.61739813669328
20.025,-2.48591254168279
20.09,-2.35617407007455
20.155,-2.227667913339
20.22,-2.10001671955935
20.285,-1.97298960929322
20.35,-1.84650755960963
20.415,-1.72064582676487
20.48,-1.59563383754208
20.545,-1.47185274333166
20.61,-1.34983061450569
20.675,-1.23023506855044
20.74,-1.11386298690601
20.805,-1.00162689692644
20.87,-0.894537592382744
20.935,-0.793682653553718
21,-0.700200717449159
