"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-6.88662073665451
8.065,-6.91097367230928
8.13,-6.93680501436832
8.195,-6.96442527194172
8.26,-6.99419136063272
8.325,-7.02651348969881
8.39,-7.06186284903991
8.455,-7.10078001312968
8.52,-7.14388384559635
8.585,-7.1918804738338
8.65,-7.24557156978485
8.715,-7.30586066993517
8.78,-7.37375553053353
8.845,-7.45036347113959
8.91,-7.53687524782524
8.975,-7.63453120250987
9.04,-7.74456137112017
9.105,-7.8680892835991
9.17,-8.00598822175812
9.235,-8.15868034072913
9.3,-8.32587588458773
9.365,-8.50626506129329
9.43,-8.69720181163622
9.495,-8.89445596490144
9.56,-9.09214877766344
9.625,-9.28300409589036
9.69,-9.45901047970633
9.755,-9.61247449588484
9.82,-9.73727103250676
9.885,-9.8299463948633
9.95,-9.89031615621197
10.015,-9.92136928614963
10.08,-9.9285596071333
10.145,-9.91877487393306
10.21,-9.89931729410216
10.275,-9.87712709485404
10.34,-9.85832968161334
10.405,-9.84807096923379
10.47,-9.85055310892647
10.535,-9.8691804508522
10.6,-9.90674727455942
10.665,-9.9656248910101
10.73,-10.0479266937063
10.795,-10.1556433717806
10.86,-10.2907479148261
10.925,-10.4552732063326
10.99,-10.65136561863
11.055,-10.8813172153357
11.12,-11.1475775311158
11.185,-11.4527436030517
11.25,-11.7995237947989
11.315,-12.190666463551
11.38,-12.6288377412278
11.445,-13.1164221803465
11.51,-13.6552036950442
11.575,-14.2458597164806
11.64,-14.8871675466175
11.705,-15.5747834922969
11.77,-16.2994372902609
11.835,-17.0444613463781
11.9,-17.7829162993403
11.965,-18.4754404936808
12.03,-19.0713831384769
12.095,-19.516669258311
12.16,-19.7692756397225
12.225,-19.815804643149
12.29,-19.6774044815004
12.355,-19.4000737078101
12.42,-19.037329782829
12.485,-18.6365107955974
12.55,-18.2330033076364
12.615,-17.8503201316008
12.68,-17.5026204079087
12.745,-17.1975170598113
12.81,-16.9383381155182
12.875,-16.7257127184523
12.94,-16.558602219081
13.005,-16.4349376439849
13.07,-16.3519978345847
13.135,-16.3066251507368
13.2,-16.2953453318534
13.265,-16.3144373477424
13.33,-16.3599858602405
13.395,-16.427940501328
13.46,-16.5142000490694
13.525,-16.6147337006752
13.59,-16.725744538428
13.655,-16.8438713502538
13.72,-16.9664147962541
13.785,-17.0915644567376
13.85,-17.218597474162
13.915,-17.3480200978194
13.98,-17.4816316273983
14.045,-17.6225045255326
14.11,-17.7748908333106
14.175,-17.9440785310439
14.24,-18.1362283041481
14.305,-18.3582198871425
14.37,-18.6175285737657
14.435,-18.9221380526389
14.5,-19.2804752325873
14.565,-19.7013213911246
14.63,-20.1935981548269
14.695,-20.765815573096
14.76,-21.4247382981923
14.825,-22.1723522756129
14.89,-22.9993285988701
14.955,-23.8719742299535
15.02,-24.7101220048747
15.085,-25.3639695624936
15.15,-25.6305248866232
15.215,-25.3626966165621
15.28,-24.5958081029517
15.345,-23.5145676255689
15.41,-22.3115731261311
15.475,-21.1119613597451
15.54,-19.9778654979075
15.605,-18.9337085989471
15.67,-17.9852098451275
15.735,-17.1298198854112
15.8,-16.3618026038956
15.865,-15.6745625181945
15.93,-15.0616530581015
15.995,-14.5171732076038
16.06,-14.0358875990026
16.125,-13.6132262956296
16.19,-13.2452361489542
16.255,-12.9285158828796
16.32,-12.6601482528053
16.385,-12.4376336555346
16.45,-12.2588252109745
16.515,-12.1218631151156
16.58,-12.0251047799751
16.645,-11.9670463555609
16.71,-11.9462304191418
16.775,-11.961133869181
16.84,-12.01002951335
16.905,-12.0908148760676
16.97,-12.2008031255913
17.035,-12.3364750313052
17.1,-12.4931994902365
17.165,-12.664945957412
17.23,-12.8440373231003
17.295,-13.0210259243771
17.36,-13.1848106768413
17.425,-13.3231291451658
17.49,-13.4235206951349
17.555,-13.4747337252774
17.62,-13.4683491586364
17.685,-13.4001986440881
17.75,-13.2711103149682
17.815,-13.0867061295379
17.88,-12.8563275901268
17.945,-12.5914728498995
18.01,-12.304219306898
18.075,-12.0059816942008
18.14,-11.706743672188
18.205,-11.414727169798
18.27,-11.136378630703
18.335,-10.8765405699425
18.4,-10.6387042261779
18.465,-10.4252754703227
18.53,-10.2378167941042
18.595,-10.0772491019652
18.66,-9.94400925646804
18.725,-9.83816544246298
18.79,-9.75949478589
18.855,-9.70752799295681
18.92,-9.6815651493333
18.985,-9.68066589212154
19.05,-9.70361635236032
19.115,-9.74887487786552
19.18,-9.81449890468595
19.245,-9.898056833545
19.31,-9.99653183487194
19.375,-10.1062295722126
19.44,-10.2227090241577
19.505,-10.3407642247007
19.57,-10.4544926284758
19.635,-10.5574885506525
19.7,-10.6431913375308
19.765,-10.7053914037858
19.83,-10.7388519553909
19.895,-10.7399500695655
19.96,-10.7072004407991
20.025,-10.6415250941874
20.09,-10.5461853242244
20.155,-10.4263824854159
20.22,-10.2886232503001
20.285,-10.1399943968389
20.35,-9.9874879279627
20.415,-9.83747317767746
20.48,-9.6953555901551
20.545,-9.56541463870266
20.61,-9.45078566332141
20.675,-9.35354109518862
20.74,-9.27482941608496
20.805,-9.21503885316426
20.87,-9.17396273152558
20.935,-9.15095220790631
21,-9.14504890809851
