"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-13.6256715012081
8.065,-13.6124509386354
8.13,-13.6020440126201
8.195,-13.5945673990533
8.26,-13.5901248981969
8.325,-13.5888017619973
8.39,-13.5906575295514
8.455,-13.595717049783
8.52,-13.6039593288554
8.585,-13.6153038105265
8.65,-13.6295936952454
8.715,-13.6465759516846
8.78,-13.6658778081172
8.845,-13.6869797818549
8.91,-13.7091857826607
8.975,-13.7315915981134
9.04,-13.7530542312801
9.105,-13.7721661928498
9.17,-13.7872409615656
9.235,-13.7963182724997
9.3,-13.797200247562
9.365,-13.7875308143734
9.43,-13.7649300764493
9.495,-13.7271907166946
9.56,-13.6725338190467
9.625,-13.5999066129641
9.69,-13.5092868887329
9.755,-13.4019433641579
9.82,-13.280595032353
9.885,-13.14942120198
9.95,-13.0138984254355
10.015,-12.8804749663647
10.08,-12.7561271352822
10.145,-12.6478638298248
10.21,-12.5622497405418
10.275,-12.505004387615
10.34,-12.4807091907288
10.405,-12.4926260080182
10.47,-12.542605032603
10.535,-12.6310421422137
10.6,-12.7568375969842
10.665,-12.9173094326554
10.73,-13.1080259337442
10.795,-13.3225438694021
10.86,-13.5520773856227
10.925,-13.7851831085046
10.99,-14.0076320601761
11.055,-14.2027304161357
11.12,-14.3523896485125
11.185,-14.4391281059547
11.25,-14.4488253102281
11.315,-14.3735283258747
11.38,-14.2132679049209
11.445,-13.9760729427848
11.51,-13.6761629532213
11.575,-13.3311066117439
11.64,-12.9589993002413
11.705,-12.5763921209918
11.77,-12.1971817322758
11.835,-11.8322968970423
11.9,-11.4898873254281
11.965,-11.175752014558
12.03,-10.8938318479062
12.095,-10.6466723884387
12.16,-10.43581778733
12.225,-10.2621273352231
12.29,-10.1260202722816
12.355,-10.0276591583603
12.42,-9.96708208883146
12.485,-9.94429194064703
12.55,-9.95930789194628
12.615,-10.0121811340293
12.68,-10.1029730257265
12.745,-10.2316897623924
12.81,-10.398162721513
12.875,-10.6018578926085
12.94,-10.8415915260043
13.005,-11.1151237913597
13.07,-11.4186017463734
13.135,-11.7458359930918
13.2,-12.0874384803465
13.265,-12.4299468116117
13.33,-12.7552354982024
13.395,-13.0407469094414
13.46,-13.261224762324
13.525,-13.3923940956547
13.59,-13.4161165429037
13.655,-13.3252312838661
13.72,-13.1257051079191
13.785,-12.8348707490229
13.85,-12.4767504493179
13.915,-12.0768066359813
13.98,-11.658037851438
14.045,-11.2390321406296
14.11,-10.8335997338763
14.175,-10.4513019017095
14.24,-10.0983171698082
14.305,-9.77831906340211
14.37,-9.49322345647484
14.435,-9.24376946741104
14.5,-9.02994596454904
14.565,-8.85129151166073
14.63,-8.70709640548453
14.695,-8.59653076464775
14.76,-8.5187167691414
14.825,-8.47275781066892
14.89,-8.45773297560213
14.955,-8.47266195630326
15.02,-8.51644306798252
15.085,-8.58776547403168
15.15,-8.6849960542195
15.215,-8.80604182943732
15.28,-8.94819095042489
15.345,-9.10793966223086
15.41,-9.28082018678834
15.475,-9.46125568835386
15.54,-9.64248289282658
15.605,-9.81659756327091
15.67,-9.97478591330222
15.735,-10.1077948225531
15.8,-10.2066531723898
15.865,-10.2635820552802
15.93,-10.2729403730023
15.995,-10.2319867398437
16.06,-10.1412473955134
16.125,-10.0043806127445
16.19,-9.82758206548982
16.255,-9.61870691716313
16.32,-9.38633332948508
16.385,-9.13895335009778
16.45,-8.88439107427627
16.515,-8.62946333112616
16.58,-8.37984333283354
16.645,-8.1400665044137
16.71,-7.91361993847402
16.775,-7.70307011246808
16.84,-7.51019874031798
16.905,-7.3361294462812
16.97,-7.18143704684574
17.035,-7.04623691568171
17.1,-6.93025504575378
17.165,-6.8328808833266
17.23,-6.75320548297605
17.295,-6.69004750997164
17.36,-6.64196942189656
17.425,-6.6072860065372
17.49,-6.58406747527481
17.555,-6.57013959784132
17.62,-6.56308395980067
17.685,-6.56024231952451
17.75,-6.55873014664382
17.815,-6.5554655263313
17.88,-6.54722033578749
17.945,-6.53070038358421
18.01,-6.50265937056127
18.075,-6.46004746859932
18.14,-6.4001888060821
18.205,-6.32097379882295
18.27,-6.22104378805082
18.335,-6.09993953786986
18.4,-5.95818469400841
18.465,-5.79728209659776
18.53,-5.61961433757944
18.595,-5.42825700561602
18.66,-5.22672892031915
18.725,-5.01871389549712
18.79,-4.80779082948266
18.855,-4.59720356798053
18.92,-4.38969151811857
18.985,-4.18738974544815
19.05,-3.99179620412058
19.115,-3.80379569314344
19.18,-3.62372574669648
19.245,-3.45146864613947
19.31,-3.2865552211258
19.375,-3.12826904519347
19.44,-2.97574308385384
19.505,-2.82804412555272
19.57,-2.68424301078005
19.635,-2.54347061601235
19.7,-2.40496076861408
19.765,-2.26808188714931
19.83,-2.13235931544289
19.895,-1.99749019912988
19.96,-1.86335246446873
20.025,-1.73000909215766
20.09,-1.5977084952126
20.155,-1.46688144828077
20.22,-1.33813469987877
20.285,-1.21224114490877
20.35,-1.09012625567422
20.415,-0.972850378972777
20.48,-0.861586518909992
20.545,-0.757593352839897
20.61,-0.662183478738615
20.675,-0.576687262230534
20.74,-0.50241311827657
20.805,-0.440605581286901
20.87,-0.392403019946506
20.935,-0.358797254009283
21,-0.340597540934448
