"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.00411626600498
2,-2.14382522259006
4,-2.41028753275429
6,-2.81002164988346
8,-3.34938760033107
10,-4.03124923297666
12,-4.84678908237339
14,-5.7568431263265
16,-6.65547953782856
18,-7.32585150918893
20,-7.47067667903447
22,-6.92312534417925
24,-5.82497687357444
26,-4.46994306613336
28,-3.08129901626486
30,-1.76918080392512
32,-0.573114217581714
34,0.500082794772824
36,1.45649634217156
38,2.30639525310025
40,3.06069806293845
42,3.72966477508984
44,4.32250506910572
46,4.847347896739
48,5.31134047984777
50,5.72078150112291
52,6.08125115056358
54,6.39772507284021
56,6.67466931792387
58,6.91611730393322
60,7.12573108872932
62,7.30684945502881
64,7.4625251139618
66,7.59555301203468
68,7.70849140416362
70,7.80367707341489
72,7.88323584639952
74,7.94908936869219
76,8.002958959205
78,8.04636724716316
80,8.08063820175802
82,8.10689608538748
84,8.12606379065513
86,8.13886095436935
88,8.14580217535892
90,8.14719559494139
92,8.14314202840069
94,8.1335347628563
96,8.11806006217438
98,8.096198344284
100,8.06722592179202
102,8.03021712437865
104,7.98404655191359
106,7.92739114069223
108,7.85873166089232
110,7.77635319949982
112,7.67834411663062
114,7.56259289031462
116,7.42678218023774
118,7.26837933853985
120,7.08462246887735
122,6.87250097728979
124,6.62872936611319
126,6.34971279840207
128,6.03150272505072
130,5.66974067810198
132,5.25958833340094
134,4.79564245829708
136,4.27183510963445
138,3.68132404017018
140,3.01638928886551
142,2.26837744089898
144,1.42779344783525
146,0.484773472326751
148,-0.5695228036729
150,-1.73937834892532
152,-3.01619542088324
154,-4.36042771748623
156,-5.66864736076882
158,-6.73880185575365
160,-7.30753215947999
162,-7.23585635928264
164,-6.65374403191231
166,-5.82682696668948
168,-4.96531335766547
170,-4.18008082949502
172,-3.51625957486527
174,-2.98691878657787
176,-2.59183386287864
178,-2.32621122584388
180,-2.18444367555938
