"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.12082444922561
2,-2.41604557885203
4,-2.79828002627748
6,-3.25978215485862
8,-3.78224512145718
10,-4.32919824972205
12,-4.83673199586748
14,-5.20917612191786
16,-5.33478904275622
18,-5.131785561496
20,-4.59788154112001
22,-3.81111783566557
24,-2.88097345703026
26,-1.9016853019975
28,-0.935807304469894
30,-0.0182340162302179
32,0.834528207067571
34,1.61667725813638
36,2.32816123558327
38,2.97180916063692
40,3.55175725486963
42,4.0726156781736
44,4.53904243882095
46,4.95553662184192
48,5.32634783608761
50,5.6554459153487
52,5.94652065589624
54,6.20299536598146
56,6.42804561082855
58,6.62461868009379
60,6.7954515621587
62,6.94308643568602
64,7.06988334897913
66,7.17803010692472
68,7.26954956425927
70,7.34630461029077
72,7.41000116686964
74,7.46218953168656
76,7.50426439527323
78,7.53746384862804
80,7.56286768199976
82,7.58139525502754
84,7.593803194268
86,7.60068314593713
88,7.60245977929075
90,7.59938919951821
92,7.59155788871161
94,7.57888225010965
96,7.56110878541016
98,7.53781488870858
100,7.50841019485368
102,7.47213837598171
104,7.42807923881329
106,7.37515093785067
108,7.31211208649621
110,7.23756351967056
112,7.14994943794199
114,7.04755764477994
116,6.92851857610442
118,6.7908028167843
120,6.63221680640569
122,6.45039646493486
124,6.24279853368691
126,6.00668955710877
128,5.73913267792423
130,5.43697287410949
132,5.09682209476571
134,4.7150472462195
136,4.28776666671129
138,3.81086556136032
140,3.28004957914997
142,2.69097143247145
144,2.03949377392219
146,1.32220203167001
148,0.537368428866925
150,-0.313289884693535
152,-1.22152337713986
154,-2.16747051955736
156,-3.11234609192289
158,-3.99091123889341
160,-4.7113789803693
162,-5.17605206041693
164,-5.32553099622297
166,-5.17560849128198
168,-4.8076087349425
170,-4.32325060404531
172,-3.80756646302507
174,-3.3174013841479
176,-2.88561499419897
178,-2.52903359029956
180,-2.25497829585899
