"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.19363351282946
2,-2.38399992710565
4,-2.68719543405326
6,-3.10581729541183
8,-3.63871609199335
10,-4.27546660944595
12,-4.98547889427662
14,-5.69936079196501
16,-6.28723262770497
18,-6.56335748360017
20,-6.36678092739046
22,-5.6847522385686
24,-4.6631232986453
26,-3.48805155949042
28,-2.29490607125977
30,-1.15666242613412
32,-0.104616426137364
34,0.852067033858868
36,1.71461546049323
38,2.48862684551931
40,3.1811978419555
42,3.79962374154046
44,4.3508507479171
46,4.84127934475065
48,5.27672643118673
50,5.66245486184691
52,6.00322744900294
54,6.30336571186682
56,6.56680479920518
58,6.79714132044661
60,6.99767329951845
62,7.17143257037154
64,7.32121037573551
66,7.44957706165233
68,7.55889675222884
70,7.65133782569061
72,7.72887993368446
74,7.79331822807341
76,7.84626538931443
78,7.88915198865449
80,7.9232256611465
82,7.94954951532152
84,7.9690001556542
86,7.98226564351668
88,7.98984366955615
90,7.99204015450478
92,7.98896843622394
94,7.98054913884132
96,7.96651075621578
98,7.94639091804257
100,7.91953824416927
102,7.88511463247914
104,7.84209776901358
106,7.78928359632288
108,7.72528842717928
110,7.64855034487317
112,7.55732948676919
114,7.44970676246762
116,7.32358050928273
118,7.17666053334581
120,7.00645892276692
122,6.81027695034522
124,6.58518731229665
126,6.32801089074283
128,6.03528721431685
130,5.70323789310461
132,5.32772266412477
134,4.90418858982563
136,4.42761498504184
138,3.89246098260779
140,3.29263168455664
142,2.62149753475836
144,1.87204017194702
146,1.03727790293621
148,0.111288304016581
150,-0.908524463103069
152,-2.01665526889691
154,-3.19004814094213
156,-4.37155037484848
158,-5.44882035469429
160,-6.25120287214505
162,-6.61159715235923
164,-6.48596773330208
166,-5.99373380245817
168,-5.31953888418522
170,-4.61138333155003
172,-3.95552792358161
174,-3.39305434165446
176,-2.93991324953581
178,-2.59988621777231
180,-2.37148902713798
