"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-7.21083586918039
8.065,-7.36936096931514
8.13,-7.50702204687622
8.195,-7.62587011715912
8.26,-7.72775827440817
8.325,-7.81438432720782
8.39,-7.88732740401507
8.455,-7.94808004404684
8.52,-7.99807692352271
8.585,-8.0387210760498
8.65,-8.07140821896245
8.715,-8.09754957054315
8.78,-8.11859331573177
8.845,-8.13604463227218
8.91,-8.15148390993748
8.975,-8.16658247094086
9.04,-8.18311472456968
9.105,-8.20296526853431
9.17,-8.22812900454094
9.235,-8.26070190967373
9.3,-8.30285976997713
9.365,-8.35682204001115
9.43,-8.42479816819987
9.495,-8.50891435443112
9.56,-8.61111988806266
9.625,-8.73307398352468
9.69,-8.87601630398956
9.755,-9.04062692398961
9.82,-9.22688400993757
9.885,-9.43392966574364
9.95,-9.65995599859073
10.015,-9.90212454188405
10.08,-10.1565329799049
10.145,-10.4182438936457
10.21,-10.6813907912795
10.275,-10.9393758857486
10.34,-11.1851697283037
10.405,-11.4117121699164
10.47,-11.6123955710011
10.535,-11.7815865233042
10.6,-11.9151184989019
10.665,-12.0106756828089
10.73,-12.0679976008094
10.795,-12.0888669479927
10.86,-12.0768897356391
10.925,-12.0371202925825
10.99,-11.975608226112
11.055,-11.8989444224691
11.12,-11.8138639100186
11.185,-11.7269361981562
11.25,-11.6443489971343
11.315,-11.5717747386729
11.38,-11.5143018717986
11.445,-11.4764123504232
11.51,-11.4619900421534
11.575,-11.4743494000912
11.64,-11.5162779864636
11.705,-11.5900895112056
11.77,-11.697685759641
11.835,-11.8406263078657
11.9,-12.0202046064106
11.965,-12.2375282175845
12.03,-12.4936000032128
12.095,-12.7893960113915
12.16,-13.1259346477552
12.225,-13.5043301687361
12.29,-13.925821087897
12.355,-14.3917599242938
12.42,-14.9035436081104
12.485,-15.4624519721383
12.55,-16.0693425650473
12.615,-16.7241205692668
12.68,-17.4248613898082
12.745,-18.1664170379619
12.81,-18.9383186917559
12.875,-19.7218969832907
12.94,-20.487005360439
13.005,-21.1898764669616
13.07,-21.7754083372367
13.135,-22.1878124337388
13.2,-22.3892454710261
13.265,-22.3766439531671
13.33,-22.1834825239246
13.395,-21.8648712238699
13.46,-21.4781570966786
13.525,-21.0704151657096
13.59,-20.6747779692495
13.655,-20.3119926575986
13.72,-19.9936003904059
13.785,-19.7248968749314
13.85,-19.507129587413
13.915,-19.3389567311454
13.98,-19.2173493127049
14.045,-19.1381155370834
14.11,-19.0961860303828
14.175,-19.0857609643175
14.24,-19.100395225424
14.305,-19.133083440322
14.37,-19.1763975626066
14.435,-19.2227193067098
14.5,-19.2645915510153
14.565,-19.2951828976329
14.63,-19.3088197528574
14.695,-19.3015010954213
14.76,-19.2712898681674
14.825,-19.218487253125
14.89,-19.1455441346503
14.955,-19.0567311340768
15.02,-18.9576468702354
15.085,-18.8546710124965
15.15,-18.7544592331026
15.215,-18.6635431477562
15.28,-18.5880579211988
15.345,-18.5335873691314
15.41,-18.5050965700739
15.475,-18.5069137338339
15.54,-18.5427216746256
15.605,-18.6155198017261
15.67,-18.727516336657
15.735,-18.8799052735582
15.8,-19.0724729863355
15.865,-19.3029680524666
15.93,-19.5661645141314
15.995,-19.8525782379008
16.06,-20.1469099974111
16.125,-20.4265691368045
16.19,-20.6611380745293
16.255,-20.8142162484359
16.32,-20.849055663145
16.385,-20.7377072489555
16.45,-20.4701300731754
16.515,-20.0578602071428
16.58,-19.5296995805391
16.645,-18.9224108379686
16.71,-18.2718229583964
16.775,-17.6075950762516
16.84,-16.9516827179597
16.905,-16.3190389612627
16.97,-15.7191550461586
17.035,-15.1576350898995
17.1,-14.6374864980494
17.165,-14.1600690029532
17.23,-13.725747958095
17.295,-13.3343212324193
17.36,-12.9852824188955
17.425,-12.6779688029823
17.49,-12.4116291930442
17.555,-12.1854365783902
17.62,-11.9984635752677
17.685,-11.8496339820085
17.75,-11.7376606652638
17.815,-11.6609777622109
17.88,-11.6176733449264
17.945,-11.6054270213222
18.01,-11.6214554370051
18.075,-11.6624674815554
18.14,-11.7246305039351
18.205,-11.8035493443655
18.27,-11.894261733914
18.335,-11.9912565886147
18.4,-12.0885255012701
18.465,-12.1796612848822
18.53,-12.2580190271741
18.595,-12.3169525119179
18.66,-12.3501298781311
18.725,-12.3519162029954
18.79,-12.3177894232285
18.855,-12.2447356055518
18.92,-12.1315586625285
18.985,-11.9790456515492
19.05,-11.7899532125311
19.115,-11.5688164348921
19.18,-11.3216156706741
19.245,-11.0553576437264
19.31,-10.7776297824249
19.375,-10.4961745514492
19.44,-10.2185121150317
19.505,-9.95162318097096
19.57,-9.70169397555035
19.635,-9.47392232055505
19.7,-9.27238509860463
19.765,-9.09996940487534
19.83,-8.95836954428385
19.895,-8.8481486448953
19.96,-8.76885780476843
20.025,-8.71919939524769
20.09,-8.69721660958204
20.155,-8.70048997984713
20.22,-8.72632355461229
20.285,-8.77190783336614
20.35,-8.83445198494352
20.415,-8.91128301966147
20.48,-8.99991358108561
20.545,-9.09808255560735
20.61,-9.20377386729116
20.675,-9.31521895797605
20.74,-9.4308879302847
20.805,-9.54947348620975
20.87,-9.66987086579396
20.935,-9.79115612484505
21,-9.91256435887522
