"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-8.33228272845691
8.065,-8.43433526983981
8.13,-8.5271568294514
8.195,-8.61177699872938
8.26,-8.68921692486436
8.325,-8.76050056201395
8.39,-8.82666585286101
8.455,-8.88877584932003
8.52,-8.94792973674473
8.585,-9.00527366313135
8.65,-9.06201118994744
8.715,-9.11941306970933
8.78,-9.17882591195652
8.845,-9.24167911827509
8.91,-9.30948924343108
8.975,-9.38386066988909
9.04,-9.46648116619338
9.105,-9.5591105394453
9.17,-9.66356019814797
9.235,-9.78166103172989
9.3,-9.91521661477245
9.365,-10.0659383976688
9.43,-10.2353593095929
9.495,-10.4247221636506
9.56,-10.6348395663292
9.625,-10.8659229559796
9.69,-11.1173803953142
9.755,-11.3875866168254
9.82,-11.6736357978247
9.885,-11.9710992234016
9.95,-12.2738277960226
10.015,-12.5738629638964
10.08,-12.8615441462198
10.145,-13.1259130175588
10.21,-13.3554928226997
10.275,-13.5394410598044
10.34,-13.6689345255221
10.405,-13.7384927235831
10.47,-13.7468711843395
10.535,-13.6972416376201
10.6,-13.5966097045094
10.665,-13.4546811988244
10.73,-13.2825323445995
10.795,-13.0914140589194
10.86,-12.8918833548566
10.925,-12.6933036187023
10.99,-12.5036546225979
11.055,-12.3295547369621
11.12,-12.17640274244
11.185,-12.048570480865
11.25,-11.9496036220701
11.315,-11.8824085155529
11.38,-11.849416878789
11.445,-11.8527280647652
11.51,-11.8942326380282
11.575,-11.9757225558975
11.64,-12.0989935516818
11.705,-12.2659451105899
11.77,-12.4786832004172
11.835,-12.7396309853861
11.9,-13.0516533518407
11.965,-13.4182024408449
12.03,-13.8434938054255
12.095,-14.3327267080036
12.16,-14.8923680710528
12.225,-15.5305285810419
12.29,-16.2574724905175
12.355,-17.0863202809248
12.42,-18.0340222747903
12.485,-19.1226818248709
12.55,-20.3812037103681
12.615,-21.8466904758638
12.68,-23.5625833196775
12.745,-25.5603158863956
12.81,-27.7711870738232
12.875,-29.7249808435778
12.94,-30.2795105004444
13.005,-29.0401643528208
13.07,-27.1181438883799
13.135,-25.2902644379083
13.2,-23.7417294774765
13.265,-22.4659244639268
13.33,-21.4215015147439
13.395,-20.5693368576321
13.46,-19.8785564867673
13.525,-19.3258798610693
13.59,-18.8939612174407
13.655,-18.5699347195068
13.72,-18.3443254298792
13.785,-18.2102668581413
13.85,-18.1629392242956
13.915,-18.1991556820202
13.98,-18.3170385367385
14.045,-18.5157348748748
14.11,-18.7951179106233
14.175,-19.1554030447382
14.24,-19.5965691518915
14.305,-20.1174045216556
14.37,-20.7138797468984
14.435,-21.37638924829
14.5,-22.0852867828698
14.565,-22.8044370534116
14.63,-23.4742040100483
14.695,-24.009763427243
14.76,-24.3160305837001
14.825,-24.3248689783134
14.89,-24.0331943895433
14.955,-23.5044799133286
15.02,-22.8319922812186
15.085,-22.1005499270028
15.15,-21.3701747285035
15.215,-20.6770955652626
15.28,-20.0406513384414
15.345,-19.4698251842847
15.41,-18.9677961785949
15.475,-18.5347329127707
15.54,-18.1694011160924
15.605,-17.8700507086008
15.67,-17.6348837840275
15.735,-17.4622816821501
15.8,-17.3508910950229
15.865,-17.2996220974626
15.93,-17.3075822783806
15.995,-17.3739520189453
16.06,-17.4977908180744
16.125,-17.677749833503
16.19,-17.9116494839932
16.255,-18.1958633291177
16.32,-18.5244359211284
16.385,-18.8878700770518
16.45,-19.2715886113499
16.515,-19.6542820832741
16.58,-20.0067869283508
16.645,-20.2927694726535
16.71,-20.4728650048133
16.775,-20.5129685674382
16.84,-20.394384338016
16.905,-20.1204304946011
16.97,-19.7150277751396
17.035,-19.2142736145234
17.1,-18.6563988597421
17.165,-18.0747420170417
17.23,-17.4948797477837
17.295,-16.9346869048051
17.36,-16.4057144972561
17.425,-15.9148224800659
17.49,-15.4655924973797
17.555,-15.0593977818198
17.62,-14.6961592177414
17.685,-14.3748597650488
17.75,-14.0938875859196
17.815,-13.8512629636102
17.88,-13.6447881192844
17.945,-13.4721461780463
18.01,-13.330966240745
18.075,-13.2188651550588
18.14,-13.1334723582404
18.205,-13.0724414160268
18.27,-13.0334501137415
18.335,-13.0141898322217
18.4,-13.0123442625243
18.465,-13.0255571964416
18.53,-13.0513892069605
18.595,-13.0872636623626
18.66,-13.1304040012087
18.725,-13.177766979171
18.79,-13.2259812122707
18.855,-13.2713071845432
18.92,-13.3096437360152
18.985,-13.3366151622569
19.05,-13.3477780386019
19.115,-13.3389799961549
19.18,-13.3068743969887
19.245,-13.2495397584295
19.31,-13.167079665462
19.375,-13.0620186715439
19.44,-12.9393081047952
19.505,-12.8058441123807
19.57,-12.6695602668386
19.635,-12.5383152329221
19.7,-12.4188673223008
19.765,-12.3161763960992
19.83,-12.2331364485901
19.895,-12.1706964940698
19.96,-12.12823601918
20.025,-12.1040422084909
20.09,-12.0957691135582
20.155,-12.1008109326413
20.22,-12.1165675994131
20.285,-12.1406104316905
20.35,-12.1707690525661
20.415,-12.2051632441095
20.48,-12.2422001774168
20.545,-12.2805523641754
20.61,-12.3191267485358
20.675,-12.3570314238551
20.74,-12.3935436497418
20.805,-12.4280809956744
20.87,-12.4601763032088
20.935,-12.4894565130441
21,-12.5156250704042
