"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.19608854481245
2,-3.66986094235124
4,-4.25103439967586
6,-4.93048981007576
8,-5.6786505020154
10,-6.42637009859798
12,-7.04232868014765
14,-7.33721519331732
16,-7.14692787903052
18,-6.4604159158289
20,-5.42901619148476
22,-4.24309666188158
24,-3.03944333651524
26,-1.89096267797868
28,-0.828526866761071
30,0.13905285673139
32,1.01321052957815
34,1.79962773219789
36,2.5053995558517
38,3.13776456023748
40,3.70357748473319
42,4.20912594365059
44,4.66010125973337
46,5.06163385798323
48,5.41835143576175
50,5.73444091727907
52,6.01370606262269
54,6.25961773531761
56,6.47535620123461
58,6.66384586553765
60,6.82778324987833
62,6.96965911048438
64,7.09177556623166
66,7.19625902508983
68,7.28506960540523
70,7.36000766185285
72,7.4227179504987
74,7.47469190409625
76,7.51726843599096
78,7.55163364638524
80,7.57881976558007
82,7.59970363268736
84,7.61500497310219
86,7.62528470212296
88,7.63094344442947
90,7.63222041913447
92,7.62919279778421
94,7.6217755984056
96,7.60972213323343
98,7.59262498205555
100,7.56991741820935
102,7.54087517108098
104,7.50461836820223
106,7.46011346205935
108,7.40617491143232
110,7.34146635388051
112,7.2645009737804
114,7.17364073751022
116,7.06709413196516
118,6.94291200229911
120,6.79898103733019
122,6.63301439455199
124,6.44253889056748
126,6.22487810929467
128,5.97713070774033
130,5.69614314773929
132,5.37847609577056
134,5.02036390257767
136,4.61766708343646
138,4.16581893742193
140,3.65977011271522
142,3.09394055112934
144,2.46219991236349
146,1.75792165873332
148,0.974205703237051
150,0.104467155871099
152,-0.856201556564325
154,-1.90807495623137
156,-3.04069713787034
158,-4.22121880412512
160,-5.37550161777152
162,-6.3693231988035
164,-7.02246854918945
166,-7.19784363817513
168,-6.91127273730488
170,-6.3181966607931
172,-5.59699277064503
174,-4.87305761743216
176,-4.21388575441322
178,-3.64929662061878
180,-3.18917771219113
