"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.32854524010201
2,-3.84358259201527
4,-4.46839625897037
6,-5.19263510510437
8,-5.98247806591813
10,-6.75851124496468
12,-7.37124960566421
14,-7.61389680085531
16,-7.32930999020525
18,-6.54333694315127
20,-5.43924578161323
22,-4.21309374943934
24,-2.99295370599608
26,-1.84201230738576
28,-0.78448987807201
30,0.174680242486226
32,1.03905406840994
34,1.81544054103102
36,2.51151905963039
38,3.13481849644761
40,3.69232449937924
42,4.1903689351819
44,4.63464036226984
46,5.03024124077875
48,5.38175821768537
50,5.6933308516447
52,5.96871301678577
54,6.2113252968254
56,6.42429847380262
58,6.61050893214103
60,6.77260701641522
62,6.91303937846264
64,7.03406625953401
66,7.13777453833186
68,7.22608726366647
70,7.30077029178869
72,7.36343656588393
74,7.41554850766685
76,7.45841893589231
78,7.49321088081103
80,7.52093662411854
82,7.54245625806215
84,7.55847602282558
86,7.56954664637342
88,7.57606187442882
90,7.57825733955013
92,7.57620987725541
94,7.56983735415374
96,7.55889902876614
98,7.542996421068
100,7.52157462274993
102,7.49392393770128
104,7.45918170198242
106,7.41633409494902
108,7.36421771817035
110,7.30152068579591
112,7.22678293800082
114,7.13839545649598
116,7.03459802578333
118,6.91347514347213
120,6.77294963499198
122,6.61077347007726
124,6.42451520895534
126,6.21154342589659
128,5.96900537200827
130,5.69380006281571
132,5.38254494356288
134,5.03153536918592
136,4.63669648661183
138,4.1935280294062
140,3.69704464806077
142,3.14171896729654
144,2.52144418785298
146,1.82955314969482
148,1.05897269571451
150,0.202679673798425
152,-0.745193427164959
154,-1.78688753902794
156,-2.91577779917059
158,-4.10596484078301
160,-5.29416027352362
162,-6.35756285858415
164,-7.11482855154004
166,-7.40075290596265
168,-7.19185893034933
170,-6.62868410812827
172,-5.90122735426461
174,-5.15190544757443
176,-4.45964569844514
178,-3.85995201949951
180,-3.36500653638421
