"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.33930164359746
2,-2.5696570404096
4,-2.93467734938289
6,-3.44562057385225
8,-4.11494496495745
10,-4.95285896515911
12,-5.9569444857874
14,-7.08408768491248
16,-8.18645908157118
18,-8.92681190438001
20,-8.86839356242105
22,-7.91331134697729
24,-6.43230996416565
26,-4.82490124240902
28,-3.29530463661251
30,-1.91096104580019
32,-0.68088841932282
34,0.405713005889796
36,1.36456521344726
38,2.21118804605929
40,2.95939722411699
42,3.6210745576992
44,4.20634627592388
46,4.72385880274612
48,5.18104595073079
50,5.58435675948558
52,5.93944005486101
54,6.25129047827088
56,6.52436269826692
58,6.76266015711156
60,6.96980368964519
62,7.14908428653149
64,7.30350335350299
66,7.43580308139405
68,7.54848897318035
70,7.64384614375892
72,7.72395068526019
74,7.79067714894594
76,7.84570301287052
78,7.89051086563187
80,7.92638892760769
82,7.9544304419535
84,7.97553239065796
86,7.99039392043524
88,7.9995147952041
90,8.00319412382318
92,8.00152954230276
94,7.99441695856603
96,7.98155089539201
98,7.96242539429821
100,7.93633537082911
102,7.90237824086497
104,7.85945556856597
106,7.8062744190976
108,7.74134803205483
110,7.66299536202914
112,7.56933895715842
114,7.45830055925096
116,7.32759370276105
118,7.17471245482243
120,6.9969152622736
122,6.79120263837657
124,6.55428711216872
126,6.2825534537309
128,5.97200665365329
130,5.61820445334891
132,5.21617039515588
134,4.76028245538123
136,4.24413158866001
138,3.66034465920589
140,3.00036913500431
142,2.25422737188207
144,1.41027859929194
146,0.455108660430974
148,-0.626115112572728
150,-1.84791182954291
152,-3.21896130859097
154,-4.72666310161074
156,-6.29863800228405
158,-7.72891095671735
160,-8.63356515790992
162,-8.67509345782321
164,-7.95723153997024
166,-6.89115267959466
168,-5.79678881143809
170,-4.81833587835803
172,-4.00013509110864
174,-3.34645555523914
176,-2.84857156701542
178,-2.49508969625254
180,-2.2755181074784
