"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.48260164295714
2,-4.02453638288408
4,-4.66928553949147
6,-5.40068309449153
8,-6.17467713149776
10,-6.89714398396738
12,-7.40720295075892
14,-7.51119631459689
16,-7.10030452326149
18,-6.24511451318168
20,-5.13095879259086
22,-3.93024697803059
24,-2.74967483263051
26,-1.64068160865981
28,-0.622494451040271
30,0.301582342044564
32,1.13530651938003
34,1.88516127873405
36,2.55835225758738
38,3.16193410392668
40,3.70246761221669
42,4.1859197285403
44,4.61767002096627
46,5.00255949801325
48,5.34495211676418
50,5.64879576103822
52,5.91767728670738
54,6.15486989606163
56,6.36337276160158
58,6.54594351196289
60,6.70512442725
62,6.8432632172036
64,6.96252919504793
66,7.06492557087698
68,7.15229849775469
70,7.22634342232138
72,7.28860922290172
74,7.34050056151122
76,7.38327882975689
78,7.41806202984175
80,7.44582389809074
82,7.46739254722964
84,7.48344887306686
86,7.49452493971481
88,7.50100252400861
90,7.50311196380914
92,7.50093141636272
94,7.49438659219867
96,7.4832509878669
98,7.46714659805151
100,7.44554504521732
102,7.41776902386628
104,7.3829939174139
106,7.34024940903787
108,7.28842087358912
110,7.2262503052936
112,7.1523365045077
114,7.06513421469624
116,6.96295186606565
118,6.84394754246953
120,6.7061227405753
122,6.54731343205025
124,6.3651778683245
126,6.15718048229729
128,5.92057114436708
130,5.65235893050086
132,5.34927948112633
134,5.00775502389835
136,4.62384631200394
138,4.19319632260995
140,3.71096703967925
142,3.17177398370398
144,2.56963036302159
146,1.89792802703602
148,1.14951472283955
150,0.31699544145684
152,-0.60647027021283
154,-1.62530324965231
156,-2.73740590668292
158,-3.92565179192083
160,-5.14186626412208
162,-6.28305031064507
164,-7.17724414527455
166,-7.63056056683467
168,-7.55746377385198
170,-7.05933368984157
172,-6.33416432679618
174,-5.55039028925792
176,-4.80719131766302
178,-4.15094158019635
180,-3.59858924385091
