"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.61213537948498
2,-2.90264263855579
4,-3.32277864249152
6,-3.88054442340144
8,-4.58086816291852
10,-5.41774057047211
12,-6.35564279426165
14,-7.29169164430725
16,-8.0055963152563
18,-8.18214007951615
20,-7.63366023969073
22,-6.50536495297311
24,-5.10996123702793
26,-3.68278147831379
28,-2.33716390089741
30,-1.11222639658731
32,-0.0136513790306257
34,0.965639934123573
36,1.83662582662094
38,2.61069559763782
40,3.29840921469278
42,3.90916029111367
44,4.45118422350481
46,4.93168326222417
48,5.3569772691496
50,5.73264575696331
52,6.06365021924884
54,6.35443512585706
56,6.60900940778565
58,6.83101124959738
60,7.02375902721072
62,7.19029090715354
64,7.33339522339871
66,7.4556333722465
68,7.55935664764503
70,7.64671818325907
72,7.71968096686394
74,7.78002273723567
76,7.82933845341415
78,7.86904093180613
80,7.90036017020049
82,7.92434181291001
84,7.94184515278252
86,7.95354100983277
88,7.95990976998644
90,7.96123980921699
92,7.95762646746663
94,7.94897167325284
96,7.93498425447155
98,7.91518090471267
100,7.88888770864431
102,7.85524206582209
104,7.81319479039204
106,7.76151210473227
108,7.69877718747781
110,7.62339087900893
112,7.53357108770314
114,7.42735037424722
116,7.3025711140283
118,7.15687754270923
120,6.98770386982515
122,6.79225749062797
124,6.56749612763914
126,6.31009748116456
128,6.01641965709393
130,5.68245027763009
132,5.30374180434902
134,4.8753303252807
136,4.39163516077448
138,3.84633779745731
140,3.23224242670705
142,2.54113036999938
144,1.76364541137855
146,0.889306679024629
148,-0.0931114043384821
150,-1.19425038717444
152,-2.42049879100835
154,-3.76478266453363
156,-5.18535562919242
158,-6.56485519030791
160,-7.66528282737006
162,-8.18042674093344
164,-7.98066204114068
166,-7.26042347609263
168,-6.32879656934209
170,-5.39885624192605
172,-4.56985607964339
174,-3.87610266600738
176,-3.32339645100183
178,-2.90692958550351
180,-2.61890180904378
