"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.97718526513729
2,-2.09962186118968
4,-2.34435980903009
6,-2.71729553315319
8,-3.22413523088627
10,-3.8675141789053
12,-4.6401015167299
14,-5.50917414313082
16,-6.38651387130644
18,-7.08868184147405
20,-7.34606137807454
22,-6.96201878365676
24,-6.00599983532614
26,-4.73700655016488
28,-3.38814457020767
30,-2.0887096146506
32,-0.891607922431753
34,0.189011495888369
36,1.15553847378115
38,2.01643705674776
40,2.781764698146
42,3.46138696768813
44,4.06434950572143
46,4.59873005929942
48,5.07167838626963
50,5.48951951140782
52,5.85786861534162
54,6.18173742585026
56,6.46562556715697
58,6.71359599024677
60,6.92933579100221
62,7.11620439582948
64,7.27727113938588
66,7.41534406962148
68,7.53299156322898
70,7.63255809032052
72,7.71617525559608
74,7.78576906917014
76,7.84306425996161
78,7.88958633155592
80,7.9266619676292
82,7.95541831485068
84,7.97678160011699
86,7.99147547165807
88,8.0000193868329
90,8.00272730131213
92,7.99970684390227
94,7.99085908848854
96,7.97587896014644
98,7.95425623752109
100,7.92527703936873
102,7.88802561081386
104,7.84138615506755
106,7.78404438904182
108,7.71448843552702
110,7.63100859834472
112,7.53169549693292
114,7.41443595871328
116,7.2769059756492
118,7.11655991882408
120,6.93061506406103
122,6.71603030505018
124,6.46947771273008
126,6.18730534209059
128,5.86548940839804
130,5.49957371177482
132,5.08459412824945
134,4.61498644919796
136,4.08447761739547
138,3.48596522965341
140,2.81140201947342
142,2.05172996811485
144,1.19697372094107
146,0.236754132080085
148,-0.838166559175134
150,-2.03189840689528
152,-3.3339058100002
154,-4.69819478335925
156,-6.00590752846212
158,-7.03057899758633
160,-7.49772242824166
162,-7.30183404542713
164,-6.62204566388461
166,-5.73895025329289
168,-4.85168239525275
170,-4.05753366796009
172,-3.39290763554746
174,-2.86621217695978
176,-2.47485739586723
178,-2.21282468597386
180,-2.07380273577946
