"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-1.83468005662548
2,-1.97913901629801
4,-2.21158054483158
6,-2.52888061021243
8,-2.92271449843214
10,-3.37542897879514
12,-3.85385719107406
14,-4.30204949031706
16,-4.63792686633598
18,-4.76476185262978
20,-4.60580418081324
22,-4.14559372092806
24,-3.43901163969483
26,-2.57793994369687
28,-1.65022308277327
30,-0.719480692409866
32,0.175701851031009
34,1.01509189737323
36,1.78995112709208
38,2.49813209169886
40,3.14103513332442
42,3.72184505675172
44,4.24454821357643
46,4.71340022572609
48,5.13264692172871
50,5.50638520210124
52,5.83850002744024
54,6.13264187856239
56,6.39222485957848
58,6.62043447763355
60,6.82023910310155
62,6.99440190752597
64,7.14549164947
66,7.27589156399993
68,7.38780610867282
70,7.4832655959742
72,7.56412889426934
74,7.63208446019756
76,7.6886500051581
78,7.73517111369785
80,7.77281913107762
82,7.80258862557841
84,7.82529471038619
86,7.8415704812094
88,7.85186478979342
90,7.85644053089286
92,7.85537357200756
94,7.84855240258671
96,7.8356785240832
98,7.81626754603567
100,7.7896508981761
102,7.75497801621518
104,7.71121881101885
106,7.65716618859527
108,7.59143835255447
110,7.51248059212822
112,7.41856623810087
114,7.30779645723956
116,7.17809855545194
118,7.02722247598544
120,6.85273522140595
122,6.65201301535236
124,6.42223118577087
126,6.1603520556197
128,5.86311167683051
130,5.52700722879163
132,5.14828866328429
134,4.72296132289428
136,4.24681188772182
138,3.71548009820232
140,3.12461681692755
142,2.47020137740168
144,1.74914822336841
146,0.960429667637669
148,0.10709174099218
150,-0.800278225659292
152,-1.73803624596548
154,-2.66205725523035
156,-3.5014576045947
158,-4.16255252211075
160,-4.55531520159592
162,-4.63811567674805
164,-4.4445343250356
166,-4.06289734369777
168,-3.59134530640743
170,-3.1075752281252
172,-2.66219342224289
174,-2.28421332181223
176,-1.98862565295768
178,-1.78225291313205
180,-1.66749046154029
