"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-11.4571854732932
8.065,-11.4694797519077
8.13,-11.4835787014656
8.195,-11.4995601035367
8.26,-11.5174943543225
8.325,-11.5374420405256
8.39,-11.5594510698806
8.455,-11.5835533022014
8.52,-11.6097606302674
8.585,-11.6380604692189
8.65,-11.6684106311775
8.715,-11.700733592276
8.78,-11.7349102069207
8.845,-11.7707729947869
8.91,-11.8080992265119
8.975,-11.84660417151
9.04,-11.8859350523033
9.105,-11.9256664781184
9.17,-11.9652984043862
9.235,-12.0042579720316
9.3,-12.0419068928263
9.365,-12.0775563139462
9.43,-12.1104912380836
9.495,-12.1400064889262
9.56,-12.165455770313
9.625,-12.1863144496988
9.69,-12.2022552259211
9.755,-12.2132338394763
9.82,-12.2195796251193
9.885,-12.2220833475776
9.95,-12.2220729116051
10.015,-12.2214667583576
10.08,-12.2227954929784
10.145,-12.2291846700621
10.21,-12.2442954010496
10.275,-12.2722238211739
10.34,-12.3173644652281
10.405,-12.384245211221
10.47,-12.4773418068517
10.535,-12.6008775692925
10.6,-12.7586084630947
10.665,-12.9535855268639
10.73,-13.1878759341185
10.795,-13.4622117456009
10.86,-13.7755238463017
10.925,-14.1243130535119
10.99,-14.5018231452745
11.055,-14.8970358499343
11.12,-15.2936445273534
11.185,-15.6694190611313
11.25,-15.9967191906603
11.315,-16.2451142682757
11.38,-16.3866164094232
11.445,-16.4025325799117
11.51,-16.2890683089796
11.575,-16.0585394921037
11.64,-15.7354453183368
11.705,-15.3497671086366
11.77,-14.9308057734125
11.835,-14.5034417465324
11.9,-14.0868533926665
11.965,-13.6948199011941
12.03,-13.3367169779488
12.095,-13.0186385992534
12.16,-12.7443838881454
12.225,-12.5162337040141
12.29,-12.3355272517854
12.355,-12.2030775790692
12.42,-12.1194673066638
12.485,-12.085259093192
12.55,-12.1011466240408
12.615,-12.1680639784417
12.68,-12.2872645227389
12.745,-12.4603745181828
12.81,-12.689420431149
12.875,-12.9768209772499
12.94,-13.3253227985935
13.005,-13.7378382696695
13.07,-14.2171081911489
13.135,-14.765049308743
13.2,-15.3815394773241
13.265,-16.0622261908916
13.33,-16.7947420806289
13.395,-17.5526792555099
13.46,-18.287550938866
13.525,-18.9223876917231
13.59,-19.357434937294
13.655,-19.5009352274393
13.72,-19.317139345196
13.785,-18.849658131602
13.85,-18.1936988469744
13.915,-17.448254865937
13.98,-16.6879725830392
14.045,-15.959259813823
14.11,-15.2871766107449
14.175,-14.6833554794049
14.24,-14.1517995114077
14.305,-13.692493615752
14.37,-13.3034949233573
14.435,-12.9821002363185
14.5,-12.7254856455796
14.565,-12.5310527066574
14.63,-12.3966141473798
14.695,-12.3204932847093
14.76,-12.301578420621
14.825,-12.339355308957
14.89,-12.4339307336315
14.955,-12.5860545521977
15.02,-12.7971440500492
15.085,-13.069311682516
15.15,-13.4053939813089
15.215,-13.8089738780894
15.28,-14.2843779885953
15.345,-14.8366086667162
15.41,-15.4711259176751
15.475,-16.1933019430838
15.54,-17.0071819437975
15.605,-17.9128093919873
15.67,-18.9006965173482
15.735,-19.9411246076673
15.8,-20.9662321743197
15.865,-21.849996156423
15.93,-22.4144522894788
15.995,-22.5074948384969
16.06,-22.118575087008
16.125,-21.3880811589465
16.19,-20.4965087375397
16.255,-19.5773852589906
16.32,-18.7046017166274
16.385,-17.9114274134552
16.45,-17.2092326702646
16.515,-16.5989892855487
16.58,-16.0772788601719
16.645,-15.639210040564
16.71,-15.2797680805998
16.775,-14.9944024038774
16.84,-14.779252023909
16.905,-14.6312027268217
16.97,-14.5478690637225
17.035,-14.5275451513918
17.1,-14.569144196203
17.165,-14.6721344143234
17.23,-14.8364721317302
17.295,-15.06252789022
17.36,-15.3509962288844
17.425,-15.7027726485646
17.49,-16.1187699924716
17.555,-16.5996281939954
17.62,-17.1452421152694
17.685,-17.7539877567155
17.75,-18.4214669568815
17.815,-19.1385321675072
17.88,-19.8883693056567
17.945,-20.6427152284352
18.01,-21.358279961719
18.075,-21.9764911783928
18.14,-22.4317299898922
18.205,-22.6708967923463
18.27,-22.6764638643573
18.335,-22.4754791210622
18.4,-22.12621764359
18.465,-21.6945599608458
18.53,-21.236688917994
18.595,-20.7931317214715
18.66,-20.3901366580383
18.725,-20.0434896455431
18.79,-19.7621686148077
18.855,-19.5510623926825
18.92,-19.4127834060703
18.985,-19.3488144337913
19.05,-19.360219060712
19.115,-19.4480836838908
19.18,-19.6138021454312
19.245,-19.8592737678335
19.31,-20.1870597782741
19.375,-20.6005274801475
19.44,-21.1040022893224
19.505,-21.7029419229393
19.57,-22.4041416896603
19.635,-23.2159705428356
19.7,-24.1486148962681
19.765,-25.2142481831854
19.83,-26.4268898305076
19.895,-27.8013136408147
19.96,-29.349314176837
20.025,-31.0690033900917
20.09,-32.9171985735125
20.155,-34.7502199497024
20.22,-36.2546085474913
20.285,-37.0441755811395
20.35,-37.0462686195612
20.415,-36.6070288286118
20.48,-36.1113574700121
20.545,-35.7783994981152
20.61,-35.7077129178705
20.675,-35.9537417859523
20.74,-36.5701985377044
20.805,-37.637521835227
20.87,-39.2835447835608
20.935,-41.6474534813885
21,-44.2511156929626
