"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.48747620783428
2,-2.71526847340388
4,-3.04920987600995
6,-3.49168080955559
8,-4.04049943165163
10,-4.6830325130969
12,-5.38500353688338
14,-6.07245488312841
16,-6.61370472982673
18,-6.83180792972581
20,-6.5878739479987
22,-5.88789752027895
24,-4.87641147913672
26,-3.72626986878577
28,-2.56157180786977
30,-1.4496626764395
32,-0.419935862857588
34,0.518656936834119
36,1.36695856160999
38,2.13004468490013
40,2.81451729443407
42,3.42725069783747
44,3.97484634868374
46,4.46342529340972
48,4.89857700305796
50,5.28537690589004
52,5.6284305825135
54,5.93192485207446
56,6.19967684669664
58,6.43517745340896
60,6.64162803096177
62,6.82197047632325
64,6.97891121381283
66,7.11493985438565
68,7.23234329654348
70,7.33321599969517
72,7.41946709727292
74,7.492824949721
76,7.55483967434679
78,7.60688413198198
80,7.65015379876007
82,7.68566590328084
84,7.71425816295507
86,7.73658740657398
88,7.75312832175865
90,7.76417251512551
92,7.76982801955798
94,7.77001932724848
96,7.76448796993892
98,7.75279361008271
100,7.73431554959006
102,7.70825450739109
104,7.67363446392248
106,7.62930431998012
108,7.573939068706
110,7.50604013157543
112,7.42393446009939
114,7.3257719517168
116,7.20952066740207
118,7.0729592655614
120,6.91366597713501
122,6.7290033359166
124,6.51609774278453
126,6.27181278362865
128,5.99271504851226
130,5.67503104513836
132,5.31459373877413
134,4.90677745387128
136,4.44642071073516
138,3.92773884272938
140,3.34423366823665
142,2.68861982076272
144,1.95281479888936
146,1.12810065865782
148,0.205700219965345
150,-0.821691440048925
152,-1.95623909355429
154,-3.18672649010536
156,-4.47152810880744
158,-5.70946781739961
160,-6.71272124190449
162,-7.24542517623565
164,-7.18394177508712
166,-6.63897742397153
168,-5.84744595365844
170,-5.00617438821397
172,-4.22484449478816
174,-3.5511480404681
176,-3.00069599353218
178,-2.57490807826426
180,-2.26975556594563
