"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.68385886621827
2,-4.27653597369945
4,-5.01058023741168
6,-5.8888721749143
8,-6.89248912124692
10,-7.94633260361564
12,-8.85877287039177
14,-9.29320257418853
16,-8.95270984346391
18,-7.9000805314298
20,-6.47929134767026
22,-4.98666651745807
24,-3.56937049937044
26,-2.27818883191669
28,-1.12107192681095
30,-0.0902181924921358
32,0.82671369782329
34,1.64238877070548
36,2.36838507863015
38,3.01485831622373
40,3.59059456390234
42,4.10318281440674
44,4.5592055467049
46,4.96441179730573
48,5.32386314299153
50,5.64205274305836
52,5.92300078983481
54,6.17033035215885
56,6.38732729866869
58,6.57698741830361
60,6.7420532714413
62,6.88504279519912
64,7.00827127080044
66,7.11386793385806
68,7.20378825609202
70,7.27982273444104
72,7.34360287727461
74,7.39660496613413
76,7.44015208588239
78,7.47541484889524
80,7.50341118408496
82,7.52500551447266
84,7.54090760418562
86,7.55167131454522
88,7.55769346756975
90,7.55921297271493
92,7.5563103286221
94,7.54890756616575
96,7.53676865270071
98,7.51950033085103
100,7.49655331927581
102,7.46722375831449
104,7.43065474072604
106,7.38583772696708
108,7.33161360515647
110,7.26667311698032
112,7.18955633052049
114,7.098650796768
116,6.99218797494264
118,6.86823744820062
120,6.72469837020475
122,6.55928747728116
124,6.36952286174995
126,6.15270251886718
128,5.90587644016006
130,5.62581071617139
132,5.30894171966244
134,4.95131796264473
136,4.54852667969439
138,4.09560167546371
140,3.58690873905983
142,3.01600561323736
144,2.37547667414953
146,1.65675189227641
148,0.849944422891231
150,-0.0561963313382864
152,-1.07396355754231
154,-2.21536326903292
156,-3.48817842248952
158,-4.88558651209075
160,-6.36119730413901
162,-7.77929400464967
164,-8.86167495341425
166,-9.26779150552381
168,-8.90273931260383
170,-8.03307046178606
172,-6.99506949346261
174,-5.99130825959465
176,-5.1050619445287
178,-4.35947505191121
180,-3.75358476147739
