"Freq [GHz]","dB(St(Stripline_T1,Stripline_T1)) []"
8,-10.101857527618
8.065,-10.0415282255955
8.13,-9.98417157876341
8.195,-9.93029057510564
8.26,-9.88042853769069
8.325,-9.83517418233298
8.39,-9.79516709150879
8.455,-9.76110355356341
8.52,-9.73374266866042
8.585,-9.71391255298471
8.65,-9.70251637159391
8.715,-9.70053778607071
8.78,-9.70904519976237
8.845,-9.72919389978714
8.91,-9.76222480382581
8.975,-9.80945798669659
9.04,-9.87227844571516
9.105,-9.95211061948516
9.17,-10.050376960107
9.235,-10.1684343535239
9.3,-10.3074804266245
9.365,-10.4684199484677
9.43,-10.6516800784958
9.495,-10.8569631064396
9.56,-11.0829284257059
9.625,-11.3268049940613
9.69,-11.5839562995277
9.755,-11.84745758957
9.82,-12.1078029235252
9.885,-12.3529292361258
9.95,-12.5687927530522
10.015,-12.7406930708257
10.08,-12.8553366606197
10.145,-12.9032637255128
10.21,-12.8809009274485
10.275,-12.79144842336
10.34,-12.6442276999961
10.405,-12.4527875695671
10.47,-12.2325312457074
10.535,-11.998625526926
10.6,-11.7646129050892
10.665,-11.541770469363
10.73,-11.339036814395
10.795,-11.1632740580116
10.86,-11.019674354476
10.925,-10.9121893075223
10.99,-10.8439197877433
11.055,-10.8174427756316
11.12,-10.8350735124528
11.185,-10.8990711996411
11.25,-11.0117997413421
11.315,-11.175854874944
11.38,-11.3941672869798
11.445,-11.6700886792344
11.51,-12.0074640943857
11.575,-12.4106880912034
11.64,-12.8847321351545
11.705,-13.4351107213814
11.77,-14.0677136641581
11.835,-14.7883497476308
11.9,-15.6016782408355
11.965,-16.5088668473135
12.03,-17.5026882034051
12.095,-18.5578572705648
12.16,-19.6142297901056
12.225,-20.5557851160993
12.29,-21.2088896202926
12.355,-21.4069486028405
12.42,-21.1099492959192
12.485,-20.4398104524473
12.55,-19.5793650052644
12.615,-18.6727041611224
12.68,-17.8023526851144
12.745,-17.006392767359
12.81,-16.2983322749537
12.875,-15.6798204600496
12.94,-15.1473912032409
13.005,-14.6957569666016
13.07,-14.3193386346932
13.135,-14.0129362670407
13.2,-13.7719921198555
13.265,-13.5926652350987
13.33,-13.4718232124026
13.395,-13.4070017768662
13.46,-13.3963561810733
13.525,-13.4386156290453
13.59,-13.5330456876247
13.655,-13.6794205877152
13.72,-13.8780056446232
13.785,-14.1295487284521
13.85,-14.4352780214597
13.915,-14.7969003247307
13.98,-15.216588528609
14.045,-15.6969360187384
14.11,-16.2408349737506
14.175,-16.8511956011678
14.24,-17.5303473080609
14.305,-18.278820849026
14.37,-19.0929600760147
14.435,-19.9604328401233
14.5,-20.8523892268362
14.565,-21.7117660859932
14.63,-22.4420344548888
14.695,-22.9127326473498
14.76,-23.005313199371
14.825,-22.6859235361779
14.89,-22.0307585245135
14.955,-21.1712765553064
15.02,-20.226207540078
15.085,-19.2743560951427
15.15,-18.3589594590308
15.215,-17.5002521556601
15.28,-16.70566226227
15.345,-15.9761069139863
15.41,-15.3094630646801
15.475,-14.702372529245
15.54,-14.1511413426821
15.605,-13.652164353039
15.67,-13.2021058858066
15.735,-12.7979572292432
15.8,-12.4370333201042
15.865,-12.1169404094557
15.93,-11.8355304447421
15.995,-11.5908494538791
16.06,-11.3810827499959
16.125,-11.2044974328367
16.19,-11.0593815005745
16.255,-10.9439784483935
16.32,-10.8564163366629
16.385,-10.7946309478448
16.45,-10.7562839112935
16.515,-10.7386787131535
16.58,-10.7386804727737
16.645,-10.7526492834383
16.71,-10.7764014980367
16.775,-10.8052177343517
16.84,-10.8339189096983
16.905,-10.8570297830001
16.97,-10.8690404805026
17.035,-10.8647586164751
17.1,-10.8397194154605
17.165,-10.7905951191283
17.23,-10.7155285497053
17.295,-10.6143194499727
17.36,-10.4884197381071
17.425,-10.3407375926275
17.49,-10.1752941479178
17.555,-9.99680430092555
17.62,-9.81025705378076
17.685,-9.62055444170629
17.75,-9.43224184269764
17.815,-9.24933702275655
17.88,-9.0752471438622
17.945,-8.91275373949358
18.01,-8.76404367947787
18.075,-8.63076659601988
18.14,-8.51410360082449
18.205,-8.4148367005453
18.27,-8.33341224789505
18.335,-8.26999476317398
18.4,-8.22450956624259
18.465,-8.19667405298659
18.53,-8.18601834598702
18.595,-8.19189663959455
18.66,-8.21349099965276
18.725,-8.24980978024914
18.79,-8.29968325428701
18.855,-8.36175954659352
18.92,-8.43450448047711
18.985,-8.51620941020115
19.05,-8.60501134835985
19.115,-8.69892947264399
19.18,-8.79592113161092
19.245,-8.89395851062454
19.31,-8.99112405599589
19.375,-9.08571876110391
19.44,-9.17637306411203
19.505,-9.26214635899478
19.57,-9.34259914712633
19.635,-9.41782263909981
19.7,-9.48841450699371
19.765,-9.55539592016052
19.83,-9.62007257269635
19.895,-9.68384937245699
19.96,-9.7480133703257
20.025,-9.81350178103245
20.09,-9.88067201974454
20.155,-9.94908976395773
20.22,-10.0173506308427
20.285,-10.0829523087455
20.35,-10.142237201018
20.415,-10.1904297469842
20.48,-10.2217947183958
20.545,-10.2299383987837
20.61,-10.208258617175
20.675,-10.1505195732533
20.74,-10.0514872788838
20.805,-9.90752441183729
20.87,-9.71702863424752
20.935,-9.48062088084079
21,-9.20104825243921
