"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.81936110068376
2,-3.25120371366914
4,-3.77039486456106
6,-4.36317290276575
8,-4.9974028013703
10,-5.61015995770714
12,-6.09714126502363
14,-6.32290064342083
16,-6.17464554626325
18,-5.63536970326644
20,-4.79623248992229
22,-3.79195793069295
24,-2.73606603363346
26,-1.70029483348631
28,-0.72206800372095
30,0.182572889304918
32,1.00923822385057
34,1.75936744407356
36,2.43706961795392
38,3.04749506079976
40,3.59602828751553
42,4.08790774346322
44,4.52806302874635
46,4.9210606345989
48,5.2711018766424
50,5.58204410208626
52,5.8574304825711
54,6.10052111111096
56,6.31432197327304
58,6.50161035378665
60,6.66495625314056
62,6.80673988819186
64,6.92916558175023
66,7.03427243894572
68,7.12394223223029
70,7.19990490859684
72,7.26374211078617
74,7.31688907803517
76,7.36063526524537
78,7.39612399349886
80,7.42435141940782
82,7.44616508502588
84,7.46226228299806
86,7.47318844242012
88,7.4793357089372
90,7.48094185771316
92,7.47808964020343
94,7.47070662567311
96,7.45856555691282
98,7.44128519759159
100,7.41833160719069
102,7.38901973946035
104,7.35251522262341
106,7.3078361446171
108,7.25385463465121
110,7.1892980030007
112,7.11274917357908
114,7.02264611745528
116,6.91727996887041
118,6.79479147728457
120,6.65316541873167
122,6.49022255751877
124,6.3036087174953
126,6.0907804973989
128,5.84898716181433
130,5.57524828767314
132,5.2663269035693
134,4.9186982357244
136,4.52851498036348
138,4.09157165917273
140,3.60327385483429
142,3.05862446531697
144,2.45225148662263
146,1.77852598345778
148,1.03186607991923
150,0.2074144789932
152,-0.697548508456121
154,-1.68078162726316
156,-2.72969937217253
158,-3.81191569950445
160,-4.86141967322052
162,-5.76702511391329
164,-6.38541915721967
166,-6.60382198751327
168,-6.41880755144991
170,-5.93975332352096
172,-5.31225388129252
174,-4.65229090074394
176,-4.03039546266784
178,-3.48243711543481
180,-3.02361897035351
