"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-2.35619362612579
2,-2.57076887952032
4,-2.92408411327725
6,-3.42793557443427
8,-4.09600068391614
10,-4.94081475982562
12,-5.9640111460184
14,-7.12838993937761
16,-8.28983824511971
18,-9.0956402855066
20,-9.06085773851122
22,-8.06433421127557
24,-6.51603217862689
26,-4.8497876745634
28,-3.27695283266082
30,-1.8619650983029
32,-0.609978316630403
34,0.492616429491626
36,1.46336719627987
38,2.31896149866967
40,3.07397264458714
42,3.74078681552768
44,4.32987628719077
46,4.85013260229351
48,5.30916902740633
50,5.71357051782072
52,6.06909247135487
54,6.3808160559162
56,6.65326862267935
58,6.89051664603765
60,7.0962371998389
62,7.27377266616515
64,7.42617230190548
66,7.55622345859762
68,7.66647462421983
70,7.75925198821382
72,7.83667088446206
74,7.90064321000268
76,7.9528817255372
78,7.99490199847637
80,8.02802263597666
82,8.05336436316894
84,8.07184842229693
86,8.08419469568832
88,8.09091988512596
90,8.09233600957211
92,8.08854941093332
94,8.07946038330057
96,8.06476346531125
98,8.04394835889468
100,8.01630136178622
102,7.98090712676346
104,7.93665048802118
106,7.88221802411759
108,7.81609895608626
110,7.73658490589393
112,7.64176796013714
114,7.52953639055063
116,7.39756726813122
118,7.24331506024284
120,7.06399510514551
122,6.85656059647273
124,6.61767135562908
126,6.34365218948966
128,6.03043798172597
130,5.67350179788967
132,5.26776114559084
134,4.80745609544686
136,4.28599131017846
138,3.69573252735054
140,3.02774792383314
142,2.27148958873854
144,1.41442983780077
146,0.441728395657586
148,-0.663814529795797
150,-1.9207511298262
152,-3.34469235354319
154,-4.93443762206924
156,-6.6325859892148
158,-8.23550402035049
160,-9.3006131848839
162,-9.37737664335783
164,-8.56623663337338
166,-7.37671401483379
168,-6.18329796941898
170,-5.1363814978518
172,-4.27307306680328
174,-3.59036316987925
176,-3.07443659280499
178,-2.71064101956658
180,-2.48645925547436
