"Theta [deg]","dB(GainTotal) [] - Freq='8GHz' Phi='0deg'"
0,-3.55620664399455
2,-4.1175274736071
4,-4.81740890901315
6,-5.65952641163805
8,-6.62889958184865
10,-7.66215955869401
12,-8.59296202657994
14,-9.11282896701751
16,-8.90691281354647
18,-7.96845888118948
20,-6.6058484835054
22,-5.1290409519241
24,-3.70634910688318
26,-2.40131518913568
28,-1.22787766986393
30,-0.180771198731522
32,0.751359121640974
34,1.58085807784547
36,2.31926167181283
38,2.97679359138629
40,3.56234559379961
42,4.08361957059995
44,4.54730609288496
46,4.95925352704019
48,5.32461349831583
50,5.64796076071449
52,5.93338988617692
54,6.18459235131535
56,6.40491754596792
58,6.59742076966559
60,6.76490074729998
62,6.90992870546645
64,7.03487064201063
66,7.14190409501809
68,7.23303046355368
70,7.31008373760279
72,7.37473634615457
74,7.42850271914966
76,7.47274107190964
78,7.50865385220327
80,7.53728723428794
82,7.55952999635157
84,7.57611207410791
86,7.58760304115927
88,7.59441072427447
90,7.59678011783959
92,7.59479271598691
94,7.58836633340793
96,7.57725543713696
98,7.56105196243925
100,7.53918653722732
102,7.51092999194658
104,7.47539498614601
106,7.43153753909288
108,7.37815820936626
110,7.3139026262685
112,7.23726103226186
114,7.14656644774431
116,7.03999101363591
118,6.91553999866539
120,6.77104287085166
122,6.60414071887311
124,6.41226915943126
126,6.19263566998951
128,5.942190029187
130,5.65758621576186
132,5.33513369947408
134,4.9707355541761
136,4.55981026663485
138,4.09719362154549
140,3.57701693279378
142,2.99255896533259
144,2.33607310109421
146,1.59860335759936
148,0.769834233156109
150,-0.161901697722813
152,-1.20913734280021
154,-2.38349287923639
156,-3.69058428401737
158,-5.11683589968732
160,-6.59869656329768
162,-7.96632771281948
164,-8.90536646964953
166,-9.10320127470803
168,-8.56953265666245
170,-7.62572693113594
172,-6.58298479686464
174,-5.60733111563184
176,-4.76121397091676
178,-4.05891564775154
180,-3.49633690732103
